twfe_s.D,twfe_l.D,adl_s.D,adl_l.D,sim,rho_Z,ar_order,sigma_aZ
1.34583483894283,1.20464400910955,0.994105214924604,0.961243134118811,178,0.3,1,0.5
1.33448849150237,1.21658396306195,1.01800327806568,0.990366082163987,179,0.3,1,0.5
1.40386004777443,1.27996795693892,1.04719758413604,1.01889821694018,180,0.3,1,0.5
1.41223596824878,1.29664105275546,1.05170014201398,1.01756351867284,181,0.3,1,0.5
1.45325092190481,1.32162450796564,1.08438876647726,1.05056212278185,182,0.3,1,0.5
1.39063049011024,1.26713481050311,1.03053832056598,1.00276927085198,183,0.3,1,0.5
1.4406417462592,1.30689324334408,1.05029048836724,1.0243105345776,184,0.3,1,0.5
1.41584474438229,1.26120990927066,1.05099217940559,1.01477763544393,185,0.3,1,0.5
1.4239332784251,1.30306654832456,1.07057002082656,1.04212322566406,186,0.3,1,0.5
1.3556763647002,1.23676327550403,1.04059759249939,1.00652577705862,187,0.3,1,0.5
1.47170825999453,1.32032019543005,1.06595165140405,1.03551080627375,188,0.3,1,0.5
1.40156408954269,1.27865142340335,1.03903313204358,1.0157341413286,189,0.3,1,0.5
1.37165837689266,1.2591275812833,1.03775266604579,1.01217095128725,190,0.3,1,0.5
1.38431386358549,1.27445277334741,1.03899824806827,1.01894125636009,191,0.3,1,0.5
1.43020761489514,1.31666427582703,1.04683716136315,1.01891001140339,192,0.3,1,0.5
1.39965430711353,1.26298586413737,1.03646927902048,1.0066439991741,193,0.3,1,0.5
1.34132617726758,1.23542371066871,1.03527460265565,1.00942777632606,194,0.3,1,0.5
1.39327509018228,1.2311119705898,1.04795189668698,1.00357381435645,195,0.3,1,0.5
1.39133529139618,1.26472751659104,1.03370370788592,1.00529887831016,196,0.3,1,0.5
1.41813863166244,1.29317884977661,1.05511978712418,1.02326778921144,197,0.3,1,0.5
1.39003985338834,1.27486264005719,1.03768579378011,1.01539326620761,198,0.3,1,0.5
1.46835622179612,1.31604939154804,1.09755991879548,1.0621174846563,199,0.3,1,0.5
1.36574180614555,1.24313122140554,1.0319227338224,0.999450529033242,200,0.3,1,0.5
1.40661245333229,1.26557394056349,1.05998550364838,1.02339297054808,1,0.3,1,2
1.40100575522676,1.26855022779284,1.05718321019696,1.02634708287765,2,0.3,1,2
1.35152143479697,1.23399784022085,1.0314064505297,0.996533276424907,3,0.3,1,2
1.4073199503218,1.26563969707228,1.03405170994641,1.00234792794562,4,0.3,1,2
1.41200396006789,1.28645326594231,1.0494828946608,1.01940566833364,5,0.3,1,2
1.34627737618604,1.21314902411224,1.01292325089248,0.976861395924016,6,0.3,1,2
1.40931800911208,1.2715046829656,1.05568376555814,1.01968276781103,7,0.3,1,2
1.41606480360868,1.2913997515332,1.03945609082851,1.01343848068612,8,0.3,1,2
1.39128924901291,1.26132745985841,1.05243721633864,1.0161640706622,9,0.3,1,2
1.40061970829562,1.23697612952737,1.0453716460396,1.01065880257303,10,0.3,1,2
1.41698309377289,1.28476683291729,1.04149894806373,1.00910329762112,11,0.3,1,2
1.36153872755689,1.22555506894875,1.0322609026207,0.997999771476998,12,0.3,1,2
1.3605764888566,1.19871154447483,1.01815045379215,0.977545313995331,13,0.3,1,2
1.45515084124855,1.30632891076759,1.08096370861644,1.04050901996323,14,0.3,1,2
1.34950983754121,1.2153168587729,1.00819422774715,0.978792132859646,15,0.3,1,2
1.39180602814712,1.25588164235289,1.02821855545149,0.99607875704333,16,0.3,1,2
1.38233610240668,1.24712841880568,1.01257592515595,0.983985829619875,17,0.3,1,2
1.44687161314636,1.30158483029894,1.07774755491929,1.04669152427788,18,0.3,1,2
1.37575539531705,1.2183027109217,1.00670970424741,0.963896669384592,19,0.3,1,2
1.41702022022948,1.27434709858408,1.04817773358625,1.01013245062181,20,0.3,1,2
1.39044255328293,1.25410534591978,1.04047642965067,1.00703340308613,21,0.3,1,2
1.38640525601823,1.2601351786469,1.04555996446177,1.01697617339405,22,0.3,1,2
1.3874873097459,1.23934412163157,1.04928033943435,1.0107425657531,23,0.3,1,2
1.4033167273864,1.2681863985525,1.06894851207793,1.0323205917325,24,0.3,1,2
1.42416352258373,1.27690099539941,1.05157824850758,1.01812349749537,25,0.3,1,2
1.39407440137079,1.27965450855203,1.04848963615409,1.01844329857065,26,0.3,1,2
1.3655823742888,1.23739112110277,1.00399640580319,0.970406106106781,27,0.3,1,2
1.38937395136264,1.244559645489,1.03494778236377,1.00228448232003,28,0.3,1,2
1.38876731808093,1.25269520821098,1.03223755157741,0.99384014205022,29,0.3,1,2
1.38380850754038,1.24703463895593,1.00421343954717,0.972764705357431,30,0.3,1,2
1.39954261375765,1.26042468701283,1.04216984542693,1.00372511463004,31,0.3,1,2
1.33323262618417,1.19971157591313,1.01328435811928,0.977366765139879,32,0.3,1,2
1.3860839201865,1.25518735308825,1.06137785034152,1.02584756718265,33,0.3,1,2
1.33629500293949,1.21314353855105,1.00798261033023,0.979342252542035,34,0.3,1,2
1.39757438974848,1.25905843145388,1.04335065070686,1.01037093717249,35,0.3,1,2
1.38002147337526,1.2597011158336,1.0289258889977,0.997185290990934,36,0.3,1,2
1.35484148617368,1.24041891385746,1.03865045380021,1.00660383063628,37,0.3,1,2
1.42068398817528,1.27754293342815,1.05690811508981,1.02103279922894,38,0.3,1,2
1.40081227728261,1.27033822186291,1.04700335135718,1.00998918341937,39,0.3,1,2
1.40372642081579,1.27694719264157,1.04484260090592,1.0116389336709,40,0.3,1,2
1.38835897079129,1.27118346342649,1.03697038871558,1.00947349483855,41,0.3,1,2
1.37213667683281,1.25646127916391,1.04395189500466,1.01379514527837,42,0.3,1,2
1.31455933427055,1.21072201934183,1.02664449048987,0.993596087223447,43,0.3,1,2
1.43875769250889,1.31703275777222,1.0741255627976,1.0396143209974,44,0.3,1,2
1.38429908151326,1.25879176561006,1.03493416441347,1.00571335370866,45,0.3,1,2
1.45205129181406,1.29421889090449,1.05042173644287,1.02126454264977,46,0.3,1,2
1.41087309238484,1.27251549004876,1.05338892447463,1.01847511895774,47,0.3,1,2
1.31020511877132,1.21575097116464,1.00643032566426,0.98521955854762,48,0.3,1,2
1.331141448874,1.20810685117424,1.00059749185606,0.968906647538205,49,0.3,1,2
1.4153821607373,1.29826124325447,1.05237333823748,1.02177356152336,50,0.3,1,2
1.31888174539754,1.20630768255083,1.01660768839082,0.979399228922898,51,0.3,1,2
1.41816771504504,1.29668700309392,1.05686842366991,1.02667613212246,52,0.3,1,2
1.37348891298501,1.23209705780229,1.01922795344913,0.99181664675504,53,0.3,1,2
1.36740721815575,1.24213872185526,1.04249305062565,1.01515555609886,54,0.3,1,2
1.36554032202051,1.21885296569602,1.00970302910936,0.97352002504795,55,0.3,1,2
1.35774785596892,1.2093252811773,0.99822738664463,0.963837841640922,56,0.3,1,2
1.39975676747812,1.26386484345121,1.05055017664716,1.01689640065838,57,0.3,1,2
1.39116887072354,1.26715465957781,1.04311173039522,1.01456317620079,58,0.3,1,2
1.4327438533502,1.29099865254727,1.05975760412442,1.02987706927727,59,0.3,1,2
1.40437625872996,1.26091877701839,1.02356689140853,0.989790056924757,60,0.3,1,2
1.34509560379102,1.22964200681726,1.00417858530675,0.973442888368652,61,0.3,1,2
1.38211671706454,1.27834897563355,1.0439491758998,1.02500214233954,62,0.3,1,2
1.37929532434893,1.23749761710422,1.03557721531516,1.00228193189262,63,0.3,1,2
1.3802897309175,1.27383376704576,1.05383976774467,1.02812077578993,64,0.3,1,2
1.38346683442658,1.24716631280602,1.03882375653759,1.00271339662927,65,0.3,1,2
1.40619914911601,1.26342792228251,1.04792171708653,1.01101163994712,66,0.3,1,2
1.36408685309911,1.23110761010407,1.0392489718526,1.00988253878778,67,0.3,1,2
1.38056326297458,1.23264562219895,1.04433909284491,1.001061836894,68,0.3,1,2
1.41282880734663,1.28679839921478,1.05678337651905,1.0285437860047,69,0.3,1,2
1.38892779397401,1.26889369786688,1.04388606132611,1.01746215473387,70,0.3,1,2
1.42945883326329,1.28519987878465,1.05719920323105,1.01746939913449,71,0.3,1,2
1.3052898487546,1.19945692782945,1.01533349267944,0.992024767612277,72,0.3,1,2
1.32791839452015,1.22756834270348,1.0255023655692,1.00526491445214,73,0.3,1,2
1.37882555170084,1.23698692262176,1.04398773920936,1.00426434692733,74,0.3,1,2
1.39289943747071,1.23869009439091,1.03761898434669,1.00385344865483,75,0.3,1,2
1.37874437864939,1.23507806353355,1.00901103369874,0.974694558453991,76,0.3,1,2
1.37091965664286,1.2274272689424,1.05469903840253,1.02231440339676,77,0.3,1,2
1.44809283663552,1.29843230656374,1.05703907694741,1.02448164589719,78,0.3,1,2
1.3962594198118,1.25643203562429,1.04614946911687,1.0069957147846,79,0.3,1,2
1.34833092367271,1.23831825391199,1.00587256814501,0.977521645779491,80,0.3,1,2
1.41918400293043,1.2635007428942,1.08165502147361,1.03689574944413,81,0.3,1,2
1.32597595571119,1.19338893234012,1.0057496034289,0.964689247970408,82,0.3,1,2
1.32680121487957,1.2166884280776,1.03520837955362,1.00176227952714,83,0.3,1,2
1.37884157903279,1.24676072687152,1.02409440704868,0.989910298616631,84,0.3,1,2
1.41034082369932,1.27959258614389,1.04603476366811,1.02001365896665,85,0.3,1,2
1.36034882721499,1.24525484756063,1.03344093950917,1.00741610272276,86,0.3,1,2
1.38120475794721,1.23834585772927,1.02581337417521,0.990743164166284,87,0.3,1,2
1.36197031423147,1.23104418403225,1.03015343973168,1.00155606922148,88,0.3,1,2
1.44794642172543,1.31026872215283,1.04296308011917,1.01182686682608,89,0.3,1,2
1.35551946972863,1.23370987014028,1.02754769013172,0.997426885706175,90,0.3,1,2
1.36600952772112,1.22564249900212,1.05364819190253,1.01860820219624,91,0.3,1,2
1.44159025734587,1.30086463099286,1.06351577154074,1.03284193845176,92,0.3,1,2
1.37926261383462,1.24154746286046,1.03834160932662,1.00636515786959,93,0.3,1,2
1.42744441528133,1.29523469297009,1.05515610388206,1.02760049344,94,0.3,1,2
1.36290649096674,1.25780384068563,1.0182390949003,0.998021773904152,95,0.3,1,2
1.38112247145636,1.25922183801575,1.0341652529997,1.00115275245682,96,0.3,1,2
1.37043481697389,1.25394762164554,1.04311104435327,1.01311690262887,97,0.3,1,2
1.37374896401899,1.25327742935518,1.01840347370021,0.990712484690174,98,0.3,1,2
1.46316589679147,1.31926855520277,1.07940580292553,1.04732439885589,99,0.3,1,2
1.43796304512193,1.29047952990756,1.03688711294657,1.00349763810734,100,0.3,1,2
1.43524872911021,1.29630010143408,1.04788735024811,1.01870332546691,101,0.3,1,2
1.40196970109742,1.26479136523508,1.07326790884672,1.04594163250297,102,0.3,1,2
1.35309176415506,1.21934603789856,1.0082636695147,0.977727705360366,103,0.3,1,2
1.43797584806409,1.29420431555726,1.04355545892963,1.01279978923396,104,0.3,1,2
1.39945196660739,1.27190392822161,1.04745844675132,1.00867285886618,105,0.3,1,2
1.35108103578487,1.21970343948356,1.02777658948168,0.997083634427666,106,0.3,1,2
1.45337745889554,1.30367061999355,1.05197095277437,1.01956333899213,107,0.3,1,2
1.4115102178757,1.28142491052471,1.06129191505618,1.03129751825333,108,0.3,1,2
1.37242109994894,1.23855211035267,1.02965102686148,0.995472240048169,109,0.3,1,2
1.36113050629812,1.2599706890161,1.04299866872298,1.02093214201131,110,0.3,1,2
1.35030665326657,1.24978723674058,1.04729125128377,1.02133981444011,111,0.3,1,2
1.39952648768767,1.28755656209106,1.03731292190682,1.00818378557541,112,0.3,1,2
1.35560972044151,1.22422486227308,1.02078496197135,0.993235916765037,113,0.3,1,2
1.40279234493367,1.28350937381036,1.03739102618918,1.01180620197839,114,0.3,1,2
1.40166073694293,1.2796730343297,1.02450642549811,0.996863208886118,115,0.3,1,2
1.40011724298417,1.27771348966258,1.03420790008507,1.00676490495717,116,0.3,1,2
1.43153690134653,1.29563419526103,1.05363089476396,1.02105007409303,117,0.3,1,2
1.35875004946385,1.24997924655949,1.03034245619529,1.00140822731544,118,0.3,1,2
1.35950991725971,1.22005769541164,1.02034491371659,0.984785067723284,119,0.3,1,2
1.39325798045716,1.26144727914184,1.05212035744987,1.01847394035576,120,0.3,1,2
1.38656184580245,1.25889084989932,1.03096738790728,1.00087161163227,121,0.3,1,2
1.3957291386289,1.24125101473991,1.05111707474234,1.0161441194968,122,0.3,1,2
1.35921713511157,1.24667826008586,1.04518422738376,1.01609807419425,123,0.3,1,2
1.38512005818799,1.26716834372268,1.05391091713713,1.02462100581149,124,0.3,1,2
1.40828460730311,1.26843435962799,1.06784102712514,1.03562366208532,125,0.3,1,2
1.42484968334938,1.28065500207934,1.05649321789341,1.02221761236318,126,0.3,1,2
1.33860113027899,1.2055139453207,1.02784141879952,0.989104894223948,127,0.3,1,2
1.42188683640125,1.29762280382388,1.0405379350751,1.01140997207575,128,0.3,1,2
1.36563082318616,1.23989196157412,1.01774946043782,0.985923832402661,129,0.3,1,2
1.37019914339487,1.23218775728461,1.0221547267288,0.989121343965354,130,0.3,1,2
1.43399321978756,1.29630925735465,1.07754854063261,1.04599586319487,131,0.3,1,2
1.4311888544555,1.29596575019231,1.05929459769933,1.03055039163846,132,0.3,1,2
1.3899281661849,1.2739853311779,1.03006270355983,1.00332537811531,133,0.3,1,2
1.40629325829457,1.26680510319604,1.03772794634533,1.00310261750528,134,0.3,1,2
1.42657558001144,1.28347582739425,1.0516872119986,1.02071760782183,135,0.3,1,2
1.41875154398824,1.29602509225723,1.02755498979498,1.00458321215733,136,0.3,1,2
1.39262829838146,1.23281667205492,1.04140771029021,1.00107455142107,137,0.3,1,2
1.38182763487214,1.26057697445594,1.05869297447976,1.02333821613967,138,0.3,1,2
1.42708347406577,1.26048805712927,1.04538784801844,0.998086088460053,139,0.3,1,2
1.36000358918521,1.23675647169604,1.03799039934676,1.00861409014973,140,0.3,1,2
1.36278423309609,1.24085946592858,1.01045897804867,0.983645582592648,141,0.3,1,2
1.41542982085333,1.29012819544799,1.0629088648438,1.03086174894201,142,0.3,1,2
1.45011113670829,1.30894788288099,1.06659801061868,1.03788170072341,143,0.3,1,2
1.44798309636695,1.30099941628424,1.06043543551807,1.02642367095722,144,0.3,1,2
1.38399535105294,1.25310053482016,1.03064959569392,1.00625725520338,145,0.3,1,2
1.41409369929973,1.28319638418272,1.0369240229872,1.00714857852852,146,0.3,1,2
1.40622034363809,1.2777131155559,1.02165622775745,0.993334655944433,147,0.3,1,2
1.41096294051439,1.30474246409364,1.06855629860799,1.04443245963081,148,0.3,1,2
1.44375265240734,1.27941582276127,1.09331041222808,1.05198184438617,149,0.3,1,2
1.41673148979658,1.26285991586812,1.04773554202561,1.01264912330735,150,0.3,1,2
1.38376613625798,1.25969382410549,1.0517924613383,1.01070047891543,151,0.3,1,2
1.41492442683412,1.27703848515798,1.02481635137553,0.990049285676442,152,0.3,1,2
1.41110800831926,1.25669628257331,1.0521426676957,1.01094859912077,153,0.3,1,2
1.39227604787752,1.26204229661789,1.04303489311985,1.00358684049334,154,0.3,1,2
1.37107735933351,1.25074707050258,1.03660919595805,1.00918951937382,155,0.3,1,2
1.39019042492307,1.26317449575488,1.05608094207746,1.02418845799606,156,0.3,1,2
1.34266745248034,1.22580200759697,1.01969242223366,0.994096593880555,157,0.3,1,2
1.40590479667625,1.27955993800928,1.07625472311148,1.04513334158019,158,0.3,1,2
1.38279379551834,1.2722870298136,1.03384968005031,1.00161505141563,159,0.3,1,2
1.44832992150923,1.30994764086651,1.08051154854064,1.05027860855951,160,0.3,1,2
1.42554689264636,1.25845825499063,1.03894602060071,0.999717293951669,161,0.3,1,2
1.41091817314875,1.27246917004875,1.04494516777387,1.01698531574082,162,0.3,1,2
1.43049626161023,1.30774038572287,1.08690106776166,1.05308332580907,163,0.3,1,2
1.40256981915609,1.28064868595701,1.03707356252538,1.00931660535938,164,0.3,1,2
1.43185753103673,1.29506366106988,1.0435138644831,1.01060713950212,165,0.3,1,2
1.35709226336405,1.22622325319347,1.01270023187879,0.978480101314761,166,0.3,1,2
1.37868430459834,1.25919227129777,1.04028689733443,1.01645985064006,167,0.3,1,2
1.36941433112394,1.24932329917899,1.03534423730601,1.00129888688886,168,0.3,1,2
1.40279332781329,1.25866087926593,1.05027805047342,1.01421314820439,169,0.3,1,2
1.34720264680705,1.22190418411745,1.0136201058329,0.976919184010774,170,0.3,1,2
1.41885160063844,1.26074908078755,1.04123782314899,1.00303493285924,171,0.3,1,2
1.38154642267262,1.24960119654609,1.03569595093685,1.01005593129286,172,0.3,1,2
1.34964828617334,1.2334183693758,1.03132861607586,0.998393617136198,173,0.3,1,2
1.40033760793177,1.27110824535794,1.02906761107402,0.999268473619618,174,0.3,1,2
1.41430883924343,1.28749975048951,1.04120046915505,1.01651819897612,175,0.3,1,2
1.31516535011664,1.20109727454625,1.01945950510574,0.990551909909864,176,0.3,1,2
1.36963063297684,1.21635963150982,1.03953708982963,0.999190267010951,177,0.3,1,2
1.39563314122306,1.27391183122507,1.02744091823964,0.998924408217368,178,0.3,1,2
1.37356601222875,1.255282489643,1.07328952759516,1.0373367150138,179,0.3,1,2
1.4033072787218,1.27414824280813,1.05787838523511,1.02396791927418,180,0.3,1,2
1.34393138088307,1.23084352867808,1.01459548186204,0.991590031941502,181,0.3,1,2
1.4111528811433,1.26706111274484,1.05016857585036,1.00713109791197,182,0.3,1,2
1.37524562125102,1.24280598913311,1.05293789819085,1.01850034129354,183,0.3,1,2
1.38896205935853,1.22481423639611,1.03740491216472,0.996808108001966,184,0.3,1,2
1.46672377563361,1.32481613555129,1.05524733355764,1.02340356799369,185,0.3,1,2
1.37621464462828,1.26356284419826,1.04424845496815,1.01776181866807,186,0.3,1,2
1.40442470165847,1.2547707679363,1.0495859732755,1.01814572945156,187,0.3,1,2
1.43839063094346,1.27076061341849,1.03547586324508,0.999394268008335,188,0.3,1,2
1.39201734365469,1.24817754397117,1.01690496208606,0.981474433825456,189,0.3,1,2
1.36075924570648,1.24145280111792,1.00030757238016,0.972298081785645,190,0.3,1,2
1.4141827264552,1.28483051555082,1.06347763989263,1.03514862670655,191,0.3,1,2
1.40978546141491,1.2754291717124,1.06544152882813,1.03516488853408,192,0.3,1,2
1.39178823019212,1.26102767871387,1.05600133948192,1.02175198989266,193,0.3,1,2
1.41460360391008,1.25548238319552,1.04662919618966,1.01063587352982,194,0.3,1,2
1.35130705893754,1.22434003977093,1.02253400348606,0.987943799282193,195,0.3,1,2
1.39400493954868,1.27504758047588,1.0405679929463,1.01377509160812,196,0.3,1,2
1.45020667741625,1.29263549370823,1.0734959016125,1.03632990754253,197,0.3,1,2
1.39857704515745,1.25531822005684,1.06406641404677,1.02774667421573,198,0.3,1,2
1.4356944014436,1.28121937987286,1.04491326950326,1.01712460972357,199,0.3,1,2
1.40685969987104,1.28680067792917,1.04469818792871,1.01921001665828,200,0.3,1,2
1.31061474557468,1.20282736054179,1.00275152479889,0.977069202941271,1,0.3,3,0.5
1.38752713563465,1.24155094473217,1.03668871072094,0.999011054713722,2,0.3,3,0.5
1.3617023675151,1.25464602640588,1.01165117387311,0.986007933238102,3,0.3,3,0.5
1.32149119829808,1.19655802483258,1.01839160795377,0.985007656934611,4,0.3,3,0.5
1.4315579937017,1.28536634692625,1.06812175589338,1.0268095536194,5,0.3,3,0.5
1.42095405867439,1.30995973376168,1.06411760276964,1.03532979225427,6,0.3,3,0.5
1.41228969461283,1.27757938622367,1.0522455913391,1.02076098092356,7,0.3,3,0.5
1.46483961548672,1.34230968935403,1.07228921534003,1.04413158856118,8,0.3,3,0.5
1.30969200841929,1.21166056153945,1.00016244691873,0.977562348712273,9,0.3,3,0.5
1.42522616575375,1.30924283377016,1.06895001056213,1.03932571597853,10,0.3,3,0.5
1.39306936141775,1.27000593488268,1.017378294563,0.994767905286871,11,0.3,3,0.5
1.44643688833415,1.30367244415227,1.06772496918398,1.03503159188106,12,0.3,3,0.5
1.39836739158566,1.28944432311765,1.0503384519661,1.01960740496458,13,0.3,3,0.5
1.40397995940047,1.27545498927153,1.03821113904315,1.00797481808984,14,0.3,3,0.5
1.38083550126557,1.26731688319062,1.07369586851488,1.04025028784598,15,0.3,3,0.5
1.33444736617318,1.21879718051023,1.02649587543302,0.994146155236503,16,0.3,3,0.5
1.41817611043216,1.2917346131988,1.04520835300858,1.01635110799748,17,0.3,3,0.5
1.35344544855822,1.23308510267101,1.03028938456813,0.999654171669229,18,0.3,3,0.5
1.3996190542019,1.27969703751825,1.04644410043956,1.0197247680263,19,0.3,3,0.5
1.38504774717404,1.27991538238585,1.03661777220901,1.01616669995268,20,0.3,3,0.5
1.41129155007419,1.28342293761824,1.02857856377143,1.00366057491644,21,0.3,3,0.5
1.37280391225404,1.25838321391878,1.06226191691013,1.031442227518,22,0.3,3,0.5
1.38450881668182,1.27145760203846,1.06499980645881,1.03261338947717,23,0.3,3,0.5
1.38795736336414,1.25526146412296,1.0467286909171,1.01343291143499,24,0.3,3,0.5
1.42406020701467,1.30308389958122,1.02993042820534,1.00343085207343,25,0.3,3,0.5
1.38775877731817,1.26291298230354,1.03829746014719,1.0066243546707,26,0.3,3,0.5
1.35438692198042,1.23261829624229,1.03608715517952,1.00143905484233,27,0.3,3,0.5
1.37941413059841,1.24409023196746,1.03623242414349,1.00526400028208,28,0.3,3,0.5
1.43867544838225,1.30946151610259,1.05231974273835,1.02663948121358,29,0.3,3,0.5
1.3723139613222,1.25251530335968,1.01506477053008,0.98860467859011,30,0.3,3,0.5
1.44488259080004,1.30310146059008,1.05689519232389,1.02854598290038,31,0.3,3,0.5
1.35206954582524,1.24464460086242,1.03981855467949,1.01481039985213,32,0.3,3,0.5
1.38036911266521,1.27369667169624,1.02641899581479,0.999420851393729,33,0.3,3,0.5
1.41468406602792,1.2772421583119,1.05904719697568,1.02564657608887,34,0.3,3,0.5
1.37710233893671,1.25968341880165,1.03358500877705,0.998265087746298,35,0.3,3,0.5
1.34849408124226,1.24781824839763,1.02168016368036,0.999868856729802,36,0.3,3,0.5
1.42463027439737,1.28184630309331,1.0473822857844,1.01460901823246,37,0.3,3,0.5
1.3661587055514,1.23114096224728,1.02681278657999,0.991119911633944,38,0.3,3,0.5
1.35417161006566,1.22765396560037,1.02299658061301,0.99089761145785,39,0.3,3,0.5
1.39509387871699,1.27380755859643,1.05320742318407,1.02218591886269,40,0.3,3,0.5
1.42239363890386,1.30479780451338,1.04257856961604,1.01481171131025,41,0.3,3,0.5
1.3998144222389,1.27095119865454,1.05627135323255,1.01572936277129,42,0.3,3,0.5
1.38421802754261,1.26154352212665,1.02564642113274,0.995989718080498,43,0.3,3,0.5
1.30695194274709,1.20196744666624,0.991709975193937,0.967728399683405,44,0.3,3,0.5
1.38251465472476,1.28307345227395,1.02407290113688,1.00157842845842,45,0.3,3,0.5
1.3986461294165,1.2930320392562,1.05990772975745,1.0316394665652,46,0.3,3,0.5
1.3773708430485,1.26624550382754,1.06096191761309,1.03043103606577,47,0.3,3,0.5
1.42274461034662,1.30661609579202,1.05806056369642,1.03118732754682,48,0.3,3,0.5
1.36513427955176,1.24268242243972,1.03734062899663,1.00940919056847,49,0.3,3,0.5
1.30079911639834,1.20628841566409,1.02910609220849,1.00616731834926,50,0.3,3,0.5
1.43687829466387,1.31031090103468,1.07460634641582,1.04615256421217,51,0.3,3,0.5
1.3785016734472,1.25983855993853,1.05960112555318,1.03125354673246,52,0.3,3,0.5
1.32298586811938,1.20491660037492,1.01163469772202,0.981511196359819,53,0.3,3,0.5
1.36819678837805,1.2612651120749,1.02948293050662,1.0099647413017,54,0.3,3,0.5
1.38085045820776,1.25308508290744,1.02618268679668,0.99801644746833,55,0.3,3,0.5
1.33530376947545,1.23760358233321,1.01791531427651,0.997733661150972,56,0.3,3,0.5
1.32355867426153,1.22135516565205,1.01854232494956,0.986011803010437,57,0.3,3,0.5
1.37260111055938,1.24806677099379,1.01728246586879,0.987457681160924,58,0.3,3,0.5
1.47688677082398,1.32780970618058,1.08312344089967,1.04602564397097,59,0.3,3,0.5
1.33390232890126,1.21133865442327,1.01056495340288,0.978473623966575,60,0.3,3,0.5
1.42493362424701,1.2878291829534,1.05635538403754,1.02202430888904,61,0.3,3,0.5
1.36836175820731,1.24245945343032,1.03246275043243,0.998625156179817,62,0.3,3,0.5
1.40022836997678,1.27049418401674,1.05420909727968,1.02249270737634,63,0.3,3,0.5
1.32950989264123,1.21144417975654,1.00685640952885,0.973474715545441,64,0.3,3,0.5
1.41092745103205,1.2852695502303,1.0439510344795,1.01513687549155,65,0.3,3,0.5
1.37305285621437,1.25720452497174,1.04992894170985,1.01901065510387,66,0.3,3,0.5
1.34816031391578,1.2291214383117,0.992596061498688,0.965289386802199,67,0.3,3,0.5
1.37517077364266,1.26170987981572,1.05092387184955,1.02082016844843,68,0.3,3,0.5
1.37204617016544,1.24134043413191,1.03766525329079,0.999643563570119,69,0.3,3,0.5
1.36358045144132,1.25093910242338,1.03173278119848,1.00632595532874,70,0.3,3,0.5
1.34683839638909,1.23140392526068,1.01355582437948,0.985653402417591,71,0.3,3,0.5
1.39088925596781,1.25480487498134,1.05541691950467,1.02142131153339,72,0.3,3,0.5
1.40426196481538,1.28772463155805,1.06260951975979,1.03721749515709,73,0.3,3,0.5
1.34178522650337,1.2181259755101,1.03853941831286,1.00537476164042,74,0.3,3,0.5
1.38174570817124,1.26381049724751,1.06252816237851,1.02958924622389,75,0.3,3,0.5
1.4025397935169,1.26839804197785,1.02264252746667,0.987298324091823,76,0.3,3,0.5
1.38368687620105,1.26725281511687,1.04320590429699,1.01178283162106,77,0.3,3,0.5
1.39196292486001,1.26744977606565,1.03858887779036,1.00887009926637,78,0.3,3,0.5
1.41120815754986,1.30335398613447,1.04744242255571,1.02432629357505,79,0.3,3,0.5
1.37855886195984,1.24028983404016,1.03476742876535,1.00135095720465,80,0.3,3,0.5
1.35341012263136,1.23901262203485,1.01508968775789,0.986890435379491,81,0.3,3,0.5
1.37188909810728,1.24827723131591,1.04309845165537,1.01278005151525,82,0.3,3,0.5
1.3984104960903,1.27415493371604,1.04641618636359,1.0106349179829,83,0.3,3,0.5
1.36296936250692,1.22919440676042,1.02980014664841,0.995298537210409,84,0.3,3,0.5
1.35727728771739,1.25143975537881,1.03631793372265,1.01034653118716,85,0.3,3,0.5
1.36814725423242,1.24562123131018,1.04649056393061,1.00879820837345,86,0.3,3,0.5
1.33712732887028,1.20939564449048,1.00387078162258,0.969850392375685,87,0.3,3,0.5
1.37591052630647,1.25006742954628,1.0304324806644,0.99524973270654,88,0.3,3,0.5
1.45320886173251,1.31438620976846,1.05967760308983,1.02865915766334,89,0.3,3,0.5
1.37994679047852,1.25758322262306,1.03567425994202,1.00483491570183,90,0.3,3,0.5
1.42391037333875,1.29786874709733,1.0543907690862,1.02857833201291,91,0.3,3,0.5
1.39694046654474,1.25320163039762,1.02760246116091,0.994011765592754,92,0.3,3,0.5
1.35958799733714,1.24878597168921,1.04202907821011,1.01659378061897,93,0.3,3,0.5
1.38358779911202,1.2948575166756,1.06253731406265,1.04006677182653,94,0.3,3,0.5
1.40157881003878,1.27026529884775,1.04225615023049,1.01168065743516,95,0.3,3,0.5
1.3322083811044,1.23976478056913,1.03240174477794,1.00729964752245,96,0.3,3,0.5
1.41865055868206,1.28854099906425,1.05591373256684,1.02390330363291,97,0.3,3,0.5
1.40318706644644,1.27443338731165,1.04943384664095,1.02112721503832,98,0.3,3,0.5
1.37905247372503,1.26090594359486,1.03431480554181,1.00603167925792,99,0.3,3,0.5
1.38913710579337,1.27785802890707,1.04014678020971,1.01206814854338,100,0.3,3,0.5
1.36767410984183,1.24463077132857,1.04100236582988,1.00990836635799,101,0.3,3,0.5
1.386795030488,1.23455599340507,1.02992310185857,0.992137243120859,102,0.3,3,0.5
1.38255796721642,1.25518177359787,1.04187237207843,1.00560602162944,103,0.3,3,0.5
