prob_never,rho_Y,delta_Y,rho_Z,twfe_s_mean,twfe_s_bias,twfe_s_mcse,twfe_l_mean,twfe_l_bias,twfe_l_mcse,adl_Ylag_mean,adl_Ylag_bias,adl_Ylag_mcse,adl_full_mean,adl_full_bias,adl_full_mcse,adl_Dlag_mean,adl_Dlag_bias,adl_Dlag_mcse,adl_DYlag_mean,adl_DYlag_bias,adl_DYlag_mcse,adl_DZlag_mean,adl_DZlag_bias,adl_DZlag_mcse,adl_all_mean,adl_all_bias,adl_all_mcse,adl_all_nofe_mean,adl_all_nofe_bias,adl_all_nofe_mcse,n_sims
0.3,0.5,0.1,0.5,1.88966755026062,0.889667550260622,0.00435716481651066,1.7511300795097,0.751130079509699,0.00388318421653276,1.0863205438389,0.0863205438388994,0.00241648747022276,1.07549012475565,0.075490124755651,0.00234679114708828,0.963632266130692,-0.0363677338693084,0.00503399813249993,0.990982406614616,-0.00901759338538433,0.00406914457883482,0.968654089459731,-0.0313459105402693,0.00482440783026134,0.991634707583609,-0.00836529241639139,0.0040258270486858,0.997797120666383,-0.00220287933361707,0.00421847261375568,500
0.3,0.5,0.1,0.7,1.9505622875936,0.950562287593599,0.00472794124517401,1.74214057909225,0.742140579092246,0.00372742231839018,1.07828325919763,0.0782832591976332,0.00256425354202978,1.07985526965408,0.0798552696540804,0.00232299131766477,0.968914816824379,-0.0310851831756211,0.00503423234315972,0.996168443314988,-0.00383155668501256,0.00408313130272707,0.980883961641231,-0.0191160383587686,0.0045083450741275,0.999417900124801,-0.000582099875199416,0.00389184735677544,1.00191980004727,0.00191980004726933,0.00409260899409476,500
0.5,0,0,0.5,1.03304109482493,0.033041094824932,0.00254802218179435,1.00006040496648,6.04049664789663e-05,0.00237115171719942,1.04257685409882,0.042576854098819,0.00264101276683615,1.02938248450567,0.0293824845056692,0.00250728320754768,1.00432717249731,0.00432717249731218,0.00497453866747386,1.00425918219518,0.0042591821951834,0.00497893647523368,1.00482474834975,0.00482474834974611,0.00483652924146471,1.00465194962046,0.00465194962045623,0.00483385795922751,1.00632126900617,0.00632126900616759,0.00568855909407916,500
0.5,0,0,0.7,1.04498265845171,0.0449826584517086,0.00244201863894236,0.998143477031389,-0.00185652296861105,0.00215892920537795,1.03697249877846,0.0369724987784552,0.00246059204385663,1.02739137698092,0.0273913769809158,0.00227500380153724,0.990067394899943,-0.00993260510005689,0.00488860834391567,0.99016754186286,-0.00983245813713996,0.00488706131855297,0.992221597069376,-0.0077784029306236,0.00476074020381711,0.992077454721671,-0.00792254527832914,0.00476637634107084,0.996017407224123,-0.00398259277587698,0.00553904222933276,500
0.5,0,0.1,0.5,1.06703253489236,0.0670325348923622,0.00250733821328335,1.00246040593524,0.00246040593523533,0.00224748794167182,1.05930217105242,0.0593021710524178,0.00255610523804754,1.03257802431129,0.0325780243112908,0.00238674938133051,1.0044135701462,0.00441357014619781,0.00499766804766127,1.00449795917179,0.00449795917179396,0.00499330575000271,1.0050383132999,0.00503831329989923,0.00487261306553374,1.00515731051525,0.00515731051525381,0.00487895595879997,1.00581612930518,0.0058161293051775,0.00551164109848721,500
0.5,0,0.1,0.7,1.09735417750302,0.097354177503024,0.00251805982701185,1.00273899015743,0.00273899015743218,0.00213374735387878,1.07152252036976,0.0715225203697629,0.002526936156952,1.03381899849273,0.0338189984927304,0.00225164872739758,0.99650100309425,-0.00349899690574973,0.00486233170968074,0.996389239033015,-0.00361076096698476,0.00485631921284521,0.999390903629539,-0.000609096370460915,0.00465593440204412,0.999586549626009,-0.00041345037399132,0.00466472566404901,0.994504062840693,-0.00549593715930741,0.00554161069474803,500
0.5,0.3,0,0.5,1.40754636339605,0.407546363396047,0.00324425508791225,1.37040481133373,0.370404811333729,0.00313490045012609,1.0557152250594,0.0557152250593969,0.00256867539638654,1.051084596583,0.0510845965829978,0.00256950777148397,0.994738756572193,-0.00526124342780698,0.0051790211404071,0.996585949062929,-0.00341405093707137,0.00493111880755862,0.994046768702285,-0.00595323129771519,0.00500828124966142,0.995854744780404,-0.00414525521959575,0.00479445908873724,0.996384259915628,-0.00361574008437193,0.00531319957725737,500
0.5,0.3,0,0.7,1.4250160287937,0.4250160287937,0.00343594242685834,1.37078411049877,0.370784110498767,0.00296898139554472,1.03886867998573,0.038868679985727,0.00264337898278789,1.05135317636004,0.0513531763600419,0.00239746490501203,0.992044124153264,-0.00795587584673629,0.00521094069776353,0.993789667522262,-0.00621033247773817,0.0049501092055794,0.99442011890339,-0.00557988109660945,0.0049937332942812,0.995487727240973,-0.00451227275902721,0.00481151030651572,0.991574563028037,-0.00842543697196252,0.00542134114283415,500
0.5,0.3,0.1,0.5,1.47359238327403,0.47359238327403,0.00339976868857931,1.37434872523665,0.374348725236646,0.00306208463246937,1.07595489798773,0.0759548979877331,0.00253096384866753,1.05818228210689,0.0581822821068889,0.00242220156163087,0.990520663005316,-0.00947933699468429,0.00537133299031949,0.993935620084098,-0.00606437991590236,0.00502510271599006,0.993730852193583,-0.00626914780641741,0.00512157397052424,0.995953510825338,-0.00404648917466199,0.0048711517203898,0.995337150739099,-0.00466284926090133,0.00528345963942701,500
0.5,0.3,0.1,0.7,1.52571035463488,0.525710354634875,0.00369196022545609,1.37057077685816,0.370570776858162,0.00306391218384393,1.08012203246304,0.0801220324630414,0.00261491567524424,1.05885559716011,0.058855597160113,0.00236708675770719,0.997720482523983,-0.00227951747601696,0.00501455693271943,1.00012731424699,0.000127314246990196,0.00470833889864634,1.00098191015899,0.000981910158993626,0.00481391552823798,1.00208042220351,0.00208042220351401,0.00462043914613124,1.00299099594156,0.00299099594156194,0.00534681152827926,500
0.5,0.5,0,0.5,1.86084133980477,0.860841339804775,0.00419750571140545,1.81911092219616,0.819110922196157,0.00397664369802259,1.07816919372166,0.0781691937216615,0.00261131142718404,1.07778023621862,0.0777802362186157,0.00252002436048364,0.991322057563413,-0.00867794243658682,0.00570355667137648,1.00078026133835,0.000780261338346078,0.00497445243779792,0.990585257307584,-0.00941474269241593,0.00559732685311626,0.99970318112614,-0.000296818873859683,0.00487225059581957,1.00117655584254,0.00117655584253873,0.00527723193379349,500
0.5,0.5,0,0.7,1.8816202090119,0.881620209011898,0.00444457041306323,1.8140620198611,0.8140620198611,0.00392035849428496,1.05181908429355,0.0518190842935473,0.00252062516187252,1.07629396049163,0.0762939604916328,0.00241736796432224,0.976727247939339,-0.0232727520606608,0.0062816226413321,0.990132316316388,-0.00986768368361235,0.00520306445751358,0.981165164561892,-0.0188348354381076,0.00568627189944819,0.992089164086681,-0.00791083591331943,0.0048372578276502,0.99180583710619,-0.00819416289380992,0.00535711129334762,500
0.5,0.5,0.1,0.5,1.96308729365491,0.963087293654912,0.00420949480424593,1.81098253865938,0.810982538659379,0.00381765546640288,1.09712982654308,0.0971298265430847,0.00251322474195876,1.08256795179516,0.0825679517951601,0.00244581671383384,0.979937256990886,-0.0200627430091144,0.00557489177023806,0.993087619423448,-0.00691238057655197,0.00473835637703016,0.982502489179389,-0.0174975108206105,0.00526914139357899,0.99345669086317,-0.00654330913683032,0.00461978421634577,0.995797503443367,-0.00420249655663252,0.0050183922760137,500
0.5,0.5,0.1,0.7,2.04545452477145,1.04545452477145,0.00504132763213433,1.80799623904604,0.807996239046041,0.00410769478137298,1.09519891711276,0.0951989171127645,0.00275433724187469,1.09011305456099,0.0901130545609849,0.00256267578274607,0.975246042350527,-0.0247539576494734,0.00606076400325535,0.99449650919766,-0.00550349080233992,0.00505453373502223,0.987731010548367,-0.0122689894516332,0.00549878906273591,0.999331849462297,-0.000668150537702972,0.00484110788151456,1.00036859341552,0.000368593415523089,0.00511883082169078,500
