mechanism,nl_type,nl_str,lambda,delta_H,delta_Y,rho_Z,gamma_nl,twfe_s_mean,twfe_s_bias,twfe_s_mcse,twfe_s_rmse,twfe_l_mean,twfe_l_bias,twfe_l_mcse,twfe_l_rmse,adl_Ylag_mean,adl_Ylag_bias,adl_Ylag_mcse,adl_Ylag_rmse,adl_full_mean,adl_full_bias,adl_full_mcse,adl_full_rmse,adl_Dlag_mean,adl_Dlag_bias,adl_Dlag_mcse,adl_Dlag_rmse,adl_DYlag_mean,adl_DYlag_bias,adl_DYlag_mcse,adl_DYlag_rmse,adl_DZlag_mean,adl_DZlag_bias,adl_DZlag_mcse,adl_DZlag_rmse,adl_all_mean,adl_all_bias,adl_all_mcse,adl_all_rmse,adl_all_nofe_mean,adl_all_nofe_bias,adl_all_nofe_mcse,adl_all_nofe_rmse,n_sims,n_discarded
B,none,0,0,0,0,0.7,0,1.42303279784623,0.423032797846228,0.00143686172407089,0.424248711593852,1.28627660977127,0.286276609771272,0.00132300344435434,0.287798047284734,1.05496283572872,0.0549628357287244,0.000781699600345436,0.0576700042454278,1.00931603136659,0.00931603136658543,0.000789088231945149,0.019937299192282,1.05470113030823,0.0547011303082301,0.00106342222326077,0.0596365341266198,1.04764940809533,0.0476494080953251,0.000850540642858505,0.051297683817369,0.976007910685095,-0.0239920893149047,0.00104553136792033,0.0334827587648589,0.998072100255145,-0.00192789974485463,0.000850060355986608,0.0190865266412574,0.929848799229094,-0.0701512007709058,0.000939754914773716,0.0732248419610501,500,0
B,none,0,0,0,0.1,0.5,0,1.42876414573673,0.42876414573673,0.00146983223969881,0.430019459639868,1.24926209723526,0.249262097235263,0.00124716520836648,0.250814170703222,1.04162228083621,0.0416222808362114,0.000827204812023282,0.0455396958128252,1.00805179618363,0.00805179618363416,0.000814847448986939,0.0199036586580942,1.0456097123667,0.045609712366695,0.00111237982513443,0.0519394157743457,1.03263079872031,0.0326307987203052,0.000873851595938481,0.0380238571738253,0.972236825811598,-0.0277631741884015,0.00103689092149005,0.0361564667765905,0.996187843717212,-0.00381215628278797,0.000856591790910683,0.0195108568278261,0.912193479662661,-0.0878065203373387,0.000912215024741818,0.0901400077833504,500,0
B,none,0,0,0,0.1,0.7,0,1.50976022666935,0.509760226669355,0.0018491162797752,0.511431016825379,1.24183363816327,0.24183363816327,0.00123318057777458,0.24339752460049,1.04627414009364,0.0462741400936431,0.000845095987977764,0.0499767492802931,1.00966803429656,0.00966803429655494,0.000820036388955685,0.0207129975398514,1.08907788278257,0.0890778827825736,0.00125374609795465,0.0933768545241059,1.04371838848189,0.0437183884818917,0.000903441988153288,0.0481516873744505,0.975554782138753,-0.0244452178612468,0.00105061161891051,0.0338874206513997,0.997759547715969,-0.00224045228403147,0.00087484746655127,0.0196706205599335,0.911183304905406,-0.0888166950945942,0.00100103733854619,0.0915884333764629,500,0
B,none,0,0,0.5,0,0.5,0,1.36455218669259,0.36455218669259,0.00137438855951434,0.365842698211538,1.28439223122006,0.284392231220058,0.00134735599700445,0.285980436221558,1.04701411475044,0.0470141147504395,0.000817759870406964,0.0504383173528405,1.00940927819804,0.00940927819804349,0.000839395149716629,0.0209790857921577,1.02671009257522,0.0267100925752184,0.00107943459378744,0.0359840713019943,1.03578991527361,0.0357899152736088,0.000862380576618998,0.0406451038195011,0.97760322220688,-0.0223967777931202,0.00108130630034717,0.0329402199413495,0.998314713114433,-0.00168528688556702,0.000879148711431201,0.0197108730865841,0.928445711099702,-0.0715542889002978,0.000923044604528132,0.0744658976959224,500,0
B,none,0,0,0.5,0,0.7,0,1.42493858049715,0.424938580497152,0.0015763594712057,0.426395083082559,1.28671249122132,0.286712491221317,0.00134003734825596,0.288270891644647,1.05598491909237,0.0559849190923749,0.000814624337651674,0.0588681064644981,1.00981845477796,0.00981845477796428,0.000786428043689111,0.0201250619653548,1.05669207924818,0.0566920792481762,0.00110227483440574,0.0618084277825689,1.04899070588868,0.0489907058886829,0.000853625035632149,0.0525708896491107,0.977479495320476,-0.0225205046795239,0.00102690441007864,0.0321463051076248,0.999079586803007,-0.000920413196992764,0.00082390701675206,0.0184276890522817,0.931983184313358,-0.0680168156866424,0.000921865119334409,0.0710658499560455,500,0
B,none,0,0,0.5,0.1,0.5,0,1.4334209253979,0.433420925397903,0.00154333046529876,0.434789893128174,1.25337892163573,0.253378921635727,0.00124761666107939,0.254907032167519,1.04465409422259,0.0446540942225924,0.000827111024013616,0.0483255661241185,1.01121708194859,0.0112170819485879,0.000826000555453954,0.021593496922195,1.04956893693641,0.0495689369364099,0.00112824483004759,0.0556082257482992,1.03561782156671,0.035617821566706,0.00085878973745173,0.0404555509160456,0.97568259043116,-0.0243174095688399,0.00105775461633204,0.0339063412578858,0.999233345834618,-0.000766654165381686,0.000856541320409732,0.0191490368520286,0.916235725872811,-0.0837642741271889,0.000971831396635517,0.086531712658046,500,0
B,none,0,0,0.5,0.1,0.7,0,1.50771642045538,0.507716420455382,0.00171247227516406,0.509155488711784,1.23982177239853,0.239821772398526,0.00126163600888423,0.241472055319882,1.04658437767661,0.0465843776766146,0.000811903652946355,0.0499903873440647,1.00982234955856,0.00982234955856454,0.000814026664471478,0.0206672595347192,1.08759403668904,0.0875940366890426,0.00120412705100946,0.0916309244688317,1.04409966539002,0.0440996653900176,0.000857234372447741,0.0480777601536838,0.97412538367058,-0.0258746163294197,0.001105292884575,0.0357646512380597,0.99796907548586,-0.00203092451413978,0.000868138507918155,0.0194988005881999,0.915150574671149,-0.0848494253288505,0.000944929116237552,0.0874355625873031,500,0
B,none,0,0.1,0.5,0,0.5,0,1.36723377026261,0.367233770262607,0.0014800546043133,0.368719042463949,1.28603361448185,0.286033614481846,0.00138782329711284,0.287708757795187,1.04792476991763,0.0479247699176251,0.000846067273719881,0.0515168191725337,1.01019733915468,0.0101973391546826,0.00082093941932791,0.0209829108897846,1.02663132369551,0.0266313236955058,0.00112646311084172,0.0366390236316188,1.03633341349745,0.0363334134974482,0.000892422251847228,0.0414430845461217,0.976987249553249,-0.0230127504467508,0.00110391164986606,0.0337294904727113,0.998652325385419,-0.00134767461458052,0.000872122284378625,0.0195282940638134,0.927125432879625,-0.0728745671203745,0.000954231713891434,0.0759280650136448,500,0
B,none,0,0.1,0.5,0,0.7,0,1.42652915153373,0.426529151533734,0.00152219706626923,0.42788239269507,1.28838978590822,0.288389785908223,0.0013345536623111,0.289926549873424,1.05592344790406,0.0559234479040573,0.000797459465421439,0.0586921364696664,1.01013456453011,0.010134564530113,0.000780570096585207,0.0201679187419243,1.05697755683628,0.05697755683628,0.0010436839600323,0.0615629012558492,1.04868136982782,0.0486813698278197,0.000813755675895712,0.0519645332899195,0.978145861280057,-0.021854138719943,0.000989928996563328,0.0310902416988147,0.99914023991645,-0.000859760083550487,0.000801361710137267,0.017921699195329,0.930300337166352,-0.0696996628336477,0.000873580437813541,0.0723799091392638,500,0
B,none,0,0.1,0.5,0.1,0.5,0,1.43179873146199,0.431798731461988,0.00152730629265364,0.433144484073687,1.25105182321816,0.251051823218158,0.00122683631342492,0.252543217061537,1.04227696844333,0.0422769684433306,0.000829166719765046,0.0461564000750943,1.0089323140921,0.00893231409210449,0.00080124594846112,0.0200035440593102,1.04719914542527,0.0471991454252658,0.00114529263273406,0.0536870118460532,1.03359428821587,0.0335942882158666,0.000885639821501601,0.0389868027613445,0.973507779835835,-0.0264922201641646,0.00105430412475412,0.0354472109731623,0.997304234365868,-0.00269576563413232,0.00085554544646351,0.0193006269283002,0.914802501524751,-0.0851974984752489,0.000958551784215144,0.0878470584961616,500,0
B,none,0,0.1,0.5,0.1,0.7,0,1.50841181789296,0.508411817892964,0.00179488642637419,0.509990356377192,1.24027234373224,0.240272343732239,0.00126680161902193,0.241933022853887,1.04539244054662,0.0453924405466186,0.000797406187357955,0.0487623432165544,1.00858420051583,0.00858420051582942,0.000790676120408547,0.0196379146922665,1.08771368497206,0.0877136849720561,0.0012016466036696,0.0917290785785638,1.04329374280026,0.0432937428002629,0.000848304897139677,0.0472592757425712,0.973750083414464,-0.0262499165855358,0.00108748277272685,0.0357656943516471,0.997120667521497,-0.00287933247850281,0.000846076491176275,0.0191179869377876,0.911869119782138,-0.0881308802178615,0.000977655638547653,0.0907964840245451,500,0
B,none,0,0.3,0.5,0,0.5,0,1.36950153230028,0.369501532300276,0.00136124968011509,0.37075063009706,1.28817030150629,0.288170301506293,0.00132568015638228,0.289687899610708,1.04679618171449,0.0467961817144897,0.000832901703699262,0.050359224793677,1.00889845736664,0.00889845736664419,0.000830186921551155,0.0205693581703115,1.02906225322087,0.0290622532208669,0.00104071707841248,0.0372166291983328,1.03775781829349,0.0377578182934919,0.000870160460282893,0.042467461383718,0.979326286137415,-0.0206737138625852,0.00103735529811217,0.0310544577495441,1.00005288529008,5.2885290077187e-05,0.000865650505253518,0.019337239841288,0.925918511840291,-0.0740814881597088,0.000971897981267851,0.0771972483011366,500,0
B,none,0,0.3,0.5,0,0.7,0,1.42254442249222,0.422544422492216,0.00151105228241107,0.423890487272797,1.28601468041551,0.286014680415506,0.00137064714943945,0.287648840678541,1.05256913519131,0.0525691351913125,0.000816280844358315,0.0556417547241168,1.00736629335764,0.00736629335764283,0.000804374786623138,0.0194196976730073,1.05505808013372,0.0550580801337151,0.00110970794556332,0.0603811775184065,1.04750916043284,0.0475091604328399,0.00085398147843637,0.0511960274183847,0.977264562923063,-0.0227354370769375,0.00105499758920417,0.0327459468603286,0.998893939512482,-0.00110606048751793,0.000838062219701874,0.0187535373613559,0.927869089287663,-0.0721309107123367,0.00101761183172612,0.0756280349234695,500,0
B,none,0,0.3,0.5,0.1,0.5,0,1.432125181279,0.432125181279,0.0015572897376305,0.433523151408949,1.25013996505272,0.250139965052721,0.00124851689157319,0.251689969081845,1.04003915777903,0.0400391577790302,0.000790503269441147,0.0437602213172381,1.00675004547977,0.00675004547976976,0.000780142677903655,0.0186886540533131,1.04981452947192,0.0498145294719239,0.00111463234736186,0.0556906417284995,1.03432973165174,0.0343297316517384,0.000838873136354912,0.039111134432415,0.975123325737066,-0.0248766742629339,0.00105300504051631,0.0342366749326675,0.998365778826152,-0.00163422117384837,0.000831264474679004,0.0186408152088333,0.911809170845602,-0.0881908291543983,0.000919963800247711,0.0905535350520873,500,0
B,none,0,0.3,0.5,0.1,0.7,0,1.51070113141965,0.510701131419648,0.00169736563966525,0.512106717042993,1.23897148365853,0.238971483658531,0.00122339268516802,0.240529038046051,1.04260986191518,0.0426098619151831,0.000822029706468072,0.0463981790456334,1.00597693968741,0.00597693968740765,0.000814197050532811,0.0191446940361547,1.08788169864236,0.0878816986423592,0.0011844678801115,0.0917783856450708,1.04324605047557,0.0432460504755656,0.00087981692108099,0.0475024811060513,0.972452230264024,-0.0275477697359762,0.0010650398349033,0.0363991790091735,0.997390422917702,-0.00260957708229792,0.000873745680812188,0.0196916789127462,0.908821497128471,-0.0911785028715293,0.000991579245113584,0.0938304367258521,500,0
B,none,0,0.5,0.5,0,0.5,0,1.36772377129349,0.367723771293494,0.00145695762196685,0.369161227656564,1.28750566809294,0.287505668092943,0.00138068499423706,0.289155232394595,1.04254057648436,0.0425405764843576,0.000847424092059641,0.0465622842645336,1.00486510369158,0.00486510369158077,0.000830559997520438,0.0191805724304809,1.02845482769075,0.028454827690749,0.00113822144040849,0.0381596081552942,1.03749362785286,0.0374936278528597,0.00089538710250711,0.0424950519845951,0.979149652213613,-0.0208503477863866,0.00110302356112623,0.032277714138964,1.00021545874313,0.000215458743132446,0.000878816065370991,0.0196324461840677,0.922568777442272,-0.0774312225577278,0.000966389198053404,0.080384167345065,500,0
B,none,0,0.5,0.5,0,0.7,0,1.42483329445226,0.424833294452258,0.0015077290111344,0.426166256540679,1.28687288866512,0.286872888665121,0.00132332453432339,0.288391915585057,1.04977362395779,0.0497736239577906,0.000791769602247695,0.0528226873067836,1.00434808844832,0.0043480884483178,0.000776601337485788,0.0178845626787285,1.05612440631725,0.0561244063172517,0.00111098903925103,0.0613666278239777,1.0482759753249,0.0482759753248963,0.000838988781817174,0.0517862624583151,0.977401273396315,-0.0225987266036855,0.00107818807740294,0.033027030137522,0.999737932495014,-0.000262067504985808,0.000833109795326575,0.0186121082357868,0.925846403149148,-0.0741535968508517,0.000904121782554367,0.0768547759645787,500,0
B,none,0,0.5,0.5,0.1,0.5,0,1.43724220528179,0.437242205281786,0.0015483298084861,0.438608038403775,1.25098819721833,0.250988197218328,0.0012948450112529,0.252649382189798,1.03694748450626,0.0369474845062647,0.000778808714647916,0.0408384815502784,1.00389977156535,0.00389977156535259,0.000790779330130275,0.0180900210280037,1.05185135139198,0.0518513513919834,0.00116408542185666,0.0580065080917233,1.03486801001153,0.0348680100115275,0.000851065888310655,0.0397141080995247,0.975682507949876,-0.0243174920501237,0.00111709587391966,0.0348431357971763,0.999181094575762,-0.000818905424238348,0.000866549251040435,0.0193745580782824,0.9074696514969,-0.0925303485030996,0.000929023540317778,0.0948290286705442,500,0
B,none,0,0.5,0.5,0.1,0.7,0,1.5179374008711,0.517937400871097,0.00190279976380803,0.519678606491301,1.23982824062468,0.239828240624678,0.00139313465432193,0.241838905595232,1.03877785398384,0.0387778539838366,0.000864083422890904,0.0433162256006623,1.0021247013589,0.00212470135889742,0.000857588818911711,0.0192745476845339,1.09321949834266,0.0932194983426582,0.00123443010123996,0.0972124472020206,1.04329397807333,0.0432939780733317,0.000897578418595696,0.0477114912695147,0.974442323916276,-0.0255576760837237,0.00109430349559493,0.0353659069853398,0.997944827252917,-0.00205517274708311,0.000890185815589727,0.019991165483099,0.903848903855805,-0.0961510961441946,0.000959745623476475,0.0985122733925042,500,0
