period	MOUNTAINS	NONCONT	safrica	laam	asiae	ETHPOL	ETHDOM	ETHFRAC	name	PRIMEXP	PRIOcw	PRIO25	DEMOCRACY	PRIO1000	SDcw	LGDPC	LPOP	RELPOL	RELFRAC	LARMINOR	FLcw	ETHLRGPRIMEXP
6.0	3.2	0.0	1.0	0.0	0.0	0.84292376	1.0	0.648884	"Guinea"	0.263	0.0	0.0	0.0	0.0	0.0	6.568078	15.422345	0.8390749	0.43552202	0.35	0.0	0.12098001
7.0	3.2	0.0	1.0	0.0	0.0	0.84292376	1.0	0.648884	"Guinea"	0.203	0.0	0.0	0.0	0.0	0.0	6.6424866	15.565579	0.8390749	0.43552202	0.35	0.0	0.09338
8.0	3.2	0.0	1.0	0.0	0.0	0.84292376	1.0	0.648884	"Guinea"	0.203	0.0	0.0	0.0	0.0	0.0	6.694562	15.701216	0.8390749	0.43552202	0.35	0.0	0.09338
1.0	0.0	0.0	1.0	0.0	0.0	0.53191817	0.0	0.829142	"Guinea-Bissau"	0.039	0.0	0.0		0.0	0.0	6.22059	13.203021	0.91404736	0.57813346	0.0	0.0	0.011700001
2.0	0.0	0.0	1.0	0.0	0.0	0.53191817	0.0	0.829142	"Guinea-Bissau"	0.039	0.0	0.0		0.0	0.0	6.4167323	13.169247	0.91404736	0.57813346	0.0	0.0	0.011700001
3.0	0.0	0.0	1.0	0.0	0.0	0.53191817	0.0	0.829142	"Guinea-Bissau"	0.039	0.0	0.0		0.0	0.0	6.5496507	13.171153	0.91404736	0.57813346	0.0	0.0	0.011700001
4.0	0.0	0.0	1.0	0.0	0.0	0.53191817	0.0	0.829142	"Guinea-Bissau"	0.057	0.0	0.0	0.0	0.0	0.0	6.6463904	13.3487015	0.91404736	0.57813346	0.0	0.0	0.0171
5.0	0.0	0.0	1.0	0.0	0.0	0.53191817	0.0	0.829142	"Guinea-Bissau"	0.101	0.0	0.0	0.0	0.0	0.0	6.154858	13.586098	0.91404736	0.57813346	0.0	0.0	0.030300003
6.0	0.0	0.0	1.0	0.0	0.0	0.53191817	0.0	0.829142	"Guinea-Bissau"	0.071	0.0	0.0	0.0	0.0	0.0	6.4769726	13.684262	0.91404736	0.57813346	0.0	0.0	0.021300001
7.0	0.0	0.0	1.0	0.0	0.0	0.53191817	0.0	0.829142	"Guinea-Bissau"	0.08	0.0	0.0	0.0	0.0	0.0	6.535241	13.788139	0.91404736	0.57813346	0.0	0.0	0.024
8.0	0.0	0.0	1.0	0.0	0.0	0.53191817	0.0	0.829142	"Guinea-Bissau"	0.029	1.0	1.0	1.0	1.0	1.0	6.4785094	13.898012	0.91404736	0.57813346	0.0	1.0	0.0087
1.0	0.4	0.0	1.0	0.0	0.0	0.43194425	0.0	0.874283	"Ivory Coast"	0.287	0.0	0.0	0.0	0.0	0.0	7.021084	15.14497	0.8861019	0.647278	0.0	0.0	0.0574
2.0	0.4	0.0	1.0	0.0	0.0	0.43194425	0.0	0.874283	"Ivory Coast"	0.287	0.0	0.0	0.0	0.0	0.0	7.2442274	15.32557	0.8861019	0.647278	0.0	0.0	0.0574
3.0	0.4	0.0	1.0	0.0	0.0	0.43194425	0.0	0.874283	"Ivory Coast"	0.304	0.0	0.0	0.0	0.0	0.0	7.38709	15.522983	0.8861019	0.647278	0.0	0.0	0.060799997
4.0	0.4	0.0	1.0	0.0	0.0	0.43194425	0.0	0.874283	"Ivory Coast"	0.267	0.0	0.0	0.0	0.0	0.0	7.5043917	15.725794	0.8861019	0.647278	0.0	0.0	0.0534
5.0	0.4	0.0	1.0	0.0	0.0	0.43194425	0.0	0.874283	"Ivory Coast"	0.285	0.0	0.0	0.0	0.0	0.0	7.4899707	15.918913	0.8861019	0.647278	0.0	0.0	0.057
6.0	0.4	0.0	1.0	0.0	0.0	0.43194425	0.0	0.874283	"Ivory Coast"	0.343	0.0	0.0	0.0	0.0	0.0	7.342779	16.10582	0.8861019	0.647278	0.0	0.0	0.0686
7.0	0.4	0.0	1.0	0.0	0.0	0.43194425	0.0	0.874283	"Ivory Coast"	0.298	0.0	0.0	0.0	0.0	0.0	7.100852	16.269527	0.8861019	0.647278	0.0	0.0	0.059600003
8.0	0.4	0.0	1.0	0.0	0.0	0.43194425	0.0	0.874283	"Ivory Coast"	0.547	0.0	0.0	0.0	0.0	0.0	7.0030656	16.420273	0.8861019	0.647278	0.0	0.0	0.1094
1.0	26.3	0.0	1.0	0.0	0.0	0.38128513	0.0	0.890242	"Kenya"	0.133	0.0	0.0		0.0	0.0	6.4907236	15.935614	0.83174396	0.48239997	0.0	0.0	0.026733002
2.0	26.3	0.0	1.0	0.0	0.0	0.38128513	0.0	0.890242	"Kenya"	0.133	0.0	0.0	1.0	0.0	0.0	6.419995	16.092676	0.83174396	0.48239997	0.0	0.0	0.026733002
3.0	26.3	0.0	1.0	0.0	0.0	0.38128513	0.0	0.890242	"Kenya"	0.109	0.0	0.0	0.0	0.0	0.0	6.3733196	16.257683	0.83174396	0.48239997	0.0	0.0	0.021909
4.0	26.3	0.0	1.0	0.0	0.0	0.38128513	0.0	0.890242	"Kenya"	0.121	0.0	0.0	0.0	0.0	0.0	6.729824	16.435894	0.83174396	0.48239997	0.0	0.0	0.024321001
5.0	26.3	0.0	1.0	0.0	0.0	0.38128513	0.0	0.890242	"Kenya"	0.159	0.0	1.0	0.0	0.0	0.0	6.814543	16.626839	0.83174396	0.48239997	0.0	0.0	0.031959
6.0	26.3	0.0	1.0	0.0	0.0	0.38128513	0.0	0.890242	"Kenya"	0.138	0.0	0.0	0.0	0.0	0.0	6.6770835	16.804771	0.83174396	0.48239997	0.0	0.0	0.027738
7.0	26.3	0.0	1.0	0.0	0.0	0.38128513	0.0	0.890242	"Kenya"	0.085	0.0	0.0	0.0	0.0	1.0	6.814543	16.974722	0.83174396	0.48239997	0.0	0.0	0.017085
8.0	26.3	0.0	1.0	0.0	0.0	0.38128513	0.0	0.890242	"Kenya"	0.147	0.0	0.0	0.0	0.0	0.0	6.809039	17.119316	0.83174396	0.48239997	0.0	0.0	0.029547
1.0	82.2	0.0	1.0	0.0	0.0	0.34282947	1.0	0.18502605	"Lesotho"	0.077	0.0	0.0		0.0	0.0	5.7462034	13.676249	0.64	0.31999996	0.06	0.0	0.069299996
2.0	82.2	0.0	1.0	0.0	0.0	0.34282947	1.0	0.18502605	"Lesotho"	0.077	0.0	0.0		0.0	0.0	6.0137153	13.777809	0.64	0.31999996	0.06	0.0	0.069299996
3.0	82.2	0.0	1.0	0.0	0.0	0.34282947	1.0	0.18502605	"Lesotho"	0.077	0.0	0.0	0.0	0.0	0.0	6.037871	13.877546	0.64	0.31999996	0.06	0.0	0.069299996
4.0	82.2	0.0	1.0	0.0	0.0	0.34282947	1.0	0.18502605	"Lesotho"	0.072	0.0	0.0	0.0	0.0	0.0	6.6359468	13.986939	0.64	0.31999996	0.06	0.0	0.064799994
5.0	82.2	0.0	1.0	0.0	0.0	0.34282947	1.0	0.18502605	"Lesotho"	0.043	0.0	0.0	0.0	0.0	0.0	6.901737	14.112648	0.64	0.31999996	0.06	0.0	0.0387
6.0	82.2	0.0	1.0	0.0	0.0	0.34282947	1.0	0.18502605	"Lesotho"	0.033	0.0	0.0	0.0	0.0	0.0	6.8824377	14.23816	0.64	0.31999996	0.06	0.0	0.0297
7.0	82.2	0.0	1.0	0.0	0.0	0.34282947	1.0	0.18502605	"Lesotho"	0.023	0.0	0.0	0.0	0.0	0.0	6.879356	14.358997	0.64	0.31999996	0.06	0.0	0.0207
8.0	82.2	0.0	1.0	0.0	0.0	0.34282947	1.0	0.18502605	"Lesotho"	0.023	0.0	1.0	1.0	0.0	0.0	7.0405364	14.470956	0.64	0.31999996	0.06	0.0	0.0207
1.0	0.6	0.0	1.0	0.0	0.0	0.39038736	0.0	0.890471	"Liberia"	0.448	0.0	0.0	0.0	0.0	0.0	6.5750756	13.853769	0.8878479	0.643322	0.0	0.0	0.09408
2.0	0.6	0.0	1.0	0.0	0.0	0.39038736	0.0	0.890471	"Liberia"	0.448	0.0	0.0	0.0	0.0	0.0	6.7141705	13.993657	0.8878479	0.643322	0.0	0.0	0.09408
3.0	0.6	0.0	1.0	0.0	0.0	0.39038736	0.0	0.890471	"Liberia"	0.507	0.0	0.0	0.0	0.0	0.0	6.889591	14.141211	0.8878479	0.643322	0.0	0.0	0.10647
4.0	0.6	0.0	1.0	0.0	0.0	0.39038736	0.0	0.890471	"Liberia"	0.532	0.0	0.0	0.0	0.0	0.0	6.8522425	14.291123	0.8878479	0.643322	0.0	0.0	0.111719996
5.0	0.6	0.0	1.0	0.0	0.0	0.39038736	0.0	0.890471	"Liberia"	0.516	0.0	1.0	0.0	0.0	0.0	6.8319535	14.444653	0.8878479	0.643322	0.0	0.0	0.10835999
6.0	0.6	0.0	1.0	0.0	0.0	0.39038736	0.0	0.890471	"Liberia"	0.393	0.0	1.0	0.0	0.0	1.0	6.7487597	14.600781	0.8878479	0.643322	0.0	1.0	0.08253
7.0	0.6	0.0	1.0	0.0	0.0	0.39038736	0.0	0.890471	"Liberia"	0.331	1.0	1.0		1.0	1.0		14.705458	0.8878479	0.643322	0.0	1.0	0.06951
8.0	0.6	0.0	1.0	0.0	0.0	0.39038736	0.0	0.890471	"Liberia"	0.331	1.0	1.0		0.0	1.0		14.82091	0.8878479	0.643322	0.0	1.0	0.06951
1.0	32.8	0.0	1.0	0.0	0.0	0.016684055	0.0	0.04954202	"Madagascar"	0.104	0.0	0.0	0.0	0.0	0.0	7.0825486	15.49578	0.97925234	0.51870805	0.0	0.0	0.101192
2.0	32.8	0.0	1.0	0.0	0.0	0.016684055	0.0	0.04954202	"Madagascar"	0.104	0.0	0.0	0.0	0.0	0.0	7.0130157	15.623635	0.97925234	0.51870805	0.0	0.0	0.101192
3.0	32.8	0.0	1.0	0.0	0.0	0.016684055	0.0	0.04954202	"Madagascar"	0.121	0.0	1.0	0.0	0.0	0.0	7.044033	15.741218	0.97925234	0.51870805	0.0	0.0	0.117733
4.0	32.8	0.0	1.0	0.0	0.0	0.016684055	0.0	0.04954202	"Madagascar"	0.127	0.0	0.0	0.0	0.0	0.0	6.902743	15.872067	0.97925234	0.51870805	0.0	0.0	0.123571
5.0	32.8	0.0	1.0	0.0	0.0	0.016684055	0.0	0.04954202	"Madagascar"	0.09	0.0	0.0	0.0	0.0	0.0	6.891626	15.998524	0.97925234	0.51870805	0.0	0.0	0.087570004
6.0	32.8	0.0	1.0	0.0	0.0	0.016684055	0.0	0.04954202	"Madagascar"	0.09	0.0	0.0	0.0	0.0	0.0	6.645091	16.130322	0.97925234	0.51870805	0.0	0.0	0.087570004
7.0	32.8	0.0	1.0	0.0	0.0	0.016684055	0.0	0.04954202	"Madagascar"	0.08	0.0	0.0	0.0	0.0	0.0	6.514713	16.26927	0.97925234	0.51870805	0.0	0.0	0.07784
8.0	32.8	0.0	1.0	0.0	0.0	0.016684055	0.0	0.04954202	"Madagascar"	0.092	0.0	0.0	1.0	0.0	0.0	6.363028	16.403275	0.97925234	0.51870805	0.0	0.0	0.089516
1.0	8.8	0.0	1.0	0.0	0.0	0.73590785	1.0	0.684387	"Malawi"	0.171	0.0	0.0		0.0	0.0	5.9401712	15.076525	0.8176353	0.546725	0.19	0.0	0.0855
2.0	8.8	0.0	1.0	0.0	0.0	0.73590785	1.0	0.684387	"Malawi"	0.171	0.0	0.0	0.0	0.0	0.0	6.0210233	15.195536	0.8176353	0.546725	0.19	0.0	0.0855
3.0	8.8	0.0	1.0	0.0	0.0	0.73590785	1.0	0.684387	"Malawi"	0.16	0.0	0.0	0.0	0.0	0.0	6.086775	15.32358	0.8176353	0.546725	0.19	0.0	0.08
4.0	8.8	0.0	1.0	0.0	0.0	0.73590785	1.0	0.684387	"Malawi"	0.187	0.0	0.0	0.0	0.0	0.0	6.232448	15.472595	0.8176353	0.546725	0.19	0.0	0.0935
5.0	8.8	0.0	1.0	0.0	0.0	0.73590785	1.0	0.684387	"Malawi"	0.203	0.0	0.0	0.0	0.0	0.0	6.317165	15.637314	0.8176353	0.546725	0.19	0.0	0.1015
6.0	8.8	0.0	1.0	0.0	0.0	0.73590785	1.0	0.684387	"Malawi"	0.203	0.0	0.0	0.0	0.0	0.0	6.249975	15.787924	0.8176353	0.546725	0.19	0.0	0.1015
7.0	8.8	0.0	1.0	0.0	0.0	0.73590785	1.0	0.684387	"Malawi"	0.215	0.0	0.0	0.0	0.0	0.0	6.251904	15.9564	0.8176353	0.546725	0.19	0.0	0.1075
8.0	8.8	0.0	1.0	0.0	0.0	0.73590785	1.0	0.684387	"Malawi"	0.274	0.0	0.0	1.0	0.0	0.0	6.2461066	16.093496	0.8176353	0.546725	0.19	0.0	0.137
1.0	0.4	0.0	1.0	0.0	0.0	0.41986614	0.0	0.861989	"Mali"		0.0	0.0	0.0	0.0	0.0	6.2822666	15.2856865	0.62008876	0.32704595	0.0	0.0	
2.0	0.4	0.0	1.0	0.0	0.0	0.41986614	0.0	0.861989	"Mali"	0.063	0.0	0.0	0.0	0.0	0.0	6.075346	15.382041	0.62008876	0.32704595	0.0	0.0	0.01953
3.0	0.4	0.0	1.0	0.0	0.0	0.41986614	0.0	0.861989	"Mali"	0.094	0.0	0.0	0.0	0.0	0.0	6.037871	15.4897995	0.62008876	0.32704595	0.0	0.0	0.02914
4.0	0.4	0.0	1.0	0.0	0.0	0.41986614	0.0	0.861989	"Mali"	0.041	0.0	0.0	0.0	0.0	0.0	6.133398	15.59131	0.62008876	0.32704595	0.0	0.0	0.01271
5.0	0.4	0.0	1.0	0.0	0.0	0.41986614	0.0	0.861989	"Mali"	0.142	0.0	0.0	0.0	0.0	0.0	6.2766433	15.701064	0.62008876	0.32704595	0.0	0.0	0.04402
6.0	0.4	0.0	1.0	0.0	0.0	0.41986614	0.0	0.861989	"Mali"	0.106	0.0	0.0	0.0	0.0	0.0	6.2766433	15.815503	0.62008876	0.32704595	0.0	1.0	0.03286
7.0	0.4	0.0	1.0	0.0	0.0	0.41986614	0.0	0.861989	"Mali"	0.144	0.0	1.0	0.0	0.0	1.0	6.274762	15.95086	0.62008876	0.32704595	0.0	1.0	0.044639997
8.0	0.4	0.0	1.0	0.0	0.0	0.41986614	0.0	0.861989	"Mali"	0.126	0.0	0.0	1.0	0.0	1.0	6.2383246	16.088152	0.62008876	0.32704595	0.0	0.0	0.03906
1.0	0.0	0.0	1.0	0.0	0.0	0.5361458	1.0	0.333856	"Mauritania"	0.33	0.0	0.0	0.0	0.0	0.0	6.659294	13.80647	0.01986822	0.009958016	0.08	0.0	0.2673
2.0	0.0	0.0	1.0	0.0	0.0	0.5361458	1.0	0.333856	"Mauritania"	0.33	0.0	0.0	0.0	0.0	0.0	6.782192	13.907178	0.01986822	0.009958016	0.08	0.0	0.2673
3.0	0.0	0.0	1.0	0.0	0.0	0.5361458	1.0	0.333856	"Mauritania"	0.421	0.0	0.0	0.0	0.0	0.0	6.7707896	14.015181	0.01986822	0.009958016	0.08	0.0	0.34101
4.0	0.0	0.0	1.0	0.0	0.0	0.5361458	1.0	0.333856	"Mauritania"	0.352	0.0	0.0	0.0	0.0	0.0	6.818924	14.131051	0.01986822	0.009958016	0.08	0.0	0.28512
5.0	0.0	0.0	1.0	0.0	0.0	0.5361458	1.0	0.333856	"Mauritania"	0.261	0.0	0.0	0.0	0.0	0.0	6.785588	14.254411	0.01986822	0.009958016	0.08	0.0	0.21141
6.0	0.0	0.0	1.0	0.0	0.0	0.5361458	1.0	0.333856	"Mauritania"	0.523	0.0	0.0	0.0	0.0	0.0	6.7141705	14.384228	0.01986822	0.009958016	0.08	0.0	0.42363
7.0	0.0	0.0	1.0	0.0	0.0	0.5361458	1.0	0.333856	"Mauritania"	0.439	0.0	0.0	0.0	0.0	0.0	6.673298	14.521574	0.01986822	0.009958016	0.08	0.0	0.35559002
8.0	0.0	0.0	1.0	0.0	0.0	0.5361458	1.0	0.333856	"Mauritania"	0.386	0.0	0.0	0.0	0.0	0.0	6.7912216	14.66095	0.01986822	0.009958016	0.08	0.0	0.31266
1.0	0.0	0.0	1.0	0.0	0.0	0.80310816	1.0	0.482206	"Mauritius"	0.281	0.0	0.0		0.0	0.0	7.9592757	13.399995	0.8876118	0.6275697	0.258	0.0	0.18827
2.0	0.0	0.0	1.0	0.0	0.0	0.80310816	1.0	0.482206	"Mauritius"	0.281	0.0	0.0		0.0	0.0	8.050703	13.53182	0.8876118	0.6275697	0.258	0.0	0.18827
3.0	0.0	0.0	1.0	0.0	0.0	0.80310816	1.0	0.482206	"Mauritius"	0.3	0.0	0.0	1.0	0.0	0.0	7.78239	13.62435	0.8876118	0.6275697	0.258	0.0	0.20100002
4.0	0.0	0.0	1.0	0.0	0.0	0.80310816	1.0	0.482206	"Mauritius"	0.393	0.0	0.0	1.0	0.0	0.0	8.199189	13.701221	0.8876118	0.6275697	0.258	0.0	0.26331002
5.0	0.0	0.0	1.0	0.0	0.0	0.80310816	1.0	0.482206	"Mauritius"	0.27	0.0	0.0	1.0	0.0	0.0	8.291045	13.780919	0.8876118	0.6275697	0.258	0.0	0.18090001
6.0	0.0	0.0	1.0	0.0	0.0	0.80310816	1.0	0.482206	"Mauritius"	0.2	0.0	0.0	1.0	0.0	0.0	8.349011	13.831384	0.8876118	0.6275697	0.258	0.0	0.134
7.0	0.0	0.0	1.0	0.0	0.0	0.80310816	1.0	0.482206	"Mauritius"	0.162	0.0	0.0	1.0	0.0	0.0	8.672144	13.870945	0.8876118	0.6275697	0.258	0.0	0.108540006
8.0	0.0	0.0	1.0	0.0	0.0	0.80310816	1.0	0.482206	"Mauritius"	0.115	0.0	0.0	1.0	0.0	0.0	8.828787	13.930623	0.8876118	0.6275697	0.258	0.0	0.07705
1.0	46.2	0.0	0.0	0.0	0.0	0.89739764	1.0	0.47470203	"Morocco"	0.138	0.0	0.0	0.0	0.0	0.0	6.703188	16.268755	0.07839992	0.039199956	0.34	0.0	0.088319995
2.0	46.2	0.0	0.0	0.0	0.0	0.89739764	1.0	0.47470203	"Morocco"	0.138	0.0	0.0	0.0	0.0	0.0	7.1074257	16.405003	0.07839992	0.039199956	0.34	0.0	0.088319995
3.0	46.2	0.0	0.0	0.0	0.0	0.89739764	1.0	0.47470203	"Morocco"	0.111	0.0	1.0	0.0	0.0	0.0	7.201916	16.544016	0.07839992	0.039199956	0.34	0.0	0.07104
4.0	46.2	0.0	0.0	0.0	0.0	0.89739764	1.0	0.47470203	"Morocco"	0.15	1.0	1.0	0.0	1.0	1.0	7.344719	16.666506	0.07839992	0.039199956	0.34	1.0	0.096
5.0	46.2	0.0	0.0	0.0	0.0	0.89739764	1.0	0.47470203	"Morocco"	0.098	1.0	1.0	0.0	1.0	1.0	7.5709586	16.779856	0.07839992	0.039199956	0.34	1.0	0.06271999
6.0	46.2	0.0	0.0	0.0	0.0	0.89739764	1.0	0.47470203	"Morocco"	0.1	1.0	1.0	0.0	0.0	1.0	7.5786567	16.890423	0.07839992	0.039199956	0.34	1.0	0.064
7.0	46.2	0.0	0.0	0.0	0.0	0.89739764	1.0	0.47470203	"Morocco"	0.078	0.0	0.0	0.0	0.0	0.0	7.673688	16.995354	0.07839992	0.039199956	0.34	0.0	0.04992
8.0	46.2	0.0	0.0	0.0	0.0	0.89739764	1.0	0.47470203	"Morocco"	0.07	0.0	0.0	0.0	0.0	0.0	7.650645	17.088345	0.07839992	0.039199956	0.34	0.0	0.0448
1.0	2.4	0.0	1.0	0.0	0.0	0.49860638	0.0	0.837866	"Mozambique"	0.099	0.0	0.0		0.0	0.0	7.0501227	15.8252	0.83327997	0.5592	0.0	0.0	0.031284
2.0	2.4	0.0	1.0	0.0	0.0	0.49860638	0.0	0.837866	"Mozambique"	0.099	0.0	0.0		0.0	0.0	7.1428275	15.936334	0.83327997	0.5592	0.0	0.0	0.031284
3.0	2.4	0.0	1.0	0.0	0.0	0.49860638	0.0	0.837866	"Mozambique"	0.099	0.0	0.0		0.0	0.0	7.3112183	16.055689	0.83327997	0.5592	0.0	0.0	0.031284
4.0	2.4	0.0	1.0	0.0	0.0	0.49860638	0.0	0.837866	"Mozambique"	0.099	0.0	1.0	0.0	0.0	1.0	7.074963	16.166695	0.83327997	0.5592	0.0	1.0	0.031284
5.0	2.4	0.0	1.0	0.0	0.0	0.49860638	0.0	0.837866	"Mozambique"	0.099	1.0	1.0	0.0	1.0	1.0	6.827629	16.308302	0.83327997	0.5592	0.0	1.0	0.031284
6.0	2.4	0.0	1.0	0.0	0.0	0.49860638	0.0	0.837866	"Mozambique"	0.099	1.0	1.0	0.0	1.0	1.0	6.618739	16.421232	0.83327997	0.5592	0.0	1.0	0.031284
7.0	2.4	0.0	1.0	0.0	0.0	0.49860638	0.0	0.837866	"Mozambique"	0.099	1.0	1.0	0.0	1.0	1.0	6.6333184	16.465296	0.83327997	0.5592	0.0	1.0	0.031284
8.0	2.4	0.0	1.0	0.0	0.0	0.49860638	0.0	0.837866	"Mozambique"	0.102	0.0	0.0	1.0	0.0	0.0	6.690842	16.576786	0.83327997	0.5592	0.0	1.0	0.032232
1.0	2.1	0.0	1.0	0.0	0.0	0.6977216	1.0	0.718459	"Niger"	0.036	0.0	0.0	0.0	0.0	0.0	6.2766433	14.923413	0.42267266	0.21380642	0.19	0.0	0.01656
2.0	2.1	0.0	1.0	0.0	0.0	0.6977216	1.0	0.718459	"Niger"	0.036	0.0	0.0	0.0	0.0	0.0	6.4630294	15.112974	0.42267266	0.21380642	0.19	0.0	0.01656
3.0	2.1	0.0	1.0	0.0	0.0	0.6977216	1.0	0.718459	"Niger"	0.047	0.0	0.0	0.0	0.0	0.0	6.690842	15.242227	0.42267266	0.21380642	0.19	0.0	0.02162
4.0	2.1	0.0	1.0	0.0	0.0	0.6977216	1.0	0.718459	"Niger"	0.079	0.0	0.0	0.0	0.0	0.0	6.3902407	15.378066	0.42267266	0.21380642	0.19	0.0	0.036340002
5.0	2.1	0.0	1.0	0.0	0.0	0.6977216	1.0	0.718459	"Niger"	0.224	0.0	0.0	0.0	0.0	0.0	6.5750756	15.535774	0.42267266	0.21380642	0.19	0.0	0.10304
6.0	2.1	0.0	1.0	0.0	0.0	0.6977216	1.0	0.718459	"Niger"	0.17	0.0	0.0	0.0	0.0	0.0	6.3261495	15.703792	0.42267266	0.21380642	0.19	0.0	0.078200005
7.0	2.1	0.0	1.0	0.0	0.0	0.6977216	1.0	0.718459	"Niger"	0.116	0.0	1.0	0.0	0.0	0.0	6.1800165	15.860749	0.42267266	0.21380642	0.19	0.0	0.05336
8.0	2.1	0.0	1.0	0.0	0.0	0.6977216	1.0	0.718459	"Niger"	0.114	0.0	1.0	1.0	0.0	0.0	6.052089	16.029264	0.42267266	0.21380642	0.19	0.0	0.052440003
1.0	2.4	0.0	1.0	0.0	0.0	0.40358967	0.0	0.88513	"Nigeria"	0.123	0.0	0.0	1.0	0.0	0.0	6.340359	17.524708	0.8355086	0.497853	0.0	0.0	0.021894
2.0	2.4	0.0	1.0	0.0	0.0	0.40358967	0.0	0.88513	"Nigeria"	0.123	1.0	1.0	1.0	1.0	1.0	6.4361506	17.65479	0.8355086	0.497853	0.0	1.0	0.021894
3.0	2.4	0.0	1.0	0.0	0.0	0.40358967	0.0	0.88513	"Nigeria"	0.097	1.0	1.0	0.0	1.0	1.0	6.6424866	17.78985	0.8355086	0.497853	0.0	1.0	0.017266002
4.0	2.4	0.0	1.0	0.0	0.0	0.40358967	0.0	0.88513	"Nigeria"	0.213	0.0	0.0	0.0	0.0	0.0	7.1268907	17.930328	0.8355086	0.497853	0.0	0.0	0.037914
5.0	2.4	0.0	1.0	0.0	0.0	0.40358967	0.0	0.88513	"Nigeria"	0.277	0.0	0.0	1.0	0.0	1.0	7.2710085	18.080273	0.8355086	0.497853	0.0	0.0	0.049306
6.0	2.4	0.0	1.0	0.0	0.0	0.40358967	0.0	0.88513	"Nigeria"	0.16	0.0	0.0	0.0	0.0	0.0	6.9679093	18.23671	0.8355086	0.497853	0.0	0.0	0.028479999
7.0	2.4	0.0	1.0	0.0	0.0	0.40358967	0.0	0.88513	"Nigeria"	0.381	0.0	0.0	0.0	0.0	0.0	6.902743	18.381971	0.8355086	0.497853	0.0	0.0	0.067818
8.0	2.4	0.0	1.0	0.0	0.0	0.40358967	0.0	0.88513	"Nigeria"	0.384	0.0	0.0	0.0	0.0	0.0	6.84588	18.52747	0.8355086	0.497853	0.0	0.0	0.068352
1.0	73.4	0.0	1.0	0.0	0.0	0.4012621	1.0	0.221275	"Rwanda"	0.11	0.0	0.0		0.0	1.0	6.285998	14.824198	0.711288	0.42659995	0.04	1.0	0.0968
2.0	73.4	0.0	1.0	0.0	0.0	0.4012621	1.0	0.221275	"Rwanda"	0.11	0.0	0.0	0.0	0.0	0.0	5.857933	14.973334	0.711288	0.42659995	0.04	1.0	0.0968
3.0	73.4	0.0	1.0	0.0	0.0	0.4012621	1.0	0.221275	"Rwanda"	0.11	0.0	0.0	0.0	0.0	0.0	6.4723463	15.131382	0.711288	0.42659995	0.04	0.0	0.0968
4.0	73.4	0.0	1.0	0.0	0.0	0.4012621	1.0	0.221275	"Rwanda"	0.08	0.0	0.0	0.0	0.0	0.0	6.461468	15.293472	0.711288	0.42659995	0.04	0.0	0.0704
5.0	73.4	0.0	1.0	0.0	0.0	0.4012621	1.0	0.221275	"Rwanda"	0.067	0.0	0.0	0.0	0.0	0.0	6.629363	15.457028	0.711288	0.42659995	0.04	0.0	0.058960002
6.0	73.4	0.0	1.0	0.0	0.0	0.4012621	1.0	0.221275	"Rwanda"	0.057	0.0	0.0	0.0	0.0	0.0	6.6541524	15.61656	0.711288	0.42659995	0.04	0.0	0.05016
7.0	73.4	0.0	1.0	0.0	0.0	0.4012621	1.0	0.221275	"Rwanda"	0.047	1.0	1.0	0.0	1.0	1.0	6.6280413	15.7548275	0.711288	0.42659995	0.04	1.0	0.04136
8.0	73.4	0.0	1.0	0.0	0.0	0.4012621	1.0	0.221275	"Rwanda"	0.047	1.0	1.0	0.0	1.0	0.0	6.3421216	15.671808	0.711288	0.42659995	0.04	1.0	0.04136
1.0	0.0	0.0	1.0	0.0	0.0	0.5595772	0.0	0.809295	"Senegal"	0.154	0.0	0.0	0.0	0.0	0.0	6.9536843	14.97459	0.31705087	0.16917515	0.0	0.0	0.0539
2.0	0.0	0.0	1.0	0.0	0.0	0.5595772	0.0	0.809295	"Senegal"	0.154	0.0	0.0	0.0	0.0	0.0	7.041412	15.103641	0.31705087	0.16917515	0.0	0.0	0.0539
3.0	0.0	0.0	1.0	0.0	0.0	0.5595772	0.0	0.809295	"Senegal"	0.151	0.0	0.0	0.0	0.0	0.0	7.044033	15.240544	0.31705087	0.16917515	0.0	0.0	0.052849997
4.0	0.0	0.0	1.0	0.0	0.0	0.5595772	0.0	0.809295	"Senegal"	0.207	0.0	0.0	0.0	0.0	0.0	7.023759	15.385376	0.31705087	0.16917515	0.0	0.0	0.07245
5.0	0.0	0.0	1.0	0.0	0.0	0.5595772	0.0	0.809295	"Senegal"	0.134	0.0	0.0	0.0	0.0	0.0	7.0335064	15.527144	0.31705087	0.16917515	0.0	0.0	0.0469
6.0	0.0	0.0	1.0	0.0	0.0	0.5595772	0.0	0.809295	"Senegal"	0.201	0.0	0.0	0.0	0.0	0.0	7.0587583	15.667894	0.31705087	0.16917515	0.0	1.0	0.07035
7.0	0.0	0.0	1.0	0.0	0.0	0.5595772	0.0	0.809295	"Senegal"	0.106	0.0	1.0	0.0	0.0	0.0	7.04316	15.807076	0.31705087	0.16917515	0.0	1.0	0.0371
8.0	0.0	0.0	1.0	0.0	0.0	0.5595772	0.0	0.809295	"Senegal"	0.054	1.0	1.0	0.0	0.0	0.0	6.9930153	15.935374	0.31705087	0.16917515	0.0	1.0	0.0189
