iso	iso_b	location	year	intensity_level	type_of_conflict	numberoffatalitiesbyfinalyearofc	cumulative_intensity	conflict_id	side_a	side_a_id	side_a_2nd	side_b	side_b_id	side_b_2nd	incompatibility	territory_name	start_date	start_prec	start_date2	start_prec2	ep_end	ep_end_date	ep_end_prec	gwno_a	gwno_a_2nd	gwno_b	gwno_b_2nd	gwno_loc	region	version	africa
"MAR"		"Morocco"	1978	1	3		0	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1979	2	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1980	2	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1981	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1982	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1983	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1984	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1985	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1986	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1987	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1988	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	0			600				"600"	"4"	19.1	1
"MAR"		"Morocco"	1989	1	3		1	331	"Government of Morocco"	108		"POLISARIO"	"563"		1	"Sahrawi Arab Democratic Republic (Western Sahara)"	"1975-09-01"	1	"1975-11-04"	1	1	"1989-11-16"		600				"600"	"4"	19.1	1
"MOZ"		"Mozambique"	1890	1	1	136																									
"MOZ"		"Mozambique"	1891	1	1	136																									
"MOZ"		"Mozambique"	1892	1	1	136																									
"MOZ"		"Mozambique"	1893	1	1	136																									
"MOZ"		"Mozambique"	1894	1	1	136																									
"MOZ"		"Mozambique"	1895	1	1	136																									
"MOZ"		"Mozambique"	1896	2	1	136																									
"MOZ"		"Mozambique"	1897	2	1																										
"MOZ"		"Mozambique"	1902	2	1																										
"MOZ"		"Mozambique"	1906	1	1																										
"MOZ"		"Mozambique"	1907	1	1																										
"MOZ"		"Mozambique"	1908	1	1																										
"MOZ"		"Mozambique"	1909	1	1																										
"MOZ"		"Mozambique"	1910	1	1																										
"MOZ"		"Mozambique"	1917	2	1																										
"MOZ"		"Mozambique"	1964	1	1		0	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1965	1	1		0	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1966	1	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1967	1	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1968	1	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1969	1	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1970	1	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1971	1	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1972	2	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1973	2	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	0			235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1974	1	1		1	285	"Government of Portugal"	36		"Frelimo"	"428"		1	"Mozambique"	"1964-11-19"	1	"1964-11-19"	1	1	"1974-09-07"		235				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1977	1	3		0	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1978	1	3		0	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1979	1	3		0	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1980	1	3		0	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1981	2	3		1	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1982	2	3		1	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1983	2	3		1	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1984	2	3		1	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1985	2	4		1	332	"Government of Mozambique"	100	"Government of Zimbabwe (Rhodesia)"	"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541	"552"			"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1986	2	4		1	332	"Government of Mozambique"	100	"Government of Tanzania, Government of Zimbabwe (Rhodesia)"	"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541	"510, 552"			"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1987	2	4		1	332	"Government of Mozambique"	100	"Government of Tanzania, Government of Zimbabwe (Rhodesia)"	"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541	"510, 552"			"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1988	2	4		1	332	"Government of Mozambique"	100	"Government of Tanzania, Government of Zimbabwe (Rhodesia)"	"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541	"510, 552"			"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1989	2	4		1	332	"Government of Mozambique"	100	"Government of Zimbabwe (Rhodesia)"	"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541	"552"			"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1990	2	4		1	332	"Government of Mozambique"	100	"Government of Zimbabwe (Rhodesia)"	"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541	"552"			"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1991	2	3		1	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	0			541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	1992	1	3		1	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"1977-12-31"	6	1	"1992-10-19"		541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	2013	1	3		1	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"2013-11-05"	1	1	"2013-11-05"		541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	2016	1	3		1	332	"Government of Mozambique"	100		"Renamo"	"498"		2		"1977-12-31"	6	"2016-10-30"	2	1	"2016-10-30"		541				"541"	"4"	19.1	1
"MOZ"		"Mozambique"	2018	1	3		1	332	"Government of Mozambique"	100		"Ansar al-Sunnah"	"7032"		2		"1977-12-31"	6	"2018-07-10"	1	0			541				"541"	"4"	19.1	1
"NAM"		"Namibia"	1890	2	3		1																								
"NAM"		"Namibia"	1891	2	3		1																								
"NAM"		"Namibia"	1892	2	3		1																								
"NAM"		"Namibia"	1896	2	4																										
"NAM"		"Namibia"	1903	2	3	16000																									
"NAM"		"Namibia"	1904	2	3	16000																									
"NAM"		"Namibia"	1905	2	3	16000																									
"NAM"		"Namibia"	1906	2	3	16000																									
"NAM"		"Namibia"	1907	2	3	16000																									
"NAM"		"Namibia"	1922	1	1	100																									
"NER"		"Niger"	1890	2	1																										
"NER"		"Niger"	1891	2	1																										
"NER"		"Niger"	1892	2	1																										
"NER"		"Niger"	1893	2	1																										
"NER"		"Niger"	1900	1	1																										
"NER"		"Niger"	1901	1	1																										
"NER"		"Niger"	1902	1	1																										
"NER"		"Niger"	1914	1	1																										
"NER"		"Niger"	1915	1	1																										
"NER"		"Niger"	1916	1	1																										
"NER"		"Niger"	1991	1	3		0	430	"Government of Niger"	75		"FLAA"	"524"		2		"1991-10-25"	1	"1991-12-31"	3	0			436				"436"	"4"	19.1	1
"NER"		"Niger"	1992	1	3		0	430	"Government of Niger"	75		"FLAA"	"524"		2		"1991-10-25"	1	"1991-12-31"	3	1	"1992-12-18"		436				"436"	"4"	19.1	1
"NER"		"Niger"	1994	1	3		0	373	"Government of Niger"	75		"CRA"	"525"		1	"Air and Azawad"	"1994-01-19"	1	"1994-05-16"	1	1	"1994-09-26"		436				"436"	"4"	19.1	1
"NER"		"Niger"	1995	1	3		0	406	"Government of Niger"	75		"FDR"	"543"		1	"Eastern Niger"	"1995-03-23"	1	"1995-07-10"	1	1	"1995-07-10"		436				"436"	"4"	19.1	1
"NER"		"Niger"	1997	1	3		0	430	"Government of Niger"	75		"UFRA"	"526"		2		"1991-10-25"	1	"1997-10-19"	1	1	"1997-11-28"		436				"436"	"4"	19.1	1
"NER"		"Niger"	2007	1	3		0	430	"Government of Niger"	75		"MNJ"	"562"		2		"1991-10-25"	1	"2007-04-30"	1	0			436				"436"	"4"	19.1	1
"NER"		"Niger"	2008	1	3		0	430	"Government of Niger"	75		"MNJ"	"562"		2		"1991-10-25"	1	"2007-04-30"	1	1	"2008-11-16"		436				"436"	"4"	19.1	1
"NER"		"Niger"	2015	1	4		0	13639	"Government of Niger"	75	"Government of Chad"	"IS"	"234"		1	"Islamic State"	"2015-03-26"	1	"2015-03-30"	1	0			436	"483"			"436"	"4"	19.1	1
"NER"		"Niger"	2016	1	4		0	13639	"Government of Niger"	75	"Government of Chad, Government of Nigeria"	"IS"	"234"		1	"Islamic State"	"2015-03-26"	1	"2015-03-30"	1	0			436	"483, 475"			"436"	"4"	19.1	1
"NER"		"Niger"	2017	1	4		0	13639	"Government of Niger"	75	"Government of Chad, Government of United States of America"	"IS"	"234"		1	"Islamic State"	"2015-03-26"	1	"2015-03-30"	1	0			436	"483, 2"			"436"	"4"	19.1	1
"NER"		"Niger"	2018	1	4		0	13639	"Government of Niger"	75	"Government of France"	"IS"	"234"		1	"Islamic State"	"2015-03-26"	1	"2015-03-30"	1	0			436	"220"			"436"	"4"	19.1	1
"NGA"		"Nigeria"	1892	1	2																										
"NGA"		"Nigeria"	1896	1	2	43																									
"NGA"		"Nigeria"	1901	2	1																										
"NGA"		"Nigeria"	1902	2	1																										
"NGA"		"Nigeria"	1904	2	1	500																									
"NGA"		"Nigeria"	1906	2	1																										
"NGA"		"Nigeria"	1912	1	4																										
"NGA"		"Nigeria"	1913	1	4																										
"NGA"		"Nigeria"	1916	1	4																										
"NGA"		"Nigeria"	1966	1	3		0	297	"Government of Nigeria"	84		"Military faction (forces of Patrick Nzeogwu)"	"460"		2		"1966-01-15"	1	"1966-01-15"	1	1	"1966-07-29"		475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	1967	2	3		1	303	"Government of Nigeria"	84		"Republic of Biafra"	"462"		1	"Biafra"	"1967-07-06"	2	"1967-07-06"	2	0			475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	1968	2	3		1	303	"Government of Nigeria"	84		"Republic of Biafra"	"462"		1	"Biafra"	"1967-07-06"	2	"1967-07-06"	2	0			475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	1969	2	3		1	303	"Government of Nigeria"	84		"Republic of Biafra"	"462"		1	"Biafra"	"1967-07-06"	2	"1967-07-06"	2	0			475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	1970	2	3		1	303	"Government of Nigeria"	84		"Republic of Biafra"	"462"		1	"Biafra"	"1967-07-06"	2	"1967-07-06"	2	1	"1970-01-12"		475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	2004	1	3		0	425	"Government of Nigeria"	84		"NDPVF"	"560"		1	"Niger Delta"	"2004-06-04"	1	"2004-06-04"	1	1	"2004-09-20"		475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	2004	1	3		0	424	"Government of Nigeria"	84		"Ahlul Sunnah Jamaa"	"559"		1	"Northern Nigeria"	"2003-12-28"	2	"2004-09-23"	1	1	"2004-10-08"		475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	2009	1	3		0	297	"Government of Nigeria"	84		"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2009-07-26"	1	1	"2009-07-30"		475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	2011	1	3		0	297	"Government of Nigeria"	84		"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2011-03-01"	1	0			475				"475"	"4"	19.1	1
"NGA"		"Nigeria"	2012	1	4		1	297	"Government of Nigeria"	84	"Government of Chad, Government of Niger"	"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2011-03-01"	1	0			475	"483, 436"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2013	2	4		1	297	"Government of Nigeria"	84	"Government of Chad, Government of Niger"	"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2011-03-01"	1	0			475	"483, 436"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2014	2	4		1	297	"Government of Nigeria"	84	"Government of Cameroon, Government of Chad, Government of Niger"	"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2011-03-01"	1	0			475	"471, 483, 436"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2015	2	4		1	13641	"Government of Nigeria"	84	"Government of Cameroon, Government of Chad, Government of Niger"	"IS"	"234"		1	"Islamic State"	"2015-03-15"	1	"2015-03-22"	1	0			475	"471, 483, 436"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2015	2	4		1	297	"Government of Nigeria"	84	"Government of Chad, Government of Niger"	"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2011-03-01"	1	0			475	"483, 436"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2016	1	4		1	297	"Government of Nigeria"	84	"Government of Cameroon"	"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2011-03-01"	1	0			475	"471"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2016	2	4		1	13641	"Government of Nigeria"	84	"Government of Cameroon, Government of Chad, Government of Niger"	"IS"	"234"		1	"Islamic State"	"2015-03-15"	1	"2015-03-22"	1	0			475	"471, 483, 436"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2017	1	4		1	13641	"Government of Nigeria"	84	"Government of Chad"	"IS"	"234"		1	"Islamic State"	"2015-03-15"	1	"2015-03-22"	1	0			475	"483"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2017	2	4		1	297	"Government of Nigeria"	84	"Government of Cameroon"	"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2011-03-01"	1	0			475	"471"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2018	1	4		1	13641	"Government of Nigeria"	84	"Government of Cameroon, Government of Chad, Government of Niger"	"IS"	"234"		1	"Islamic State"	"2015-03-15"	1	"2015-03-22"	1	0			475	"471, 483, 436"			"475"	"4"	19.1	1
"NGA"		"Nigeria"	2018	1	4		1	297	"Government of Nigeria"	84	"Government of Cameroon"	"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad"	"1051"		2		"1966-01-15"	1	"2011-03-01"	1	0			475	"471"			"475"	"4"	19.1	1
"RWA"		"Rwanda"	1897	2	1																										
"RWA"		"Rwanda"	1898	2	1																										
"RWA"		"Rwanda"	1899	2	1																										
"RWA"		"Rwanda"	1914	2	2																										
"RWA"		"Rwanda"	1915	2	2																										
"RWA"		"Rwanda"	1916	2	2																										
"RWA"		"Rwanda"	1990	2	4		1	374	"Government of Rwanda"	94	"Government of DR Congo (Zaire)"	"FPR"	"527"		2		"1990-10-01"	1	"1990-10-03"	1	0			517	"490"			"517"	"4"	19.1	1
"RWA"		"Rwanda"	1991	1	3		1	374	"Government of Rwanda"	94		"FPR"	"527"		2		"1990-10-01"	1	"1990-10-03"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	1992	1	3		1	374	"Government of Rwanda"	94		"FPR"	"527"		2		"1990-10-01"	1	"1990-10-03"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	1993	1	3		1	374	"Government of Rwanda"	94		"FPR"	"527"		2		"1990-10-01"	1	"1990-10-03"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	1994	2	3		1	374	"Government of Rwanda"	94		"FPR"	"527"		2		"1990-10-01"	1	"1990-10-03"	1	1	"1994-07-04"		517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	1996	1	3		1	374	"Government of Rwanda"	94		"ALiR"	"1128"		2		"1990-10-01"	1	"1996-07-12"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	1997	1	3		1	374	"Government of Rwanda"	94		"ALiR"	"1128"		2		"1990-10-01"	1	"1996-07-12"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	1998	2	3		1	374	"Government of Rwanda"	94		"ALiR"	"1128"		2		"1990-10-01"	1	"1996-07-12"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	1999	1	3		1	374	"Government of Rwanda"	94		"ALiR"	"1128"		2		"1990-10-01"	1	"1996-07-12"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	2000	1	3		1	374	"Government of Rwanda"	94		"ALiR"	"1128"		2		"1990-10-01"	1	"1996-07-12"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	2001	2	3		1	374	"Government of Rwanda"	94		"FDLR"	"528"		2		"1990-10-01"	1	"1996-07-12"	1	0			517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	2002	1	3		1	374	"Government of Rwanda"	94		"FDLR"	"528"		2		"1990-10-01"	1	"1996-07-12"	1	1	"2002-03-01"		517				"517"	"4"	19.1	1
"RWA"		"Rwanda"	2009	2	4		1	374	"Government of Rwanda"	94	"Government of DR Congo (Zaire)"	"FDLR"	"528"		2		"1990-10-01"	1	"2009-02-16"	1	0			517	"490"			"517"	"4"	19.1	1
"RWA"		"Rwanda"	2010	1	4		1	374	"Government of Rwanda"	94	"Government of DR Congo (Zaire)"	"FDLR"	"528"		2		"1990-10-01"	1	"2009-02-16"	1	0			517	"490"			"517"	"4"	19.1	1
"RWA"		"Rwanda"	2011	1	4		1	374	"Government of Rwanda"	94	"Government of DR Congo (Zaire)"	"FDLR"	"528"		2		"1990-10-01"	1	"2009-02-16"	1	0			517	"490"			"517"	"4"	19.1	1
"RWA"		"Rwanda"	2012	1	4		1	374	"Government of Rwanda"	94	"Government of DR Congo (Zaire)"	"FDLR"	"528"		2		"1990-10-01"	1	"2009-02-16"	1	1	"2012-12-02"		517	"490"			"517"	"4"	19.1	1
"RWA"		"Rwanda"	2016	1	4		1	374	"Government of Rwanda"	94	"Government of DR Congo (Zaire)"	"FDLR"	"528"		2		"1990-10-01"	1	"2016-03-29"	2	1	"2016-11-15"		517	"490"			"517"	"4"	19.1	1
"RWA"		"Rwanda"	2018	1	4		1	374	"Government of Rwanda"	94	"Government of DR Congo (Zaire)"	"FDLR"	"528"		2		"1990-10-01"	1	"2018-12-15"	1	0			517	"490"			"517"	"4"	19.1	1
"SEN"		"Senegal"	1890	1	1	333																									
"SEN"		"Senegal"	1891	1	1	333																									
"SEN"		"Senegal"	1892	1	1	333																									
"SEN"		"Senegal"	1893	1	1																										
"SEN"		"Senegal"	1894	1	1																										
"SEN"		"Senegal"	1990	1	3		0	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"1990-08-31"	2	1	"1990-12-31"		433				"433"	"4"	19.1	1
"SEN"		"Senegal"	1992	1	3		0	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"1992-09-01"	1	0			433				"433"	"4"	19.1	1
"SEN"		"Senegal"	1993	1	3		0	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"1992-09-01"	1	1	"1993-11-16"		433				"433"	"4"	19.1	1
"SEN"		"Senegal"	1995	1	3		0	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"1995-04-27"	1	1	"1995-12-01"		433				"433"	"4"	19.1	1
"SEN"		"Senegal"	1997	1	3		0	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"1997-03-18"	1	0			433				"433"	"4"	19.1	1
"SEN"		"Senegal"	1998	1	3		1	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"1997-03-18"	1	1	"1998-11-02"		433				"433"	"4"	19.1	1
"SEN"		"Senegal"	2000	1	3		1	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"2000-04-11"	1	0			433				"433"	"4"	19.1	1
"SEN"		"Senegal"	2001	1	3		1	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"2000-04-11"	1	1	"2001-12-07"		433				"433"	"4"	19.1	1
"SEN"		"Senegal"	2003	1	3		1	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"2003-01-20"	3	1	"2003-10-11"		433				"433"	"4"	19.1	1
"SEN"		"Senegal"	2011	1	3		1	375	"Government of Senegal"	73		"MFDC"	"529"		1	"Casamance"	"1988-12-31"	3	"2011-12-20"	1	1	"2011-12-30"		433				"433"	"4"	19.1	1
"SLE"		"Sierra Leone"	1897	2	4	2000																									
"SLE"		"Sierra Leone"	1991	1	4		0	382	"Government of Sierra Leone"	80	"Government of Guinea, Government of Nigeria"	"RUF"	"532"		2		"1991-03-23"	1	"1991-04-01"	1	0			451	"438, 475"			"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	1992	1	4		0	382	"Government of Sierra Leone"	80	"Government of Guinea, Government of Nigeria"	"RUF"	"532"		2		"1991-03-23"	1	"1991-04-01"	1	0			451	"438, 475"			"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	1993	1	4		1	382	"Government of Sierra Leone"	80	"Government of Guinea, Government of Nigeria"	"RUF"	"532"		2		"1991-03-23"	1	"1991-04-01"	1	0			451	"438, 475"			"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	1994	1	4		1	382	"Government of Sierra Leone"	80	"Government of Guinea, Government of Nigeria"	"RUF"	"532"		2		"1991-03-23"	1	"1991-04-01"	1	0			451	"438, 475"			"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	1995	2	4		1	382	"Government of Sierra Leone"	80	"Government of Guinea, Government of Nigeria"	"RUF"	"532"		2		"1991-03-23"	1	"1991-04-01"	1	0			451	"438, 475"			"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	1996	1	4		1	382	"Government of Sierra Leone"	80	"Government of Guinea, Government of Nigeria"	"RUF"	"532"		2		"1991-03-23"	1	"1991-04-01"	1	0			451	"438, 475"			"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	1997	1	4		1	382	"Government of Sierra Leone"	80	"Government of Guinea, Government of Nigeria"	"AFRC, Kamajors, RUF"	"533, 534, 532"	"Government of Guinea, Government of Nigeria"	2		"1991-03-23"	1	"1991-04-01"	1	0			451	"438, 475"		"438, 475"	"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	1998	2	4		1	382	"Government of Sierra Leone"	80	"Government of Guinea, Government of Nigeria"	"AFRC, Kamajors, RUF"	"533, 534, 532"	"Government of Guinea, Government of Nigeria"	2		"1991-03-23"	1	"1991-04-01"	1	0			451	"438, 475"		"438, 475"	"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	1999	2	4		1	382	"Government of Sierra Leone"	80	"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria"	"AFRC, RUF"	"533, 532"		2		"1991-03-23"	1	"1991-04-01"	1	0			451	"452, 438, 432, 475"			"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	2000	1	4		1	382	"Government of Sierra Leone"	80	"Government of United Kingdom"	"RUF, WSB"	"532, 535"		2		"1991-03-23"	1	"1991-04-01"	1	0			451	"200"			"451"	"4"	19.1	1
"SLE"		"Sierra Leone"	2001	1	3		1	382	"Government of Sierra Leone"	80		"RUF"	"532"		2		"1991-03-23"	1	"1991-04-01"	1	1	"2001-12-20"		451				"451"	"4"	19.1	1
"SOM"		"Somalia"	1897	2	2																										
"SOM"		"Somalia"	1899	2	2																										
"SOM"		"Somalia"	1899	2	2																										
"SOM"		"Somalia"	1899	2	1	1000																									
"SOM"		"Somalia"	1900	2	2																										
"SOM"		"Somalia"	1900	2	1	1000																									
