country_id	year	e_polity2_ipo	e_miurbaniz_ipo	e_mipopula_ipo_ln	upu_totalpo_ipo_ln_stock_1_5yr	e_migdpgro_5yr	e_migdppcln_5yr	e_miraille_ipo_stock_1	Telephone_Mainlines_C98_ipo	Maddison_gdp_1990_estimate_ln	trend
42.0	2000.0	8.0	0.79621	17.653442	450.17358	4.561695	9.514212			13.4551473500525	26.0
42.0	2005.0	8.0	0.80788004	17.677637	468.34598	3.9874573	9.735614			13.6861193221102	27.0
42.0	2010.0									13.852596585393	28.0
43.0	1875.0										1.0
43.0	1880.0										2.0
43.0	1885.0										3.0
43.0	1890.0										4.0
43.0	1895.0										5.0
43.0	1900.0										6.0
43.0	1905.0										7.0
43.0	1910.0										8.0
43.0	1915.0										9.0
43.0	1920.0										10.0
43.0	1925.0										11.0
43.0	1930.0										12.0
43.0	1935.0										13.0
43.0	1940.0										14.0
43.0	1945.0										15.0
43.0	1950.0										16.0
43.0	1955.0									7.69968563339462	17.0
43.0	1960.0									7.83416484618019	18.0
43.0	1965.0									8.06624920831074	19.0
43.0	1970.0									8.20832678348438	20.0
43.0	1975.0									8.327311624836	21.0
43.0	1980.0									8.39541307039209	22.0
43.0	1985.0									8.39301911186125	23.0
43.0	1990.0									8.29327271646347	24.0
43.0	1995.0									8.50253778751185	25.0
43.0	2000.0									8.56175580802264	26.0
43.0	2005.0									8.66494809923424	27.0
43.0	2010.0									8.89296296967746	28.0
44.0	1875.0									6.13306422823473	1.0
44.0	1880.0									6.24237975981403	2.0
44.0	1885.0									6.33271641443652	3.0
44.0	1890.0									6.45848231007609	4.0
44.0	1895.0									6.55171474751554	5.0
44.0	1900.0									6.65303052019813	6.0
44.0	1905.0									6.73448332234252	7.0
44.0	1910.0									6.80834013604557	8.0
44.0	1915.0									6.94319495235769	9.0
44.0	1920.0									7.09580719239104	10.0
44.0	1925.0		0.22017477	13.630466						7.26430300420631	11.0
44.0	1930.0		0.2351019	13.735827	16.33565		7.44584			7.41843426780438	12.0
44.0	1935.0		0.25687057	13.85361	36.270805		7.5252237			7.59203058915621	13.0
44.0	1940.0		0.27428553	13.958971	55.125412		7.604607			7.7425010200922	14.0
44.0	1945.0	2.0	0.29968232	14.076754	73.202675		7.683991			7.92097844464758	15.0
44.0	1950.0	2.0	0.31999978	14.182115	92.312294		7.7633743	829.83		8.09000911293611	16.0
44.0	1955.0	2.0	0.37863323	14.325729	116.276	3.9267004	7.8089514	2832.8748		8.32869390153185	17.0
44.0	1960.0	2.0	0.4234299	14.451285	141.711	-3.3904352	7.8225074	4737.7505		8.45566720758061	18.0
44.0	1965.0	2.0	0.5200517	14.588215	164.7372	2.534577	7.8383846	6549.269		8.68410577651825	19.0
44.0	1970.0	5.0	0.5947499	14.708633	181.74174	1.6670308	7.9333134	8272.005		9.10446312437924	20.0
44.0	1975.0	0.0	0.6703787	14.776289	198.4465	3.5752337	8.087402	9910.311		9.04112046041882	21.0
44.0	1980.0	0.0	0.7367201	14.839655	214.77315	0.41083652	8.181478			9.15652473480383	22.0
44.0	1985.0	0.0	0.7855153	14.873134	230.67317	-1.5672735	8.070826			9.20869910128654	23.0
44.0	1990.0	0.375	0.8311999	14.905527	246.141	-9.07222	7.6915483			9.18560577491368	24.0
44.0	1995.0	2.25	0.8473031	15.031403	261.1748	11.525227	7.9768167			9.41287484717628	25.0
44.0	2000.0	4.125	0.8599999	15.143191	275.11557	0.9465475	8.132067			9.68930612368052	26.0
44.0	2005.0	6.0	0.86600995	15.221998	287.20825	2.9668593	8.2191			10.1145113557161	27.0
44.0	2010.0									10.6690165284451	28.0
45.0	1875.0										1.0
45.0	1880.0										2.0
45.0	1885.0										3.0
45.0	1890.0										4.0
45.0	1895.0										5.0
45.0	1900.0							0.0			6.0
45.0	1905.0							1055.8191			7.0
45.0	1910.0							3225.898			8.0
45.0	1915.0							10140.596			9.0
45.0	1920.0							18521.15			10.0
45.0	1925.0							26942.764			11.0
45.0	1930.0							38477.69			12.0
45.0	1935.0		0.08927757	17.356718	15.012781			51610.35			13.0
45.0	1940.0		0.09324914	17.37692	39.64205			64083.027			14.0
45.0	1945.0		0.0977802	17.39754	65.50571			75954.06			15.0
45.0	1950.0		0.10213	17.417742	92.268074			87243.305		10.1753794024807	16.0
45.0	1955.0		0.13494766	17.526983	119.5562	2.8422165	6.729366	97995.27		10.3069181175753	17.0
45.0	1960.0	8.0	0.16160999	17.625456	147.56203	-1.0065242	6.7034483	107435.51	20544.0	11.0603159738238	18.0
45.0	1965.0	7.0	0.1979804	17.743559	175.56883	2.8604302	6.7836018	117985.18	54547.8095238097	11.2054087608912	19.0
45.0	1970.0	-7.0	0.22706	17.849176	202.79681	4.4672704	6.7366867	129375.82	88551.6190476194	11.5930258209832	20.0
45.0	1975.0	-7.0	0.26048967	17.997488	229.2562	3.4468725	7.137482	140227.22	122555.4285714291	11.914002923337	21.0
45.0	1980.0	7.0	0.28581998	18.126617	255.03221	0.43055466	7.196018	150620.89	156559.2380952388	11.9231292450315	22.0
45.0	1985.0	-7.0	0.32376727	18.26905	281.27252	-4.698302	6.960026	160505.19	203980.0	11.5302599768093	23.0
45.0	1990.0	-5.0	0.35282004	18.393703	307.2687	1.8796858	6.951372	169905.05	289190.0	11.4029598614569	24.0
45.0	1995.0	-6.0	0.39346755	18.525854	332.26413	-2.0277982	6.950065	178844.22	405073.0	11.3193698662307	25.0
45.0	2000.0	4.0	0.42516	18.642563	356.34058	0.7514711	6.9371004			11.755608088421	26.0
45.0	2005.0	4.0	0.46174	18.763409	379.85953	8.2173395	7.2109523			12.5324065545861	27.0
45.0	2010.0									13.0573356058311	28.0
46.0	1875.0									8.11567214796888	1.0
46.0	1880.0									8.19582650005615	2.0
46.0	1885.0									8.2874145425408	3.0
46.0	1890.0									8.39772032733418	4.0
46.0	1895.0									8.47265293558449	5.0
46.0	1900.0		0.17218176	15.806667	30.705292			162.0		8.56894083334291	6.0
46.0	1905.0		0.18113881	15.903664	60.490135			948.0216		8.70198436684496	7.0
46.0	1910.0		0.18857999	15.992079	89.30861	4.374728	6.6554418	2486.3333		8.99055030968604	8.0
46.0	1915.0		0.19843727	16.09488	117.162865	0.18840176	6.8319383	6602.036		9.23412686883208	9.0
46.0	1920.0		0.20654	16.188087	144.06253	8.336998	7.075465	11503.61		9.52645488378079	10.0
46.0	1925.0		0.21739046	16.297037	170.02263	0.75026757	7.17008	16039.632		9.68806809957923	11.0
46.0	1930.0		0.22621047	16.395273	195.062	0.8806551	7.2320256	20457.12		9.82446723806192	12.0
46.0	1935.0	5.0	0.23820904	16.516167	219.2022	-2.2724595	7.198213	25071.842		9.91776075684386	13.0
46.0	1940.0	5.0	0.24775434	16.62401	242.46669	4.262937	7.2781715	29325.043		9.93981414448767	14.0
46.0	1945.0	2.0	0.2606523	16.721899	264.88025	15.132791	6.8944254	31953.793		9.74019908554872	15.0
46.0	1950.0	5.0	0.27135	16.811054	286.46844	17.380093	6.810693	35097.613		9.9902775978244	16.0
46.0	1955.0	5.0	0.28953248	16.973646	307.2573	4.881624	7.129961	38081.32		10.3327182663762	17.0
46.0	1960.0	5.0	0.30297	17.11346	327.273	1.7117474	7.282771	41021.246		10.5284553305029	18.0
46.0	1965.0	5.0	0.31838444	17.275362	346.5417	2.0478797	7.3619804	44042.484	83000.0	10.767123099162	19.0
46.0	1970.0	2.0	0.32979	17.414665	365.09097	1.5560234	7.447441	46978.68	177000.0	11.0224595830295	20.0
46.0	1975.0	-9.0	0.35536882	17.561234	383.1612	2.894417	7.56292	49829.395	284000.0	11.3351672077264	21.0
46.0	1980.0	-9.0	0.37480998	17.68904	401.02856	3.1692808	7.7245946	52622.336	420000.0	11.5825740099941	22.0
46.0	1985.0	-6.0	0.4385989	17.827734	418.6175	-3.5774918	7.725855	55059.195	510268.0	11.581597955933	23.0
46.0	1990.0	8.0	0.48776	17.949516	435.58707	2.2537231	7.6477695		610032.0	11.8385530728771	24.0
46.0	1995.0	8.0	0.54194194	18.06484	452.57156	-0.017982202	7.665708		1409639.0	12.0599351383769	25.0
46.0	2000.0	8.0	0.58548003	18.168228	469.81644	1.2902905	7.7395196			12.1661446938222	26.0
46.0	2005.0	8.0	0.6271	18.263979	485.63565	2.3739579	7.8119774			12.3893707670142	27.0
46.0	2010.0									12.6418927410064	28.0
47.0	1875.0										1.0
47.0	1880.0										2.0
47.0	1885.0										3.0
47.0	1890.0										4.0
47.0	1895.0										5.0
47.0	1900.0							40.0			6.0
47.0	1905.0							465.32697			7.0
47.0	1910.0		0.024261361	15.120899	10.630535			2423.2056			8.0
47.0	1915.0		0.02552169	15.216209	28.658663			8813.136			9.0
47.0	1920.0		0.026571965	15.303221	47.20913			15909.276			10.0
47.0	1925.0		0.027952326	15.398531	65.977394			22985.553			11.0
47.0	1930.0		0.029102629	15.485542	85.07488			31040.133			12.0
47.0	1935.0		0.030614454	15.5808525	104.75533			40179.477			13.0
47.0	1940.0		0.031874306	15.667864	124.20063			49072.81			14.0
47.0	1945.0		0.033530116	15.763174	143.21037			57493.36			15.0
47.0	1950.0		0.034909956	15.850185	161.7564			65563.5		8.22107259513799	16.0
47.0	1955.0		0.044884726	15.997207	179.82054	1.7962618	6.12542	74605.016		8.33762946449797	17.0
47.0	1960.0		0.05245998	16.125357	197.39217	-0.02197966	6.1148777	84849.984	8130.0	6.81067591826244	18.0
47.0	1965.0	-6.0	0.067431346	16.28669	214.46619	1.655771	6.1656904	96461.07	10231.0	9.09088780737897	19.0
47.0	1970.0	-6.0	0.078520015	16.425573	231.54857	2.7780612	6.3194323	109619.44	14977.0	9.34101636337077	20.0
47.0	1975.0	-6.0	0.117293246	16.596233	249.47935	1.1094182	6.3793535	124647.61	27056.0	9.58707905856242	21.0
47.0	1980.0	-6.0	0.14555001	16.74197	267.8247	0.043799225	6.424606	140397.06	39770.0	9.63067271327764	22.0
47.0	1985.0	-6.0	0.17052802	16.909187	286.20132	-2.5058434	6.316725	155374.66	52064.0	9.63668835748767	23.0
47.0	1990.0	-6.0	0.18884003	17.052408	304.50803	0.7570532	6.2949	169618.19	73011.0	9.69055488737618	24.0
47.0	1995.0	-1.0	0.20845868	17.209784	322.2408	-1.3756425	6.2626834	183163.64	90270.0	9.77613021667251	25.0
47.0	2000.0	-1.0	0.22309	17.345726	337.2877	1.3212059	6.2822104			10.0377048589659	26.0
47.0	2005.0	-1.0	0.24202	17.479261	350.5899	3.928085	6.4135814			10.4020829303785	27.0
47.0	2010.0									10.8467662961819	28.0
48.0	1875.0									7.33286326187955	1.0
48.0	1880.0									7.36197621146021	2.0
48.0	1885.0									7.43035866567017	3.0
48.0	1890.0									7.47868883401749	4.0
48.0	1895.0									7.53529473375917	5.0
48.0	1900.0							29.0		7.58576529207157	6.0
48.0	1905.0							400.7293		7.65403339018132	7.0
48.0	1910.0							1003.6635		7.84225629187254	8.0
48.0	1915.0							3479.6467		8.01065681111526	9.0
48.0	1920.0							6482.2144		8.21875954375252	10.0
48.0	1925.0							10078.912		8.48044213180847	11.0
48.0	1930.0							13934.836		8.63482660747912	12.0
48.0	1935.0							17805.9		8.82756765632941	13.0
48.0	1940.0							21734.375		8.73150276355322	14.0
48.0	1945.0							25172.346		8.49171544263758	15.0
48.0	1950.0	-8.0	0.21353997	15.892632				28457.283		8.93076051705215	16.0
48.0	1955.0	-8.0	0.25066513	16.076784		5.3754063	6.980854	31699.23		9.38606645164492	17.0
48.0	1960.0	-8.0	0.2771	16.232243		2.6230733	7.158908	34801.598	56168.0	9.72824636417902	18.0
48.0	1965.0	-8.0	0.35060215	16.373028		6.013303	7.359681	37854.37	98520.0	10.2206592490003	19.0
48.0	1970.0	-8.0	0.40704	16.496416		6.989264	7.6954365	40814.34	249420.0	10.6998416137072	20.0
48.0	1975.0	-7.0	0.49514118	16.60196		6.8920107	8.086491	43675.82	774233.0	11.1631177911991	21.0
48.0	1980.0	-7.0	0.5672	16.69742		8.385155	8.433639	46397.055	2322816.0	11.5971697366968	22.0
48.0	1985.0	-7.0	0.6582783	16.763294		5.1829376	8.7074175	49372.105	4227992.0	11.9968745602386	23.0
48.0	1990.0	-1.0	0.73844	16.825094		8.089308	9.087933	52193.34	6300755.0	12.4214062160088	24.0
48.0	1995.0	7.0	0.7685996	16.870224		6.1890516	9.389438	55005.133	9174813.0	12.7264932559264	25.0
48.0	2000.0	9.0	0.7962101	16.913404		4.3870163	9.6310835			12.9316678575571	26.0
48.0	2005.0	10.0	0.80788	16.946402		3.1381457	9.78183			13.109674143149	27.0
48.0	2010.0									13.2475524571323	28.0
49.0	1875.0									8.31051109802462	1.0
49.0	1880.0									8.37916484428612	2.0
49.0	1885.0	-10.0								8.47659688475635	3.0
49.0	1890.0	-10.0			17.129362					8.55286654242394	4.0
49.0	1895.0	-10.0			39.54416		6.673457			8.63783150527956	5.0
49.0	1900.0	-10.0	0.10456544	15.76207	62.565533		6.688622	125.0		8.69432862550993	6.0
49.0	1905.0	-10.0	0.10996931	15.8511915	84.47383		6.7037864	1798.0332		8.79211412794464	7.0
49.0	1910.0	-10.0	0.114524044	15.933017	105.442		6.718951	5047.627		8.89137287281478	8.0
49.0	1915.0	-10.0	0.12042844	16.01931	125.886314		6.730134	10026.108		8.96553707849548	9.0
49.0	1920.0	-10.0	0.1254311	16.098745	147.03569		6.7160964	19318.283		9.07840369874368	10.0
49.0	1925.0	-10.0	0.13210104	16.222834	168.71004		6.698077	30036.844		9.15055099421543	11.0
49.0	1930.0	-10.0	0.13737692	16.33321	190.30533		6.681682	42110.684		9.23336083270069	12.0
49.0	1935.0	-3.0	0.14465034	16.451818	211.64919		6.694531	54867.062		9.36637398175857	13.0
49.0	1940.0	-3.0	0.15046044	16.557838	232.63928		6.7138443	67401.11		9.46401704826731	14.0
49.0	1945.0	-3.0	0.15863344	16.709497	253.20695		6.712366	75619.12		9.54813892658641	15.0
49.0	1950.0	-3.0	0.16479	16.841158	273.30597		6.707605	80241.38		9.66952931640855	16.0
49.0	1955.0	-3.0	0.1830827	16.998747	292.90564	3.0275137	6.8008137	85938.95	12400.0	9.78898379765099	17.0
49.0	1960.0	-7.0	0.19672002	17.13485	311.9777	2.7855608	6.8697877	92022.19	37148.0	10.0773966410313	18.0
49.0	1965.0	-7.0	0.20370086	17.294107	330.5441	3.9425423	7.0900354	97877.65	54000.0	10.4947841688832	19.0
49.0	1970.0	2.0	0.20889	17.431452	348.85397	5.3233194	7.349006	103890.29	95000.0	10.9122184291743	20.0
49.0	1975.0	3.0	0.24192145	17.558525	367.0154	2.9650035	7.517946	109703.336	219000.0	11.2550370901454	21.0
49.0	1980.0	2.0	0.26791	17.671255	389.49707	5.4781094	7.7648306	114967.17	366000.0	11.5790027827733	22.0
49.0	1985.0	2.0	0.2822668	17.766146	411.46136	3.6126359	7.954336	120149.13	626498.0	11.8608823043175	23.0
49.0	1990.0	3.0	0.29423997	17.852808	431.96976	8.754597	8.247378		1324522.0	12.3210661217349	24.0
49.0	1995.0	9.0	0.30324474	17.901653	451.61118	7.10957	8.649855		3481997.0	12.6811972389611	25.0
49.0	2000.0	9.0	0.31143004	17.948223	470.44458	-0.14228444	8.763846			12.7070729008551	26.0
49.0	2005.0	9.0	0.32303002	18.004341	488.4762	4.6851926	8.904033			12.9982986254183	27.0
49.0	2010.0									13.1623430266643	28.0
50.0	1875.0										1.0
50.0	1880.0										2.0
50.0	1885.0										3.0
50.0	1890.0										4.0
50.0	1895.0										5.0
50.0	1900.0										6.0
50.0	1905.0							0.0			7.0
50.0	1910.0							0.0			8.0
50.0	1915.0							386.8836			9.0
50.0	1920.0							897.2299			10.0
50.0	1925.0							1382.5641			11.0
50.0	1930.0							2734.2249			12.0
50.0	1935.0							5202.5312			13.0
50.0	1940.0							7544.191			14.0
50.0	1945.0							9776.879			15.0
50.0	1950.0							11977.624		8.26112261786444	16.0
50.0	1955.0							14389.479		8.38864190877178	17.0
50.0	1960.0							17058.71		8.50434645879153	18.0
50.0	1965.0	7.0	0.057243325	15.909252				20017.826	10000.0	8.61727798823246	19.0
50.0	1970.0	-7.0	0.06663998	16.060795	21.344841	2.2233155	6.730551	23305.58	13000.0	8.88713928068672	20.0
50.0	1975.0	-7.0	0.07162234	16.217873	47.869133	-2.0914388	6.7224545	26988.693	20100.0	8.97929592679798	21.0
50.0	1980.0	3.0	0.07534004	16.353594	74.116486	-5.910195	6.5143886	30812.023	19600.0	8.86184276704263	22.0
50.0	1985.0	0.0	0.096008144	16.536354	99.26346	-0.38082242	6.377161	34447.973	25580.0	8.88561859553546	23.0
50.0	1990.0	-7.0	0.11075999	16.690817	123.21762	1.0461802	6.3350124	38150.773	27886.0	9.08465636212684	24.0
50.0	1995.0	-4.0	0.11658952	16.863924	145.45775	2.5367568	6.39968	41672.1	43245.0	9.46151927707371	25.0
50.0	2000.0	-4.0	0.12081999	17.011438	166.50342	3.1640277	6.597247			9.7587236521881	26.0
50.0	2005.0	-1.0	0.12548001	17.172382	186.59789	3.8811882	6.759267			10.1096644693952	27.0
50.0	2010.0									10.4160864251059	28.0
51.0	1875.0	-5.0								7.04571706226738	1.0
51.0	1880.0	-5.0				2.2283015	6.4620595			7.22344982093142	2.0
51.0	1885.0	-4.0				3.9884696	6.6450744			7.44900144870291	3.0
51.0	1890.0	-4.0				1.0563574	6.750519			7.56646553593884	4.0
51.0	1895.0	-3.0				-0.3891402	6.755137			7.58937772953995	5.0
51.0	1900.0	-3.0	0.30021873	14.67107		-0.685446	6.7226796	858.0		7.64038649168129	6.0
51.0	1905.0	-3.0	0.3146044	14.677352		1.0760344	6.7553005	5021.003		7.710032502359	7.0
51.0	1910.0	-6.0	0.328811	14.683596		0.6771809	6.7285013	8979.978		7.83114476224212	8.0
51.0	1915.0	-6.0	0.34456545	14.689797		2.457107	6.893687	12744.923		7.97248792760077	9.0
51.0	1920.0	-9.0	0.36012632	14.695962		4.2563066	6.944119	16334.258		8.21740761474657	10.0
51.0	1925.0	-9.0	0.3795517	14.83839	17.579535	12.530267	7.3041396	20145.85		8.85827509159969	11.0
51.0	1930.0	-9.0	0.39442405	14.96304	46.100708	10.768116	8.010254	23993.17		9.1600069865848	12.0
51.0	1935.0	-7.0	0.41487586	15.056143	73.934685	-0.9660714	7.961385	27683.953		9.39504388196689	13.0
51.0	1940.0	-5.0	0.43198824	15.141312	101.13184	5.122574	8.283183	31249.852		9.62512676270972	14.0
51.0	1945.0	-3.0	0.45564398	15.303787	127.72994	5.599198	8.294543	34604.594		10.0953694791923	15.0
51.0	1950.0	-3.0	0.47313	15.443517	153.7026	8.134486	8.856719	37794.918		10.3376213879828	16.0
51.0	1955.0	-3.0	0.558658	15.661917	178.95467	3.2571335	9.005388	40583.38		10.6786478052015	17.0
51.0	1960.0	6.0	0.61613	15.841063	203.12944	2.087688	9.182179	41010.613		10.9719612690879	18.0
51.0	1965.0	6.0	0.67611843	16.02952	226.12395	0.47895077	9.139256	41323.754	178000.0	11.2434042204497	19.0
51.0	1970.0	9.0	0.71852005	16.18803	247.9694	1.6551579	9.225313	41128.03	279000.0	11.5019634790982	20.0
51.0	1975.0	9.0	0.7613933	16.373547	268.83084	-0.35555843	9.255165	40226.836	501000.0	11.76101710311	21.0
51.0	1980.0	9.0	0.79185003	16.529974	288.6848	-0.5590228	9.294073	39576.547	800000.0	11.8237365111934	22.0
51.0	1985.0	9.0	0.82074386	16.673054	307.4616	-3.3946927	9.105386	38980.13	1213519.0	11.8116210179935	23.0
51.0	1990.0	9.0	0.84283996	16.7982	324.2491	-0.3451447	9.059047	39526.88	1487710.0	11.9195763162875	24.0
51.0	1995.0	8.0	0.8728378	16.909924	339.34695	1.2988031	9.09804	40662.594	2463165.0	12.0018681387962	25.0
51.0	2000.0	7.0	0.8971	17.010408	352.65176	-0.8906872	9.064401			12.0694767734889	26.0
51.0	2005.0	6.0	0.92327	17.101149	364.7441	1.5855569	8.990793			12.4022228619796	27.0
51.0	2010.0									12.6859070173163	28.0
52.0	1875.0										1.0
52.0	1880.0										2.0
52.0	1885.0										3.0
52.0	1890.0										4.0
52.0	1895.0										5.0
52.0	1900.0		0.025424805	13.783958	9.9134445			0.0			6.0
52.0	1905.0		0.027259206	13.794111	24.914854			331.9502			7.0
52.0	1910.0		0.029056918	13.804161	39.856144			1649.4851			8.0
52.0	1915.0		0.031321093	13.899471	54.095043			3290.0767			9.0
52.0	1920.0		0.03320791	13.986483	68.0825			4961.8022			10.0
52.0	1925.0		0.03579554	14.081793	80.617256			6551.5967			11.0
52.0	1930.0		0.037951898	14.168804	92.03325			8092.4756			12.0
52.0	1935.0		0.040909186	14.264114	102.96143			10250.206			13.0
52.0	1940.0		0.043373596	14.351126	114.34521			13139.332			14.0
52.0	1945.0		0.046753354	14.446436	126.76334			15831.833			15.0
52.0	1950.0		0.049569823	14.533447	139.80566			17995.414		7.52238673204675	16.0
52.0	1955.0		0.07225445	14.585474	153.19127	-1.9391242	6.9238296	19951.135		7.51648161341516	17.0
52.0	1960.0	2.0	0.092750005	14.634927	166.73895	-0.06078706	6.86832	21811.006	2176.0	7.64200806291797	18.0
52.0	1965.0	-7.0	0.13342583	14.736929	180.3287	0.89724934	6.8837457	23579.729	2300.0	7.80587268906443	19.0
52.0	1970.0	-2.0	0.16691014	14.829484	193.84932	0.1557293	6.9348555	25261.766	3500.0	7.99858416365678	20.0
52.0	1975.0	-7.0	0.2269217	14.965523	207.32481	-1.0159483	6.918068	26861.363	5313.0	8.09951928322298	21.0
52.0	1980.0	-7.0	0.2733899	15.085253	221.34991	3.100842	6.945068	28382.566	8515.0	8.3275321520388	22.0
52.0	1985.0	-7.0	0.31440204	15.245226	235.18727	2.3250606	7.0918493	29829.215	10882.0	8.38657876805853	23.0
52.0	1990.0	0.0	0.34484997	15.383102	248.8858	-1.9746739	7.0708923	31204.96	14778.0	8.42163180743239	24.0
52.0	1995.0	6.0	0.36722133	15.560739	262.23636	0.5113911	7.051763		28206.0	8.5917038475928	25.0
52.0	2000.0	6.0	0.38332996	15.71153	274.5344	1.9689572	7.1211205			8.89408190541057	26.0
52.0	2005.0	6.0	0.40012005	15.878267	286.14404	0.87317324	7.197581			9.16023110328221	27.0
52.0	2010.0									9.25642626035345	28.0
53.0	1875.0										1.0
53.0	1880.0										2.0
53.0	1885.0										3.0
53.0	1890.0										4.0
53.0	1895.0										5.0
53.0	1900.0										6.0
53.0	1905.0										7.0
53.0	1910.0										8.0
53.0	1915.0										9.0
53.0	1920.0										10.0
53.0	1925.0										11.0
53.0	1930.0										12.0
53.0	1935.0										13.0
53.0	1940.0										14.0
53.0	1945.0										15.0
53.0	1950.0									6.39726585400096	16.0
53.0	1955.0									6.34450263806313	17.0
53.0	1960.0								0.0	6.28355398295754	18.0
53.0	1965.0								250.0	6.25139869184215	19.0
53.0	1970.0	-10.0	0.060891096	12.603771					385.0	6.23855842894123	20.0
53.0	1975.0	-10.0	0.08461098	12.794238	22.035984				570.0	6.3821084467333	21.0
53.0	1980.0	-10.0	0.10131947	12.954167	41.30236				1190.0	6.39049049716477	22.0
53.0	1985.0	-10.0	0.13666293	13.093313	60.731583				1500.0	6.6314225694389	23.0
53.0	1990.0	-10.0	0.16387984	13.215442	79.43798				1871.0	6.85400595621591	24.0
53.0	1995.0	-10.0	0.20953394	13.226678	97.47363				5243.0	7.04810849069366	25.0
53.0	2000.0	-10.0	0.25417918	13.237788	115.55137					7.30188261880208	26.0
53.0	2005.0	-5.0	0.31003988	13.3844795	133.1093					7.58356031148019	27.0
53.0	2010.0									7.93675518721745	28.0
54.0	1875.0										1.0
54.0	1880.0										2.0
54.0	1885.0										3.0
54.0	1890.0										4.0
54.0	1895.0										5.0
54.0	1900.0										6.0
54.0	1905.0										7.0
54.0	1910.0										8.0
54.0	1915.0										9.0
54.0	1920.0		0.029205529	14.67475							10.0
54.0	1925.0		0.030722698	14.770061	10.60541						11.0
54.0	1930.0		0.031987004	14.857072	24.468882						12.0
54.0	1935.0		0.03364867	14.952382	38.094456						13.0
54.0	1940.0		0.035033386	15.039393	51.92697						14.0
54.0	1945.0		0.036853302	15.134704	65.93432						15.0
54.0	1950.0		0.0383699	15.221715	79.98085					7.68866863746981	16.0
54.0	1955.0		0.042998876	15.297241	93.97068	2.60264	6.2392206			7.83194724956485	17.0
54.0	1960.0	-7.0	0.047000047	15.367462	107.83421	2.4509282	6.3660946			7.77062393871498	18.0
54.0	1965.0	-7.0	0.052679226	15.457264	121.67558	2.3142722	6.4886746			7.87074371869439	19.0
54.0	1970.0	-4.0	0.05746002	15.539662	135.73766	1.8375192	6.592869		1500.0	8.02458348259997	20.0
54.0	1975.0	-4.0	0.07429383	15.645699	147.8054	-2.024813	6.5957212		2400.0	8.13685579279085	21.0
54.0	1980.0	-7.0	0.088050015	15.741562	159.78946	1.8572701	6.56369		5780.0	8.34222462190874	22.0
54.0	1985.0	-7.0	0.11621857	15.874515	172.76324	1.431745	6.603539		7950.0	8.50731968901722	23.0
54.0	1990.0	-7.0	0.13814999	15.991848	185.11484	0.9007853	6.7437267		16183.0	8.62891377543629	24.0
54.0	1995.0	-5.0	0.15396313	16.142305	197.20752	0.50031435	6.7181516		30043.0	8.81979974404581	25.0
54.0	2000.0	-3.0	0.16589999	16.27306	209.01126	3.4601893	6.8478127			9.1219170133692	26.0
54.0	2005.0	0.0	0.18333997	16.436344	219.86684	2.579997	6.947139			9.37944743753043	27.0
54.0	2010.0									9.51059542531014	28.0
55.0	1875.0									7.60247192726578	1.0
55.0	1880.0									7.55047549045232	2.0
55.0	1885.0									7.50056263744702	3.0
55.0	1890.0									7.46883321422437	4.0
55.0	1895.0									7.46876355951391	5.0
55.0	1900.0									7.46504593466036	6.0
55.0	1905.0									7.48385772918278	7.0
55.0	1910.0									7.46962510606813	8.0
55.0	1915.0									7.46594395107005	9.0
55.0	1920.0									7.49293268770215	10.0
55.0	1925.0									7.5296518500486	11.0
55.0	1930.0									7.56542441482619	12.0
55.0	1935.0									7.58923358447761	13.0
55.0	1940.0									7.6406255661412	14.0
55.0	1945.0									7.67732146838292	15.0
55.0	1950.0									7.75475151209682	16.0
55.0	1955.0	-9.0	0.10247235	15.402612				385.0		7.97940420022763	17.0
55.0	1960.0	-9.0	0.10285009	15.508059	28.652449	5.3482947	6.4260807	2253.0142		8.33372556526996	18.0
55.0	1965.0	-9.0	0.1347323	15.637743	48.48219	0.5886768	6.5215464	4029.477		8.52472809685439	19.0
55.0	1970.0	-7.0	0.1597	15.752523	66.28559	-1.0795705	6.5545144			8.62871425816614	20.0
55.0	1975.0	0.0	0.12519616	15.738724	83.29315	-0.73530626	6.457513			8.77571255023323	21.0
55.0	1980.0	-5.6	0.08971993	15.724731	99.10798	7.5359783	6.636293			9.06229887303761	22.0
55.0	1985.0	-2.1	0.11110687	15.921955	113.41467	3.1462975	6.7883286			9.36078698660904	23.0
55.0	1990.0	1.0	0.12599996	16.086617	126.150444	-1.7772442	6.833268			9.3583888803506	24.0
55.0	1995.0	1.0	0.15047957	16.23365	137.22073	3.0809062	6.864508			9.29965788896014	25.0
55.0	2000.0	2.0	0.16906998	16.36181	148.8292	5.3753414	7.060727			9.61474841430502	26.0
55.0	2005.0	2.0	0.19724001	16.444954	162.66612	7.751859	7.3883533			9.9974608304747	27.0
55.0	2010.0									10.1133956988384	28.0
56.0	1875.0									9.87174860948383	1.0
56.0	1880.0									10.0503875629175	2.0
56.0	1885.0				34.48809	1.3229918	6.534373			10.1562557679374	3.0
56.0	1890.0				58.29222	-1.4374325	6.527667			10.1903309114981	4.0
56.0	1895.0				83.828224	1.2896901	6.5420284			10.279023115131	5.0
56.0	1900.0		0.07868265	17.453096	114.942375	0.9682859	6.5623603	3574.0		10.3643372494235	6.0
