STU_ID	weights_notvc	weights_tvc
711717.0	1.0	1.0
711727.0	0.23286467486818982	0.4659033078880407
711740.0	1.0	1.0
711755.0	1.0	1.0
711765.0	1.0	1.0
711786.0	1.0	1.0
711791.0	1.0	1.0
711798.0	1.0	1.0
711799.0	1.0	1.0
711912.0	8.150263620386644	6.056743002544529
711932.0	1.0	1.0
711942.0	1.0	1.0
711960.0	1.0	1.0
711968.0	1.0	1.0
711999.0	1.0	1.0
713304.0	1.0	1.0
713313.0	2.5615114235500878	3.261323155216285
713314.0	1.0	1.0
713315.0	1.0	1.0
713318.0	1.0	1.0
713320.0	1.0	1.0
713323.0	0.23286467486818982	0.6988549618320611
713331.0	0.46572934973637964	0.23295165394402034
713338.0	1.0	1.0
713341.0	1.0	1.0
713346.0	1.0	1.0
713347.0	1.0	1.0
713351.0	1.0	1.0
713354.0	1.0	1.0
713355.0	1.0	1.0
713374.0	1.0	1.0
713375.0	0.6985940246045694	1.3977099236641222
713382.0	0.9314586994727593	0.23295165394402034
714003.0	0.9314586994727593	
714010.0	1.0	1.0
714029.0	1.0	1.0
714034.0	0.23286467486818982	0.6988549618320611
714039.0	1.0	1.0
714049.0	1.0	1.0
714059.0	1.0	1.0
715722.0	1.0	1.0
715741.0	1.0	1.0
715757.0	0.23286467486818982	0.23295165394402034
715798.0	1.0	1.0
715802.0	1.0	1.0
715818.0	1.0	1.0
715822.0	1.0	1.0
715825.0	1.0	1.0
715830.0	1.0	1.0
715832.0	0.46572934973637964	0.4659033078880407
715882.0	1.0	1.0
715885.0	1.0	1.0
715892.0	0.23286467486818982	
715897.0	1.0	1.0
715899.0	1.0	1.0
716905.0	1.0	1.0
716919.0	1.0	1.0
716924.0	0.46572934973637964	0.4659033078880407
716933.0	0.9314586994727593	0.9318066157760814
716951.0	2.0957820738137083	0.6988549618320611
716972.0	1.0	1.0
716983.0	0.46572934973637964	
716985.0	1.0	1.0
716988.0	0.23286467486818982	
716991.0	0.23286467486818982	0.23295165394402034
716996.0	1.0	1.0
718203.0	1.0	1.0
718205.0	1.0	1.0
718213.0	1.0	1.0
718218.0	1.0	1.0
718235.0	1.0	1.0
718256.0	0.46572934973637964	0.6988549618320611
718265.0	2.0957820738137083	1.8636132315521627
718268.0	1.0	1.0
718290.0	1.0	1.0
719238.0	0.23286467486818982	0.23295165394402034
719246.0	1.0	1.0
719256.0	1.0	1.0
719275.0	1.0	1.0
719278.0	4.191564147627417	2.7954198473282443
719279.0	1.0	1.0
719288.0	1.0	1.0
719293.0	1.0	1.0
719311.0	1.0	1.0
719328.0	1.0	1.0
719339.0	1.0	1.0
719346.0	1.0	1.0
719349.0	1.0	1.0
719367.0	1.0	1.0
719406.0	1.0	1.0
719407.0	1.0	1.0
719409.0	0.46572934973637964	
719415.0	0.6985940246045694	0.23295165394402034
719428.0	1.0	1.0
719429.0	1.0	1.0
719437.0	1.0	1.0
719440.0	1.0	1.0
719454.0	1.0	1.0
719455.0	1.0	1.0
719468.0	1.0	1.0
719483.0	1.0	1.0
719484.0	1.0	1.0
720375.0	1.0	1.0
720583.0	0.46572934973637964	0.23295165394402034
720598.0	1.0	1.0
721101.0	1.0	1.0
721127.0	1.0	1.0
721172.0	0.6985940246045694	0.23295165394402034
721181.0	1.0	1.0
721920.0	1.0	1.0
721925.0	1.0	1.0
721933.0	0.23286467486818982	0.23295165394402034
721935.0	1.0	1.0
721936.0	0.23286467486818982	
721938.0	1.0	1.0
721943.0	1.0	1.0
721945.0	1.0	1.0
721977.0	1.0	1.0
721980.0	1.0	1.0
721982.0	1.0	1.0
721991.0	1.0	1.0
722001.0	1.0	1.0
722017.0	1.0	1.0
722023.0	0.46572934973637964	0.4659033078880407
722024.0	1.0	1.0
722027.0	1.0	1.0
722031.0	1.0	1.0
722033.0	1.0	1.0
722042.0	1.0	1.0
722051.0	1.0	1.0
722061.0	0.23286467486818982	0.23295165394402034
722067.0	1.0	1.0
722079.0	1.0	1.0
722093.0	1.0	1.0
722098.0	1.0	1.0
723001.0	1.0	1.0
723005.0	0.6985940246045694	
723012.0	1.0	1.0
723019.0	1.0	1.0
723042.0	0.46572934973637964	0.23295165394402034
723049.0	1.3971880492091389	0.23295165394402034
723055.0	1.0	1.0
723063.0	0.6985940246045694	0.6988549618320611
723096.0	0.9314586994727593	1.1647582697201018
723905.0	1.0	1.0
723908.0	0.6985940246045694	0.4659033078880407
723911.0	1.0	1.0
723913.0	1.0	1.0
723919.0	1.1643233743409491	0.6988549618320611
723924.0	1.0	1.0
723944.0	1.0	1.0
723957.0	1.0	1.0
723959.0	1.0	1.0
723960.0	1.0	1.0
723970.0	2.0957820738137083	1.8636132315521627
723972.0	1.0	1.0
723973.0	15.601933216168717	14.675954198473283
723974.0	1.0	1.0
723978.0	1.0	1.0
723983.0	1.1643233743409491	2.0965648854961834
723989.0	1.0	1.0
723992.0	0.6985940246045694	0.23295165394402034
723998.0	1.0	1.0
725311.0	1.0	1.0
725315.0	1.6300527240773286	1.3977099236641222
725330.0	1.0	1.0
725344.0	1.0	1.0
725345.0	0.46572934973637964	0.4659033078880407
725352.0	1.0	1.0
725356.0	1.0	1.0
725357.0	1.0	1.0
725358.0	1.0	1.0
725368.0	0.23286467486818982	
725371.0	1.0	1.0
725373.0	1.0	1.0
725389.0	1.0	1.0
725398.0	1.0	1.0
726931.0	1.0	1.0
726933.0	0.23286467486818982	0.23295165394402034
726946.0	1.0	1.0
726976.0	1.0	1.0
726977.0	1.0	1.0
726979.0	0.46572934973637964	0.23295165394402034
726992.0	1.0	1.0
728503.0	1.0	1.0
728513.0	1.0	1.0
728526.0	1.0	
728549.0	0.46572934973637964	0.4659033078880407
728551.0	1.0	1.0
728576.0	1.0	1.0
728588.0	0.9314586994727593	0.6988549618320611
729806.0	1.0	1.0
729823.0	0.9314586994727593	0.4659033078880407
729837.0	1.0	1.0
729849.0	1.0	1.0
729858.0	1.0	1.0
729865.0	0.6985940246045694	
729872.0	0.46572934973637964	
729875.0	0.23286467486818982	
729895.0	0.23286467486818982	
731403.0	1.0	1.0
731408.0	1.0	1.0
731412.0	1.0	1.0
731420.0	1.0	1.0
731422.0	0.9314586994727593	1.6306615776081426
731431.0	1.0	1.0
731432.0	1.0	1.0
731450.0	0.23286467486818982	0.4659033078880407
731460.0	1.0	1.0
731469.0	1.0	1.0
731470.0	1.8629173989455186	1.3977099236641222
731473.0	1.0	1.0
731496.0	1.0	1.0
731900.0	1.0	1.0
731905.0	1.0	1.0
731926.0	1.0	
731937.0	1.0	1.0
731942.0	1.0	1.0
731950.0	1.0	1.0
731959.0	0.46572934973637964	0.4659033078880407
731977.0	1.0	1.0
731987.0	1.0	1.0
731990.0	0.23286467486818982	
731998.0	1.0	1.0
732000.0	1.0	1.0
732002.0	1.0	1.0
732005.0	1.0	1.0
732014.0	1.0	1.0
732025.0	1.0	1.0
732036.0	1.0	1.0
732037.0	1.0	1.0
732064.0	1.0	1.0
732073.0	1.0	1.0
732077.0	1.0	1.0
732078.0	1.0	1.0
733020.0	2.0957820738137083	2.0965648854961834
733030.0	1.1643233743409491	0.6988549618320611
733068.0	1.0	1.0
733080.0	1.0	1.0
733093.0	1.0	1.0
733234.0	1.0	1.0
733257.0	0.23286467486818982	
733263.0	1.0	1.0
733284.0	0.9314586994727593	0.23295165394402034
733285.0	1.0	1.0
733290.0	1.0	1.0
733292.0	1.8629173989455186	0.4659033078880407
733320.0	1.0	1.0
733329.0	1.0	1.0
733345.0	0.9314586994727593	1.6306615776081426
733353.0	1.0	1.0
733359.0	1.0	1.0
733374.0	0.23286467486818982	0.23295165394402034
733377.0	1.0	1.0
733386.0	1.0	1.0
733387.0	1.0	1.0
733394.0	1.0	1.0
733401.0	1.0	1.0
733403.0	1.0	1.0
733421.0	1.0	1.0
733428.0	4.191564147627417	1.6306615776081426
733430.0	1.0	1.0
733433.0	1.8629173989455186	0.9318066157760814
733440.0	1.3971880492091389	0.9318066157760814
733453.0	1.0	1.0
733454.0	0.6985940246045694	0.9318066157760814
733461.0	1.0	1.0
733484.0	1.0	1.0
733495.0	1.0	1.0
734002.0	0.46572934973637964	0.6988549618320611
734003.0	1.0	1.0
734007.0	0.46572934973637964	0.9318066157760814
734013.0	1.1643233743409491	0.6988549618320611
734020.0	1.0	1.0
734021.0	1.0	1.0
734023.0	1.0	1.0
734028.0	1.0	1.0
734031.0	0.9314586994727593	0.23295165394402034
734033.0	1.0	1.0
734043.0	1.0	1.0
734055.0	1.0	1.0
734057.0	1.0	1.0
734060.0	1.0	1.0
734086.0	1.0	1.0
734100.0	0.46572934973637964	0.23295165394402034
734105.0	1.0	1.0
734110.0	1.0	1.0
734124.0	0.9314586994727593	1.3977099236641222
734132.0	1.0	1.0
734136.0	1.0	1.0
734147.0	1.0	1.0
734152.0	1.0	1.0
734158.0	3.0272407732864677	2.7954198473282443
734195.0	0.23286467486818982	0.23295165394402034
734806.0	1.0	1.0
734821.0	0.23286467486818982	0.23295165394402034
734866.0	1.0	1.0
734878.0	0.46572934973637964	
735623.0	1.0	1.0
735643.0	1.0	1.0
735670.0	1.0	1.0
735672.0	1.0	1.0
735678.0	1.6300527240773286	0.4659033078880407
735681.0	1.0	1.0
735692.0	1.0	1.0
735710.0	0.9314586994727593	0.4659033078880407
735732.0	1.0	1.0
735733.0	1.3971880492091389	1.3977099236641222
735738.0	1.0	1.0
735751.0	1.0	1.0
735766.0	1.0	1.0
735783.0	1.0	1.0
736904.0	1.0	1.0
736911.0	1.0	1.0
736937.0	1.0	1.0
736940.0	1.0	1.0
736956.0	1.0	1.0
736961.0	1.0	1.0
736975.0	1.0	1.0
736985.0	1.0	1.0
736995.0	1.0	1.0
737308.0	0.23286467486818982	0.23295165394402034
737311.0	0.6985940246045694	0.23295165394402034
737326.0	1.0	1.0
737330.0	1.3971880492091389	1.1647582697201018
737331.0	1.0	1.0
737333.0	1.0	1.0
737342.0	1.0	1.0
737345.0	1.0	1.0
737369.0	1.0	1.0
737371.0	0.6985940246045694	0.6988549618320611
737377.0	0.6985940246045694	
737379.0	1.0	1.0
737380.0	1.0	1.0
737913.0	0.6985940246045694	0.6988549618320611
737914.0	1.0	1.0
737919.0	1.0	1.0
737951.0	1.0	1.0
737960.0	1.0	1.0
737967.0	1.0	1.0
737976.0	1.0	1.0
737977.0	1.0	1.0
738901.0	1.0	1.0
738906.0	1.0	1.0
738911.0	1.0	1.0
738914.0	1.0	1.0
738940.0	1.0	1.0
738954.0	1.0	1.0
738964.0	1.0	1.0
738979.0	0.23286467486818982	0.23295165394402034
738987.0	1.0	1.0
739011.0	1.0	1.0
739026.0	1.1643233743409491	1.1647582697201018
739034.0	1.0	1.0
739040.0	1.0	1.0
739047.0	1.0	
739055.0	1.8629173989455186	0.9318066157760814
739073.0	1.0	1.0
739080.0	1.0	1.0
739081.0	1.0	1.0
739505.0	1.0	1.0
739506.0	1.0	1.0
739556.0	0.6985940246045694	
739570.0	1.0	1.0
739572.0	1.0	1.0
739585.0	1.0	1.0
739594.0	1.0	1.0
739598.0	0.9314586994727593	0.23295165394402034
739801.0	1.1643233743409491	0.6988549618320611
739814.0	1.0	1.0
739817.0	0.9314586994727593	0.4659033078880407
739842.0	1.0	1.0
739873.0	1.0	1.0
739885.0	1.0	1.0
740327.0	1.0	1.0
740347.0	1.1643233743409491	0.6988549618320611
740351.0	0.23286467486818982	0.23295165394402034
740361.0	0.6985940246045694	0.4659033078880407
740362.0	1.0	1.0
740363.0	1.0	1.0
740392.0	1.0	1.0
740394.0	1.6300527240773286	1.6306615776081426
740396.0	1.0	1.0
741510.0	1.0	
741520.0	1.0	1.0
741524.0	1.0	1.0
741525.0	0.6985940246045694	0.9318066157760814
741545.0	0.23286467486818982	
741555.0	1.0	1.0
741564.0	0.6985940246045694	0.9318066157760814
741566.0	1.0	1.0
741567.0	1.0	1.0
741572.0	1.0	1.0
741592.0	1.0	1.0
742206.0	0.46572934973637964	1.3977099236641222
742208.0	0.23286467486818982	0.23295165394402034
742240.0	0.46572934973637964	1.3977099236641222
742243.0	1.0	1.0
742246.0	0.23286467486818982	0.23295165394402034
742264.0	0.23286467486818982	0.23295165394402034
742269.0	1.3971880492091389	1.1647582697201018
742270.0	1.0	1.0
742289.0	0.46572934973637964	0.23295165394402034
742293.0	0.23286467486818982	0.6988549618320611
742298.0	1.0	1.0
742299.0	1.0	1.0
742700.0	1.0	1.0
742703.0	1.0	
742704.0	1.0	1.0
742711.0	1.0	1.0
742728.0	1.0	1.0
742736.0	1.0	1.0
742743.0	1.1643233743409491	1.8636132315521627
742746.0	1.0	1.0
742759.0	1.0	1.0
742762.0	1.0	1.0
742790.0	1.0	1.0
743100.0	1.0	1.0
743103.0	1.0	1.0
743110.0	1.0	1.0
743145.0	1.0	1.0
743146.0	1.0	1.0
743156.0	1.0	1.0
743169.0	1.0	1.0
743171.0	1.0	1.0
743173.0	1.0	1.0
743186.0	1.0	1.0
743187.0	1.0	1.0
743188.0	1.0	1.0
743400.0	0.23286467486818982	
743406.0	0.46572934973637964	0.4659033078880407
743415.0	1.0	1.0
743416.0	0.6985940246045694	0.23295165394402034
743418.0	1.0	1.0
743421.0	1.0	1.0
743432.0	1.0	1.0
743451.0	1.0	1.0
743454.0	1.0	1.0
743455.0	0.23286467486818982	0.23295165394402034
743462.0	1.0	1.0
743471.0	1.0	1.0
743481.0	0.46572934973637964	0.23295165394402034
743496.0	1.0	1.0
743499.0	1.0	1.0
743504.0	1.0	1.0
743505.0	1.0	1.0
743506.0	1.0	1.0
743507.0	1.0	1.0
743512.0	1.0	1.0
743515.0	1.0	1.0
743522.0	1.0	1.0
743529.0	1.0	1.0
743532.0	1.0	1.0
743536.0	1.0	1.0
743539.0	1.0	1.0
743546.0	1.0	1.0
743550.0	1.0	
743564.0	1.0	1.0
743567.0	1.0	1.0
743571.0	1.0	1.0
743575.0	1.0	1.0
743578.0	1.0	1.0
743579.0	1.0	1.0
743593.0	1.0	1.0
743594.0	1.0	1.0
743598.0	1.0	1.0
743703.0	1.0	1.0
743706.0	1.0	1.0
743718.0	1.0	1.0
743729.0	1.0	1.0
743733.0	1.0	1.0
743737.0	0.23286467486818982	0.23295165394402034
743747.0	1.0	1.0
743759.0	1.0	1.0
743762.0	1.0	1.0
743855.0	0.23286467486818982	0.23295165394402034
743874.0	1.0	1.0
743881.0	0.23286467486818982	
743883.0	1.0	1.0
743905.0	1.0	1.0
743909.0	0.23286467486818982	0.9318066157760814
743917.0	1.0	1.0
743929.0	1.0	1.0
743955.0	0.23286467486818982	0.23295165394402034
743970.0	0.23286467486818982	0.23295165394402034
743971.0	1.0	1.0
743973.0	1.0	1.0
743980.0	1.0	1.0
743990.0	1.0	1.0
744004.0	1.0	1.0
744017.0	1.0	1.0
744020.0	1.0	
744037.0	0.23286467486818982	
744038.0	1.0	1.0
744052.0	1.0	1.0
744056.0	1.0	1.0
744073.0	1.0	1.0
744075.0	0.46572934973637964	0.23295165394402034
744084.0	1.0	1.0
744086.0	0.23286467486818982	
744088.0	0.46572934973637964	0.23295165394402034
744093.0	1.0	
744099.0	1.0	1.0
744102.0	1.0	1.0
744114.0	1.0	1.0
744116.0	0.46572934973637964	0.23295165394402034
744119.0	0.46572934973637964	
744135.0	1.0	1.0
744136.0	0.23286467486818982	0.23295165394402034
744142.0	1.0	1.0
744152.0	1.0	1.0
744175.0	1.0	1.0
744177.0	1.0	1.0
744184.0	1.0	1.0
744188.0	1.0	1.0
744199.0	1.0	1.0
745004.0	0.23286467486818982	0.23295165394402034
745025.0	1.0	1.0
745030.0	1.3971880492091389	1.1647582697201018
745034.0	0.46572934973637964	0.23295165394402034
745036.0	1.0	1.0
745037.0	1.0	1.0
745039.0	1.0	1.0
745040.0	1.0	1.0
745041.0	1.0	1.0
745047.0	1.0	1.0
745065.0	1.0	1.0
745071.0	1.0	1.0
745072.0	0.23286467486818982	0.4659033078880407
745076.0	1.0	1.0
745078.0	0.9314586994727593	0.4659033078880407
745087.0	0.6985940246045694	0.4659033078880407
745192.0	0.23286467486818982	
745409.0	1.0	1.0
745420.0	1.0	1.0
745424.0	1.0	1.0
745427.0	1.0	1.0
745429.0	1.0	1.0
745431.0	1.0	1.0
745452.0	1.0	1.0
745453.0	1.0	1.0
745476.0	0.23286467486818982	0.23295165394402034
745489.0	1.0	1.0
745498.0	1.0	1.0
746303.0	1.0	1.0
746342.0	0.23286467486818982	
746395.0	0.23286467486818982	0.23295165394402034
746396.0	1.0	1.0
746511.0	1.0	1.0
746527.0	1.0	1.0
746538.0	1.0	1.0
746540.0	1.0	1.0
746544.0	1.0	1.0
746565.0	1.0	1.0
746590.0	1.0	1.0
747101.0	1.0	1.0
747122.0	1.0	1.0
747143.0	1.0	1.0
747151.0	1.0	1.0
