STU_ID	weights_notvc	weights_tvc	weights_all_pscore
272130.0	0.9315686752866553	0.9856792671913301	5.34531975549262
272132.0	1.0	1.0	0.9999999999999999
272203.0	1.0	1.0	0.9999999999999999
272204.0	1.0	1.0	1.0
272205.0	1.0	1.0	1.0
272206.0	1.0	1.0	1.0
272207.0	1.0	1.0	1.0
272208.0	1.0	1.0	1.0
272210.0	1.0	1.0	0.9999999999999999
272212.0	1.0	1.0	1.0
273102.0	1.0	1.0	1.0
273103.0	1.0	1.0	1.0
273104.0	1.0	1.0	1.0
273105.0	1.0	1.0	1.0
273110.0	1.0	1.0	1.0
273111.0	0.5323249573066602		4.288805904717702
273113.0	1.0	1.0	1.0
273114.0	1.0	1.0	1.0
273116.0	1.0646499146133204	0.24641981679783254	4.665766203134516
273117.0	1.0	1.0	0.9999999999999999
273118.0	1.0	1.0	1.0
273119.0	0.5323249573066602	0.24641981679783254	3.2341114992563353
273120.0	0.39924371797999514	0.3696297251967488	2.9086591364609804
273122.0	0.6654061966333252	0.9856792671913301	4.400208919942778
273203.0	1.0	1.0	1.0
273205.0	1.0	1.0	1.0
273207.0	1.0	1.0	1.0
273209.0	1.0	1.0	1.0
273210.0	1.0	1.0	1.0
273211.0	1.0	1.0	0.9999999999999999
273212.0	1.0	1.0	1.0
273214.0	0.13308123932666505	0.12320990839891627	1.2005172202528969
273216.0	1.0	1.0	1.0
273217.0	1.0	1.0	1.0
273219.0	1.0	1.0	1.0
273220.0	1.0	1.0	1.0
273221.0	1.0	1.0	1.0
273222.0	1.0	1.0	0.9999999999999999
273223.0	1.0	1.0	0.9999999999999999
273261.0	1.0		1.0
274106.0	1.0	1.0	1.0
274114.0	1.0	1.0	1.0
274115.0	0.39924371797999514		3.2341114992563353
274116.0	1.0	1.0	1.0
274119.0	1.0	1.0	0.9999999999999999
274124.0	1.0	1.0	0.9999999999999999
274202.0	1.0	1.0	1.0
274204.0	1.0	1.0	1.0
274206.0	1.0	1.0	1.0
274207.0	1.0	1.0	0.9999999999999999
274208.0	1.0	1.0	1.0
274210.0	1.0	1.0	1.0
274211.0	1.0	1.0	1.0
274213.0	1.0	1.0	1.0
274214.0	1.0	1.0	1.0
274215.0	1.0	1.0	1.0
274216.0	1.0	1.0	1.0
274217.0	1.0	1.0	1.0
274218.0	1.0	1.0	1.0
274219.0	1.0	1.0	1.0
274221.0	1.0	1.0	0.9999999999999999
274223.0	1.0	1.0	1.0
274227.0	1.0	1.0	1.0
274228.0	1.0	1.0	1.0
274229.0	1.0	1.0	1.0
274234.0	1.0	1.0	1.0
274235.0	1.0	1.0	1.0
275101.0	1.3308123932666505	1.4785189007869952	6.879653030221622
275102.0	1.0	1.0	0.9999999999999999
275103.0	1.0	1.0	1.0
275105.0	1.0	1.0	1.0
275113.0	1.0	1.0	1.0
275114.0	1.0	1.0	1.0
275120.0	1.0	1.0	1.0
275121.0	1.0	1.0	1.0
275123.0	1.0	1.0	1.0
275201.0	0.39924371797999514		2.0685296488940534
275202.0	1.0	1.0	1.0
275206.0	1.0		1.0
275207.0	1.0	1.0	1.0
275208.0	1.0	1.0	1.0
275210.0	1.0	1.0	1.0
275214.0	1.3308123932666505	1.848148625983744	7.835729302295075
275215.0	1.0	1.0	1.0
275216.0	0.39924371797999514	0.12320990839891627	1.8769885890448785
275217.0	1.0	1.0	0.9999999999999999
275218.0	1.0	1.0	1.0
275222.0	1.0	1.0	1.0
276102.0	1.0	1.0	1.0
276105.0	1.0	1.0	1.0
276107.0	0.13308123932666505	0.49283963359566507	3.2341114992563353
276108.0	1.0	1.0	1.0
276109.0	1.0	1.0	1.0
276201.0	0.7984874359599903	0.24641981679783254	4.288805904717702
276205.0	1.0	1.0	1.0
276207.0	1.0	1.0	1.0
276208.0	1.0	1.0	0.9999999999999999
276210.0	1.0	1.0	1.0
276212.0	1.0	1.0	1.0
276213.0	1.1977311539399853	0.49283963359566507	4.288805904717702
276214.0	1.1977311539399853	2.4641981679783256	29.856227152114286
276215.0	1.0	1.0	1.0
276218.0	1.0	1.0	1.0
276219.0	1.0	1.0	1.0
276220.0	1.0	1.0	1.0
276222.0	1.0	1.0	1.0
276223.0	1.0	1.0	1.0
276224.0	1.7300561112466455	0.7392594503934976	29.856227152114286
276227.0	1.0	1.0	1.0
276228.0	0.7984874359599903	0.3696297251967488	4.884828050459116
277102.0	0.13308123932666505		1.231701013862836
277105.0	1.0	1.0	1.0
277107.0	1.0	1.0	1.0
277115.0	0.13308123932666505	0.24641981679783254	1.8769885890448785
277118.0	0.9315686752866553	0.8624693587924139	9.067285172263563
277120.0	1.0	1.0	1.0
277125.0	1.0	1.0	1.0
277129.0	1.0	1.0	0.9999999999999999
277130.0	1.0	1.0	0.9999999999999999
277132.0	1.0	1.0	1.0
277133.0	1.0	1.0	1.0
277134.0	1.0	1.0	1.0
277202.0	1.0	1.0	1.0
277204.0	1.0	1.0	1.0
277205.0	0.39924371797999514	0.3696297251967488	3.1522313478484465
277208.0	1.0	1.0	1.0
277209.0	1.0	1.0	1.0
277212.0	1.0	1.0	1.0
277215.0	1.0	1.0	1.0
277218.0	1.0	1.0	1.0
277219.0	1.0	1.0	1.0
277223.0	1.0	1.0	1.0
277224.0	1.0	1.0	1.0
277225.0	1.0	1.0	1.0
277226.0	1.0	1.0	1.0
278101.0	1.0	1.0	1.0
278102.0	0.2661624786533301	0.49283963359566507	4.262513111320294
278105.0	1.0	1.0	1.0
278107.0	1.0	1.0	1.0
278114.0	1.0	1.0	1.0
278115.0	1.0		1.0
278118.0	2.1292998292266407	1.848148625983744	46.266444235786025
278125.0	1.0		1.0
278126.0	1.0	1.0	1.0
278127.0	1.0	1.0	1.0
278201.0	1.0	1.0	1.0
278204.0	1.0	1.0	1.0
278206.0	1.0	1.0	1.0
278207.0	1.0	1.0	1.0
278209.0	1.0	1.0	0.9999999999999999
278214.0	1.0	1.0	1.0
278215.0	1.0	1.0	1.0
278216.0	1.0	1.0	1.0
278219.0	1.0	1.0	1.0
278220.0	1.0	1.0	0.9999999999999999
278221.0	1.0	1.0	0.9999999999999999
278222.0	1.0	1.0	1.0
279102.0	1.0	1.0	1.0
279104.0	1.0	1.0	1.0
279105.0	1.0	1.0	1.0
279107.0	1.0		1.0
279108.0	1.0	1.0	1.0
279109.0	1.0	1.0	1.0
279110.0	0.2661624786533301	0.12320990839891627	2.538103199837549
279111.0	1.0	1.0	1.0
279113.0	1.0	1.0	1.0
279115.0	0.39924371797999514	0.24641981679783254	2.538103199837549
279118.0	1.0	1.0	0.9999999999999999
279119.0	1.0	1.0	0.9999999999999999
279120.0	1.0	1.0	1.0
279121.0	2.1292998292266407	1.355308992388079	8.357318009767718
279124.0	1.0	1.0	1.0
279125.0	1.0	1.0	1.0
279127.0	0.5323249573066602	0.49283963359566507	2.538103199837549
279128.0	0.7984874359599903	1.1088891755902464	8.357318009767718
279201.0	1.0	1.0	1.0
279205.0	1.0	1.0	1.0
279206.0	1.0	1.0	1.0
279208.0	1.0	1.0	1.0
279211.0	1.0		1.0
279213.0	1.0	1.0	0.9999999999999999
279216.0	1.0	1.0	1.0
279217.0	1.0	1.0	1.0
279218.0	1.0	1.0	0.9999999999999999
279220.0	1.0		1.0
279222.0	1.0	1.0	1.0
279225.0	1.0	1.0	1.0
279226.0	1.0	1.0	1.0
279227.0	1.0	1.0	0.9999999999999999
279228.0	1.0	1.0	1.0
279230.0	1.0	1.0	1.0
280101.0	0.39924371797999514		1.6233644764641153
280103.0	1.0	1.0	0.9999999999999999
280106.0	1.0	1.0	1.0
280107.0	1.0	1.0	0.9999999999999999
280110.0	1.0	1.0	0.9999999999999999
280115.0	1.0	1.0	1.0
280117.0	1.0	1.0	1.0
280118.0	1.0	1.0	1.0
280120.0	1.0	1.0	1.0
280121.0	1.0	1.0	0.9999999999999999
280123.0	1.0	1.0	1.0
280126.0	1.0	1.0	1.0
280127.0	1.0	1.0	0.9999999999999999
280205.0	1.0	1.0	1.0
280206.0	1.0	1.0	1.0
280207.0	1.0	1.0	1.0
280211.0	1.0	1.0	0.9999999999999999
280212.0	0.39924371797999514	0.6160495419945814	9.067285172263563
280214.0	1.0	1.0	1.0
280215.0	1.0	1.0	1.0
280218.0	1.0	1.0	1.0
281101.0	1.0	1.0	0.9999999999999999
281109.0	0.2661624786533301	0.12320990839891627	2.538103199837549
281111.0	0.7984874359599903	0.24641981679783254	4.262513111320294
281114.0	1.0	1.0	0.9999999999999999
281121.0	0.39924371797999514	0.3696297251967488	2.538103199837549
281128.0	1.0	1.0	1.0
281130.0	1.0	1.0	1.0
281132.0	1.0	1.0	1.0
281204.0	1.0	1.0	1.0
281205.0	1.0	1.0	1.0
281209.0	1.0	1.0	1.0
281214.0	1.5969748719199806	2.0945684427815765	8.976977588399484
281215.0	1.0	1.0	1.0
281219.0	1.0	1.0	1.0
281221.0	0.5323249573066602		5.34531975549262
281222.0	1.0	1.0	1.0
282104.0	1.0	1.0	0.9999999999999999
282105.0	1.0	1.0	1.0
282107.0	1.0	1.0	1.0
282109.0	1.0	1.0	1.0
282110.0	1.0		1.0
282114.0	1.0	1.0	1.0
282115.0	1.0	1.0	1.0
282119.0	1.0	1.0	1.0
282120.0	1.0	1.0	1.0
282122.0	1.0	1.0	1.0
282123.0	1.0	1.0	1.0
282124.0	1.0	1.0	0.9999999999999999
282127.0	1.0	1.0	1.0
282202.0	1.0	1.0	1.0
282206.0	1.0	1.0	1.0
282212.0	1.0	1.0	1.0
282213.0		0.7392594503934976	2.9842124268785506
282214.0	1.0	1.0	0.9999999999999999
282217.0	1.0	1.0	1.0
282219.0	1.0	1.0	1.0
282226.0	0.2661624786533301	0.8624693587924139	1.6233644764641153
282230.0	1.0	1.0	0.9999999999999999
283105.0	1.0	1.0	0.9999999999999999
283109.0	1.0	1.0	1.0
283111.0	1.0	1.0	1.0
283114.0	1.0	1.0	1.0
283118.0	1.0	1.0	1.0
283120.0	1.0	1.0	1.0
283122.0	2.1292998292266407	3.326667526770739	19.095968423619635
283123.0	1.0	1.0	1.0
283202.0	1.0	1.0	0.9999999999999999
283204.0	1.0	1.0	1.0
283205.0	1.0	1.0	0.9999999999999999
283207.0	1.0	1.0	0.9999999999999999
283208.0	1.0	1.0	1.0
283210.0	1.0	1.0	0.9999999999999999
283213.0	1.0	1.0	1.0
283217.0	1.0	1.0	1.0
283218.0	1.0	1.0	1.0
283220.0	1.0	1.0	0.9999999999999999
283221.0	1.0	1.0	1.0
283222.0	1.0	1.0	0.9999999999999999
283223.0	1.0	1.0	1.0
283225.0	1.0	1.0	1.0
283227.0	1.0	1.0	1.0
283228.0	1.0	1.0	0.9999999999999999
283230.0	1.0	1.0	0.9999999999999999
283232.0	1.0		1.0
284102.0	1.0	1.0	1.0
284105.0	1.0	1.0	1.0
284106.0	1.0	1.0	1.0
284107.0	1.0	1.0	1.0
284116.0	1.0	1.0	1.0
284120.0	1.0	1.0	0.9999999999999999
284121.0	1.0	1.0	1.0
284123.0	1.0	1.0	0.9999999999999999
284125.0	1.0	1.0	1.0
284127.0	1.0	1.0	1.0
284128.0	1.0	1.0	1.0
284133.0	1.0	1.0	0.9999999999999999
284134.0	1.0	1.0	1.0
284201.0	0.9315686752866553	1.2320990839891628	5.34531975549262
284204.0	1.0	1.0	1.0
284207.0	1.0	1.0	1.0
284208.0	0.13308123932666505	0.6160495419945814	2.538103199837549
284213.0	0.7984874359599903		2.538103199837549
284220.0	1.5969748719199806	1.355308992388079	10.327380146129618
284223.0	1.0	1.0	1.0
284224.0	0.9315686752866553	0.6160495419945814	5.34531975549262
284227.0	1.0	1.0	1.0
285105.0	1.0	1.0	1.0
285106.0	1.0	1.0	0.9999999999999999
285107.0	0.13308123932666505	0.24641981679783254	2.538103199837549
285108.0	1.0	1.0	1.0
285109.0	1.0	1.0	1.0
285110.0	1.0	1.0	1.0
285112.0		0.9856792671913301	1.6233644764641153
285114.0	1.0	1.0	0.9999999999999999
285119.0	1.0	1.0	0.9999999999999999
285120.0	1.0	1.0	0.9999999999999999
285121.0	0.13308123932666505	0.3696297251967488	4.262513111320294
285124.0	0.2661624786533301	0.24641981679783254	2.726292755086865
285125.0	1.0	1.0	1.0
285126.0	0.2661624786533301		2.538103199837549
285131.0	1.0	1.0	1.0
285132.0	1.0	1.0	1.0
285134.0	1.0	1.0	1.0
285203.0	1.0	1.0	1.0
285205.0	1.0	1.0	1.0
285208.0	1.0	1.0	0.9999999999999999
285214.0	1.0	1.0	1.0
285215.0	1.0		1.0
285216.0	1.0	1.0	1.0
285217.0	1.0	1.0	1.0
285226.0	1.0	1.0	1.0
285227.0	1.0	1.0	1.0
286102.0	1.0	1.0	1.0
286104.0	1.0	1.0	1.0
286106.0	1.0	1.0	1.0
286110.0	1.0	1.0	0.9999999999999999
286114.0	1.0	1.0	1.0
286121.0	1.0	1.0	1.0
286124.0	1.0	1.0	0.9999999999999999
286127.0	1.0	1.0	0.9999999999999999
286128.0	1.0	1.0	1.0
286129.0	0.5323249573066602	0.49283963359566507	1.6233644764641153
286130.0	1.0	1.0	0.9999999999999999
286202.0	0.13308123932666505	0.12320990839891627	2.538103199837549
286203.0	1.0	1.0	1.0
286205.0	1.0	1.0	1.0
286206.0	1.0	1.0	1.0
286208.0	1.0	1.0	1.0
286209.0	1.0	1.0	1.0
286211.0	0.39924371797999514	0.8624693587924139	1.6233644764641153
286212.0	1.0	1.0	1.0
286215.0	1.0	1.0	1.0
286220.0	1.0	1.0	1.0
286224.0	1.0	1.0	1.0
286225.0	0.2661624786533301		2.726292755086865
286226.0	0.5323249573066602	0.49283963359566507	4.400208919942778
287103.0	1.0	1.0	1.0
287104.0	1.0	1.0	1.0
287107.0	1.0	1.0	1.0
287111.0	1.0	1.0	1.0
287113.0	1.0	1.0	1.0
287116.0	1.0	1.0	1.0
287119.0	1.0		1.0
287122.0	1.0	1.0	1.0
287123.0	1.0	1.0	1.0
287131.0	1.0	1.0	1.0
287206.0	1.0	1.0	1.0
287210.0	1.0	1.0	0.9999999999999999
287211.0	1.0	1.0	1.0
287212.0	1.0	1.0	1.0
287213.0	1.0	1.0	1.0
287218.0	1.0	1.0	1.0
287221.0	1.0	1.0	1.0
287222.0	1.0	1.0	1.0
287223.0	1.0	1.0	1.0
287226.0	1.0	1.0	1.0
287227.0	1.0	1.0	1.0
287234.0	1.0	1.0	1.0
288103.0	1.0	1.0	1.0
288105.0	1.0		0.9999999999999999
288106.0	1.0	1.0	1.0
288115.0	0.13308123932666505	0.12320990839891627	2.726292755086865
288119.0	0.39924371797999514	0.6160495419945814	5.79941298193257
288124.0	1.0	1.0	1.0
288125.0	1.0	1.0	1.0
288128.0	1.0	1.0	0.9999999999999999
288204.0	1.0	1.0	1.0
288205.0	1.0	1.0	1.0
288206.0	1.0	1.0	1.0
288207.0	1.0	1.0	1.0
288209.0	1.0	1.0	1.0
288211.0	1.0	1.0	1.0
288213.0	0.13308123932666505	0.24641981679783254	1.231701013862836
288223.0	1.0	1.0	1.0
288228.0	1.0	1.0	1.0
288233.0	1.0	1.0	1.0
288235.0	1.0	1.0	1.0
289101.0	1.0	1.0	1.0
289105.0	1.0	1.0	1.0
289107.0	1.0	1.0	1.0
289112.0	1.0	1.0	1.0
289113.0	1.0	1.0	1.0
289114.0	1.0	1.0	1.0
289117.0	1.0	1.0	0.9999999999999999
289120.0	1.0		1.0
289121.0	1.0	1.0	0.9999999999999999
289122.0	1.0	1.0	1.0
289123.0	0.13308123932666505	0.6160495419945814	1.6233644764641153
289124.0	1.0	1.0	1.0
289125.0	1.0	1.0	1.0
289127.0	0.39924371797999514		3.2341114992563353
289201.0	1.0	1.0	1.0
289202.0	1.0	1.0	1.0
289204.0	1.0	1.0	1.0
289206.0	0.13308123932666505	0.24641981679783254	1.9257439286448021
289210.0	1.0	1.0	0.9999999999999999
289212.0	1.0	1.0	1.0
289214.0	1.0	1.0	1.0
289216.0	1.0		1.0
289219.0	1.0	1.0	1.0
289222.0	1.0	1.0	1.0
289223.0	1.0	1.0	1.0
289225.0	1.0	1.0	1.0
289226.0	1.0	1.0	1.0
289230.0	1.0		1.0
289232.0	1.0	1.0	1.0
289233.0	1.0	1.0	1.0
290102.0	1.0	1.0	1.0
290104.0	1.0	1.0	0.9999999999999999
290107.0	1.0	1.0	1.0
290109.0	1.0	1.0	1.0
290111.0	0.13308123932666505	0.3696297251967488	1.2005172202528969
290114.0	0.13308123932666505	1.2320990839891628	4.884828050459116
290117.0	1.0	1.0	1.0
290120.0	1.0	1.0	1.0
290122.0	1.0	1.0	1.0
290123.0	0.39924371797999514	0.49283963359566507	4.262513111320294
290125.0	1.0	1.0	1.0
290201.0	1.0	1.0	1.0
290203.0	1.0	1.0	1.0
290206.0	1.0	1.0	1.0
290209.0	1.0	1.0	1.0
290211.0	1.0	1.0	1.0
290213.0	1.0	1.0	1.0
290218.0	1.0		0.9999999999999999
290219.0	1.0	1.0	1.0
290221.0	1.0	1.0	1.0
290222.0	0.2661624786533301	0.3696297251967488	2.538103199837549
290223.0	1.0	1.0	1.0
290224.0	1.0	1.0	0.9999999999999999
290225.0	1.1977311539399853	1.4785189007869952	8.357318009767718
290227.0	1.0	1.0	1.0
290229.0	1.0	1.0	1.0
290233.0	1.0		0.9999999999999999
290235.0	1.0	1.0	1.0
291102.0	1.0	1.0	1.0
291103.0	1.0	1.0	1.0
291104.0	1.0	1.0	1.0
291105.0	1.0	1.0	1.0
291107.0	1.0	1.0	1.0
291108.0	1.0	1.0	1.0
291109.0	1.0	1.0	1.0
291114.0	1.0	1.0	1.0
291115.0	1.0	1.0	1.0
291116.0	1.0	1.0	1.0
291117.0	1.0	1.0	1.0
291118.0	1.0	1.0	1.0
291119.0	1.0	1.0	0.9999999999999999
291120.0	1.0	1.0	1.0
291123.0	1.0	1.0	1.0
291125.0	1.0	1.0	1.0
291126.0	1.0	1.0	1.0
291127.0	1.0	1.0	1.0
291128.0	1.0	1.0	1.0
291129.0	1.0	1.0	1.0
291132.0	1.0	1.0	1.0
291134.0	1.0	1.0	1.0
291135.0	1.0	1.0	1.0
291202.0	1.0	1.0	1.0
291206.0	1.0	1.0	1.0
291212.0	1.0	1.0	0.9999999999999999
291214.0	0.9315686752866553	0.12320990839891627	3.1522313478484465
291218.0	1.0	1.0	1.0
291225.0	1.0	1.0	0.9999999999999999
291227.0	0.2661624786533301	0.24641981679783254	2.726292755086865
291228.0	1.0	1.0	1.0
291230.0	1.0	1.0	1.0
291231.0	1.0	1.0	0.9999999999999999
292101.0	1.0	1.0	1.0
292105.0	0.9315686752866553	0.3696297251967488	1.6233644764641153
292107.0	1.0	1.0	0.9999999999999999
292108.0	1.0	1.0	1.0
292109.0	1.0	1.0	1.0
292110.0	1.0	1.0	0.9999999999999999
292111.0	1.0	1.0	1.0
292112.0	1.0	1.0	1.0
292113.0	1.0	1.0	1.0
292116.0	1.0	1.0	1.0
292118.0	1.0	1.0	1.0
292120.0	1.0	1.0	1.0
292123.0	1.0	1.0	1.0
292127.0	1.0	1.0	1.0
292128.0	1.0	1.0	0.9999999999999999
292129.0	1.0	1.0	0.9999999999999999
292130.0	1.0	1.0	1.0
292205.0	0.39924371797999514	0.3696297251967488	1.6233644764641153
292206.0	1.0	1.0	1.0
292211.0	0.13308123932666505	0.3696297251967488	2.538103199837549
292213.0	1.0	1.0	1.0
292214.0	1.0	1.0	1.0
292217.0	0.6654061966333252	0.7392594503934976	10.327380146129618
292220.0	1.4638936325933154	3.0802477099729066	16.24628494806452
292225.0	1.0	1.0	0.9999999999999999
293101.0	1.0	1.0	1.0
293104.0	1.0	1.0	1.0
293108.0	1.0	1.0	1.0
293112.0	1.0	1.0	1.0
293113.0	1.0	1.0	1.0
293114.0	1.0	1.0	0.9999999999999999
293115.0	1.0	1.0	0.9999999999999999
293117.0	1.0	1.0	1.0
293121.0	1.0	1.0	0.9999999999999999
293126.0	1.0	1.0	1.0
293128.0	1.0	1.0	1.0
293132.0	1.0	1.0	1.0
293201.0	1.0	1.0	0.9999999999999999
293203.0	1.0	1.0	1.0
293204.0	1.0	1.0	1.0
293206.0	1.0	1.0	1.0
293208.0	1.0	1.0	0.9999999999999999
293212.0	1.0	1.0	1.0
293215.0	1.0	1.0	1.0
293217.0	1.0	1.0	1.0
293218.0	1.0	1.0	1.0
293219.0	1.0	1.0	1.0
293220.0	1.0	1.0	1.0
293221.0	1.0	1.0	1.0
293222.0	1.0	1.0	1.0
293224.0	1.0		1.0
293225.0	1.0	1.0	1.0
293228.0	1.0	1.0	1.0
294101.0	1.0	1.0	1.0
294102.0	1.0646499146133204	1.355308992388079	10.391083333762648
294103.0	1.0	1.0	1.0
294104.0	0.39924371797999514		1.8769885890448785
294105.0	0.7984874359599903	0.8624693587924139	6.605366584479571
294107.0	1.0	1.0	1.0
294109.0	1.0	1.0	1.0
294110.0	1.0	1.0	1.0
294112.0	1.0	1.0	1.0
294113.0	1.0	1.0	1.0
294116.0	1.0	1.0	1.0
294119.0	1.0	1.0	1.0
294202.0	2.794706025859966	1.355308992388079	14.051040061262201
294206.0	1.0	1.0	1.0
294212.0	1.0	1.0	1.0
294213.0	1.0	1.0	1.0
294214.0	1.0	1.0	1.0
294215.0	1.0	1.0	1.0
294218.0	1.0	1.0	1.0
294222.0	1.0	1.0	0.9999999999999999
294227.0	1.0	1.0	1.0
294230.0	1.0	1.0	1.0
294231.0	1.0	1.0	1.0
295106.0	1.0	1.0	0.9999999999999999
295110.0	1.0	1.0	1.0
295121.0	1.0	1.0	0.9999999999999999
295124.0	1.0	1.0	1.0
295127.0	1.0	1.0	1.0
295135.0	1.0	1.0	0.9999999999999999
295161.0	1.0		0.9999999999999999
295201.0	1.0	1.0	1.0
295205.0	1.0	1.0	1.0
295207.0	1.0	1.0	1.0
295208.0	1.0	1.0	1.0
295209.0	1.0	1.0	0.9999999999999999
295210.0	1.0	1.0	0.9999999999999999
295211.0	1.0	1.0	1.0
295212.0	5.589412051719932	6.2837053283447295	38.15983948989048
295213.0	1.0	1.0	1.0
295214.0	1.0	1.0	1.0
295215.0	1.0	1.0	1.0
295220.0	1.0	1.0	1.0
295226.0	1.0	1.0	1.0
295228.0	1.0	1.0	1.0
295229.0	1.0	1.0	1.0
295230.0	1.0	1.0	1.0
295231.0	1.0	1.0	1.0
295232.0	1.0	1.0	1.0
296101.0	1.0	1.0	1.0
296102.0	1.0	1.0	1.0
296104.0	1.0	1.0	0.9999999999999999
296107.0	1.0	1.0	1.0
296108.0	1.0	1.0	1.0
296110.0	1.0	1.0	1.0
296111.0	1.0	1.0	1.0
296113.0	1.3308123932666505	2.587408076377242	15.75005605003269
296116.0	1.0	1.0	1.0
296117.0	1.0	1.0	0.9999999999999999
296118.0	1.0		1.0
296123.0	1.0	1.0	1.0
296125.0	1.0646499146133204	0.8624693587924139	6.149413716808802
296127.0	1.0	1.0	1.0
296128.0	1.0	1.0	1.0
296129.0	1.0	1.0	0.9999999999999999
296201.0	1.0	1.0	1.0
296207.0	0.2661624786533301	0.24641981679783254	2.538103199837549
296209.0	1.0	1.0	1.0
296213.0	1.0	1.0	1.0
296215.0	1.5969748719199806	2.0945684427815765	6.705476279705192
296219.0	1.0	1.0	0.9999999999999999
296220.0	1.0	1.0	1.0
296221.0	0.5323249573066602	0.6160495419945814	4.884828050459116
296222.0	1.0	1.0	1.0
296225.0	1.0	1.0	1.0
296227.0	0.2661624786533301	0.12320990839891627	3.9331496763360567
296228.0	0.2661624786533301		2.538103199837549
296229.0	1.0	1.0	1.0
297101.0	1.0	1.0	1.0
297103.0	1.0	1.0	1.0
297105.0	1.0	1.0	1.0
297106.0	1.0	1.0	1.0
297108.0	1.0	1.0	1.0
297109.0	1.0	1.0	1.0
297114.0	1.0	1.0	1.0
297119.0	1.0	1.0	1.0
297122.0	1.0	1.0	0.9999999999999999
297123.0	1.0	1.0	0.9999999999999999
297125.0	1.0	1.0	1.0
297127.0	1.0	1.0	0.9999999999999999
297128.0	1.0	1.0	1.0
297201.0	1.0	1.0	1.0
297202.0	0.6654061966333252	0.3696297251967488	2.538103199837549
297207.0	0.39924371797999514	0.12320990839891627	2.538103199837549
297208.0	4.657843376433276	4.065926977164237	51.60053251248747
297209.0	0.7984874359599903	0.8624693587924139	5.79941298193257
297210.0	1.0	1.0	1.0
297214.0	1.0	1.0	1.0
297215.0	1.0	1.0	1.0
297216.0	0.5323249573066602	0.3696297251967488	5.79941298193257
297217.0	0.6654061966333252		5.79941298193257
297224.0	1.0	1.0	1.0
297234.0	1.0	1.0	1.0
298103.0	1.0	1.0	0.9999999999999999
298106.0	1.0	1.0	1.0
298107.0	1.0	1.0	1.0
298108.0	1.0	1.0	1.0
298109.0	0.7984874359599903	0.6160495419945814	6.605366584479571
298111.0	1.0	1.0	0.9999999999999999
298113.0	1.0	1.0	1.0
298115.0	1.0	1.0	1.0
298116.0	1.0	1.0	1.0
298117.0	1.0	1.0	1.0
298119.0	1.0	1.0	1.0
298122.0	1.0	1.0	1.0
298125.0	1.0	1.0	1.0
298210.0	1.0	1.0	1.0
298214.0	1.0	1.0	1.0
298215.0	0.2661624786533301	0.24641981679783254	2.538103199837549
298218.0	0.39924371797999514	0.49283963359566507	1.6233644764641153
298226.0	1.0646499146133204	1.1088891755902464	10.327380146129618
299102.0	1.0	1.0	1.0
299106.0	1.0	1.0	1.0
299111.0	1.0		0.9999999999999999
299113.0	1.0	1.0	1.0
299115.0	1.0		1.0
299121.0	1.0	1.0	1.0
299122.0	1.0	1.0	1.0
299125.0	1.0	1.0	1.0
299128.0	1.0	1.0	1.0
299131.0	1.0	1.0	0.9999999999999999
299203.0	1.0	1.0	1.0
299204.0	1.0	1.0	1.0
299205.0	0.7984874359599903		3.1522313478484465
299206.0	1.0	1.0	1.0
299207.0	1.0	1.0	0.9999999999999999
299208.0	1.0	1.0	1.0
299210.0	1.0	1.0	1.0
299213.0	1.0	1.0	1.0
299216.0	1.0	1.0	1.0
300102.0	1.0	1.0	1.0
300106.0	1.0	1.0	1.0
300107.0	1.0	1.0	1.0
300110.0	1.0	1.0	1.0
300111.0	1.0	1.0	0.9999999999999999
300112.0	1.0	1.0	1.0
300113.0	1.0	1.0	0.9999999999999999
300117.0	1.0	1.0	1.0
300120.0	1.0	1.0	1.0
300125.0	1.0	1.0	1.0
300201.0	1.0		1.0
300202.0	1.0	1.0	0.9999999999999999
300204.0	0.6654061966333252	0.49283963359566507	5.34531975549262
300208.0	1.0	1.0	1.0
300209.0	1.0	1.0	0.9999999999999999
300210.0	1.0	1.0	1.0
300217.0	1.0	1.0	1.0
300219.0	1.0	1.0	1.0
300223.0	1.0	1.0	0.9999999999999999
300225.0	1.0		0.9999999999999999
301101.0	1.0	1.0	0.9999999999999999
301102.0	1.0	1.0	1.0
301105.0	1.0	1.0	1.0
301107.0	1.0	1.0	1.0
301110.0	1.3308123932666505	1.848148625983744	10.391083333762648
301113.0	1.0	1.0	1.0
301118.0	1.0	1.0	1.0
301121.0	1.0	1.0	1.0
301122.0	1.0	1.0	1.0
301123.0	1.0	1.0	1.0
301124.0	1.0	1.0	1.0
301125.0	1.0	1.0	1.0
301126.0	1.0	1.0	0.9999999999999999
301128.0	1.0	1.0	1.0
301131.0	0.13308123932666505	0.12320990839891627	2.726292755086865
301201.0	1.0	1.0	1.0
301208.0	1.0	1.0	1.0
301209.0	1.0	1.0	1.0
301215.0	1.0	1.0	1.0
301218.0	1.0	1.0	1.0
301219.0	1.0	1.0	1.0
301221.0	1.0	1.0	1.0
301224.0	0.5323249573066602	0.8624693587924139	4.288805904717702
301229.0	1.0	1.0	1.0
302102.0	1.0	1.0	1.0
302103.0	1.0		0.9999999999999999
302104.0	1.0	1.0	1.0
302105.0	0.7984874359599903	0.3696297251967488	1.6233644764641153
