scenario_id,scenario_number,true_lag_order,rho_D,carryover,N,T,replication,seed,estimator_id,estimator,selection_criterion,selected_lag,selection_correct,control_spec,beta_true,beta_hat,se,ci_lower,ci_upper,coverage_cet,residual_acf1,aic,bic,nobs,n_clusters,condition_number,delta_z_lag_minus_none,delta_z_contemporaneous_minus_none,status,error_stage,error_message
"L1_RD20_CO25",2,1,0.2,0.25,100,30,3,14272029,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_contemporaneous",1,0.992246074994469,0.0219761846542086,0.949173544554619,1.03531860543432,TRUE,-0.0377091410180927,-102.711237128435,-54.660296587233,3000,100,33.4519987606667,-0.0415887808904496,-0.0631309172044432,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,3,14272029,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"no_Z",1,1.05610314829831,0.0213393451518417,1.01427880034704,1.09792749624959,FALSE,0.0090986510953474,72.3060952793973,90.3251979823481,3000,100,9.46219858781361,-0.0413643606418865,-0.0634458388430535,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,3,14272029,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_lag",1,1.01473878765643,0.0207186121943497,0.97413105394585,1.05534652136701,TRUE,0.0115031346841555,-95.6017216633777,-71.5762513927767,3000,100,9.31796586951272,-0.0413643606418865,-0.0634458388430535,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,3,14272029,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_contemporaneous",1,0.992657309455261,0.0218320472680543,0.949867283101099,1.03544733580942,TRUE,-0.0265511402201664,-99.8970838134268,-75.8716135428258,3000,100,9.19494095446385,-0.0413643606418865,-0.0634458388430535,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"no_Z",1,1.01639228237253,0.0188366041548284,0.979473216638031,1.05331134810703,TRUE,-0.00464336215918874,51.4044138626071,69.4235165655579,3000,100,7.82851657732302,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_lag",1,0.981077879671605,0.017324335199033,0.947122806625401,1.01503295271781,TRUE,-0.00463938413904943,-95.8702219869947,-71.8447517163937,3000,100,7.56782959005712,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_contemporaneous",1,0.967577821410186,0.0193643415714878,0.929624409345739,1.00553123347463,TRUE,-0.0302512466424474,-57.0596699836593,-33.0341997130584,3000,100,7.65408875482881,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"no_Z",1,1.01644784386973,0.018813711616845,0.979573646685188,1.05332204105427,TRUE,-0.00452812894948821,55.3706854711306,85.4025233093819,3000,100,20.6595993747752,-0.0354873312300124,-0.0488414369506001,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_lag",1,0.980960512639714,0.0172795006202261,0.947093313753234,1.0148277115262,TRUE,-0.00890789349133028,-92.1761809602229,-56.1379755543215,3000,100,19.6158244543886,-0.0354873312300124,-0.0488414369506001,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_contemporaneous",1,0.967606406919127,0.019340154908013,0.929700399843996,1.00551241399426,TRUE,-0.0305727248398666,-53.08223852689,-17.0440331209885,3000,100,19.524316400793,-0.0354873312300124,-0.0488414369506001,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"no_Z",1,1.01639228237253,0.0188366041548284,0.979473216638031,1.05331134810703,TRUE,-0.00464336215918874,51.4044138626071,69.4235165655579,3000,100,7.82851657732302,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_lag",1,0.981077879671605,0.017324335199033,0.947122806625401,1.01503295271781,TRUE,-0.00463938413904943,-95.8702219869947,-71.8447517163937,3000,100,7.56782959005712,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_contemporaneous",1,0.967577821410186,0.0193643415714878,0.929624409345739,1.00553123347463,TRUE,-0.0302512466424474,-57.0596699836593,-33.0341997130584,3000,100,7.65408875482881,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_aic","ADL, AIC-selected lag","AIC",1,TRUE,"no_Z",1,1.01639228237253,0.0188366041548284,0.979473216638031,1.05331134810703,TRUE,-0.00464336215918874,51.4044138626071,69.4235165655579,3000,100,7.82851657732302,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_aic","ADL, AIC-selected lag","AIC",1,TRUE,"Z_lag",1,0.981077879671605,0.017324335199033,0.947122806625401,1.01503295271781,TRUE,-0.00463938413904943,-95.8702219869947,-71.8447517163937,3000,100,7.56782959005712,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_aic","ADL, AIC-selected lag","AIC",1,TRUE,"Z_contemporaneous",1,0.967577821410186,0.0193643415714878,0.929624409345739,1.00553123347463,TRUE,-0.0302512466424474,-57.0596699836593,-33.0341997130584,3000,100,7.65408875482881,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"no_Z",1,1.01639228237253,0.0188366041548284,0.979473216638031,1.05331134810703,TRUE,-0.00464336215918874,51.4044138626071,69.4235165655579,3000,100,7.82851657732302,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_lag",1,0.981077879671605,0.017324335199033,0.947122806625401,1.01503295271781,TRUE,-0.00463938413904943,-95.8702219869947,-71.8447517163937,3000,100,7.56782959005712,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,4,14272030,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_contemporaneous",1,0.967577821410186,0.0193643415714878,0.929624409345739,1.00553123347463,TRUE,-0.0302512466424474,-57.0596699836593,-33.0341997130584,3000,100,7.65408875482881,-0.0353144027009267,-0.0488144609623455,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"no_Z",1,1.05673633532311,0.0166741965333559,1.02405551064659,1.08941715999963,FALSE,-0.0305490772612185,115.429494952063,133.448597655014,3000,100,8.6155674586744,-0.042550686791673,-0.050765786026147,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_lag",1,1.01418564853143,0.0178176820354216,0.979263633454021,1.04910766360885,TRUE,-0.0271494202065364,-27.3425458569038,-3.31707558630285,3000,100,8.28922980983739,-0.042550686791673,-0.050765786026147,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_contemporaneous",1,1.00597054929696,0.0165534120595861,0.97352645783892,1.038414640755,TRUE,-0.0515324358527629,9.48641535697875,33.5118856275797,3000,100,8.55217628745557,-0.042550686791673,-0.050765786026147,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"no_Z",1,1.05911249716153,0.0166954060192321,1.02639010265656,1.09183489166649,FALSE,-0.00240157081511653,114.400183079426,144.432020917677,3000,100,23.0906446592592,-0.0426436193539335,-0.0507680183787636,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_lag",1,1.01646887780759,0.0178462632644172,0.981490844550714,1.05144691106447,TRUE,-0.00215935402459253,-27.6277536702356,8.41045173566586,3000,100,21.9949856995017,-0.0426436193539335,-0.0507680183787636,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_contemporaneous",1,1.00834447878276,0.0165880844819551,0.975832430625622,1.0408565269399,TRUE,-0.0261531734431151,9.02402843768567,45.0622338435872,3000,100,21.6975736095266,-0.0426436193539335,-0.0507680183787636,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"no_Z",1,1.05673633532311,0.0166741965333559,1.02405551064659,1.08941715999963,FALSE,-0.0305490772612185,115.429494952063,133.448597655014,3000,100,8.6155674586744,-0.042550686791673,-0.050765786026147,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_lag",1,1.01418564853143,0.0178176820354216,0.979263633454021,1.04910766360885,TRUE,-0.0271494202065364,-27.3425458569038,-3.31707558630285,3000,100,8.28922980983739,-0.042550686791673,-0.050765786026147,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_contemporaneous",1,1.00597054929696,0.0165534120595861,0.97352645783892,1.038414640755,TRUE,-0.0515324358527629,9.48641535697875,33.5118856275797,3000,100,8.55217628745557,-0.042550686791673,-0.050765786026147,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"no_Z",1,1.05937998262354,0.0166541469007942,1.02673845450474,1.09202151074233,FALSE,-0.0034465236539497,107.474319588264,149.518892561815,3000,100,30.817515288201,-0.0427489143267041,-0.05062540844419,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_lag",1,1.01663106829683,0.0178346289823547,0.981675837813784,1.05158629877988,TRUE,-0.00358067823643604,-35.1363415455581,12.9145989956438,3000,100,30.0232504635047,-0.0427489143267041,-0.05062540844419,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_contemporaneous",1,1.00875457417935,0.0165392318233157,0.976338275473691,1.04117087288501,TRUE,-0.027213617566659,2.09339070068366,50.1443312418856,3000,100,29.3967473963789,-0.0427489143267041,-0.05062540844419,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"no_Z",1,1.05673633532311,0.0166741965333559,1.02405551064659,1.08941715999963,FALSE,-0.0305490772612185,115.429494952063,133.448597655014,3000,100,8.6155674586744,-0.042550686791673,-0.050765786026147,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_lag",1,1.01418564853143,0.0178176820354216,0.979263633454021,1.04910766360885,TRUE,-0.0271494202065364,-27.3425458569038,-3.31707558630285,3000,100,8.28922980983739,-0.042550686791673,-0.050765786026147,"ok",NA,NA
"L1_RD20_CO25",2,1,0.2,0.25,100,30,5,14272031,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_contemporaneous",1,1.00597054929696,0.0165534120595861,0.97352645783892,1.038414640755,TRUE,-0.0515324358527629,9.48641535697875,33.5118856275797,3000,100,8.55217628745557,-0.042550686791673,-0.050765786026147,"ok",NA,NA
