mean_beta_short,mean_beta_long,mean_ivb,mean_ivb_formula,mean_theta,mean_pi,mean_abs_ivb_over_beta,mean_abs_ivb_over_se,mean_se_short,mean_se_long,bias_short,bias_long,rmse_short,rmse_long,coverage_short,coverage_long,mechanism,gamma_D_btw,gamma_D_wth,gamma_Y,R2_within,N,TT,beta
1.00045544235458,1.00039144858326,-6.39937713200319e-05,-6.39937713200327e-05,0.000350800751593469,0.203458786516201,0.00206024282930816,0.0493553043639068,0.0416574382582259,0.0417472186483664,0.000455442354584168,0.00039144858326412,0.0435898920321165,0.0438773691983023,0.934,0.936,A,0.9,0.2,0,0.1,200,30,1
0.999254977546604,0.999353145406782,9.81678601780485e-05,9.81678601780566e-05,-0.000423971867045311,0.198946973822563,0.00216270366048498,0.114932926844822,0.0186316390896175,0.0188161424724595,-0.00074502245339636,-0.000646854593218338,0.017773869042932,0.017904950328473,0.962,0.966,A,0.9,0.2,0,0.5,200,30,1
0.99996587061261,1.0001760796983,0.000210209085689318,0.000210209085689321,-0.00103288499800281,0.199796365124002,0.0020346277366567,0.144272138127564,0.0138705749083652,0.0141191032300657,-3.41293873900028e-05,0.000176079698299247,0.0136506366353772,0.0137988519998784,0.956,0.954,A,0.9,0.2,0,0.9,200,30,1
1.00258545053943,0.865416480808492,-0.137168969730936,-0.137168969730936,0.274760932861873,0.499318817293475,0.137168969730936,3.40525654562227,0.0415713920630277,0.0402807937657864,0.00258545053942827,-0.134583519191508,0.0417355414167548,0.140611939701922,0.952,0.072,A,0.9,0.2,0.3,0.1,200,30,1
1.00014711701757,0.862664875780887,-0.137482241236683,-0.137482241236683,0.274498743441883,0.500856888462528,0.137482241236683,7.29723708452802,0.0186215514214265,0.0188404284037741,0.000147117017570197,-0.137335124219113,0.0187311684299799,0.138581550943388,0.958,0,A,0.9,0.2,0.3,0.5,200,30,1
0.999788193269648,0.862034104352508,-0.13775408891714,-0.13775408891714,0.275567212241841,0.499918316238119,0.13775408891714,9.44502052093521,0.0138643342918123,0.0145846779323178,-0.000211806730352149,-0.137965895647492,0.0138806209984327,0.138720471129134,0.954,0,A,0.9,0.2,0.3,0.9,200,30,1
1.00252299793749,0.649068635606653,-0.353454362330833,-0.353454362330833,0.441489328249057,0.800593095288213,0.353454362330833,9.6681653679353,0.041665340990383,0.0365585645821473,0.00252299793748612,-0.350931364393347,0.0401310662843137,0.352795880797285,0.964,0,A,0.9,0.2,0.6,0.1,200,30,1
0.999729812323433,0.648148785426977,-0.351581026896456,-0.351581026896456,0.440837762004573,0.797554565803876,0.351581026896456,19.8351801880204,0.0186034664112614,0.0177258418738286,-0.000270187676566724,-0.351851214573023,0.0185485800454381,0.35227077920328,0.964,0,A,0.9,0.2,0.6,0.5,200,30,1
0.999838182467363,0.646587446700916,-0.353250735766446,-0.353250735766446,0.440753104634808,0.801484603478557,0.353250735766446,24.8690674809365,0.0138721345426579,0.0142053264551812,-0.000161817532637221,-0.353412553299084,0.0141510857344221,0.353706455272681,0.948,0,A,0.9,0.2,0.6,0.9,200,30,1
0.999875287811488,0.99997845136427,0.000103163552781422,0.000103163552781427,-0.000149560985197201,0.502091769312827,0.00557451242335858,0.132601378042194,0.0415785889785594,0.0421035270937171,-0.000124712188511622,-2.15486357302286e-05,0.0434354619335318,0.0444098305650547,0.948,0.944,A,0.9,0.5,0,0.1,200,30,1
1.00015574010274,1.00031224281246,0.00015650270971785,0.000156502709717848,-0.000310634593282838,0.49900043943149,0.00531124029971305,0.268824130842891,0.0186230407077503,0.0197487969047812,0.000155740102741442,0.000312242812459118,0.0180851717431943,0.0199049564477519,0.962,0.96,A,0.9,0.5,0,0.5,200,30,1
0.999746155666091,0.999659242109043,-8.69135570482845e-05,-8.69135570482845e-05,0.000178578946093491,0.500680051429445,0.00530281707866318,0.345270997184875,0.0138754130295238,0.0153616686660744,-0.00025384433390907,-0.000340757890957333,0.0138981979626271,0.0153077577085271,0.942,0.95,A,0.9,0.5,0,0.9,200,30,1
0.999510749886892,0.780141645943967,-0.219369103942925,-0.219369103942925,0.274876610666354,0.797980508088381,0.219369103942925,5.35090821926741,0.0416000485909667,0.040997910934376,-0.000489250113107742,-0.219858354056033,0.0411558744144131,0.223640408753249,0.954,0,A,0.9,0.5,0.3,0.1,200,30,1
1.00050902611792,0.779953075999304,-0.220555950118617,-0.220555950118617,0.275336347175784,0.801064990088954,0.220555950118617,10.8776562903611,0.0186035165859898,0.0202779960505588,0.000509026117920808,-0.220046924000696,0.0186158749510648,0.220991058019584,0.942,0,A,0.9,0.5,0.3,0.5,200,30,1
1.00074232552923,0.781123469498464,-0.219618856030763,-0.219618856030763,0.274625698205185,0.799722932653793,0.219618856030763,13.3655104762732,0.0138763669803413,0.016433030162266,0.000742325529227372,-0.218876530501536,0.0144670676720977,0.219558846932301,0.932,0,A,0.9,0.5,0.3,0.9,200,30,1
1.00243658579725,0.515477943793608,-0.486958642003645,-0.486958642003645,0.441271175089017,1.10344634922777,0.486958642003645,13.0634853030145,0.0416491896092492,0.0372765100376458,0.00243658579725325,-0.484522056206392,0.0419882884090214,0.485911606134215,0.942,0,A,0.9,0.5,0.6,0.1,200,30,1
1.00091504624266,0.516517787572583,-0.48439725867008,-0.48439725867008,0.440467920144529,1.09970115722966,0.48439725867008,25.2451893062019,0.018609444247192,0.0191882911500648,0.000915046242663031,-0.483482212427417,0.0187591436910684,0.48385454713033,0.942,0,A,0.9,0.5,0.6,0.5,200,30,1
1.00070759429103,0.51462268941933,-0.486084904871703,-0.486084904871703,0.441318970639452,1.10147674611382,0.486084904871703,30.4031828934909,0.0138924202363405,0.0159896563000677,0.000707594291032843,-0.48537731058067,0.0139329357987108,0.485634354013828,0.952,0,A,0.9,0.5,0.6,0.9,200,30,1
