nl_type,nl_strength,nl_Y,rho_Z,TT,twfe_s_bias,twfe_s_mcse,twfe_s_sd,twfe_s_rmse,twfe_l_bias,twfe_l_mcse,twfe_l_sd,twfe_l_rmse,adl_Ylag_bias,adl_Ylag_mcse,adl_Ylag_sd,adl_Ylag_rmse,adl_full_bias,adl_full_mcse,adl_full_sd,adl_full_rmse,adl_Dlag_bias,adl_Dlag_mcse,adl_Dlag_sd,adl_Dlag_rmse,adl_DYlag_bias,adl_DYlag_mcse,adl_DYlag_sd,adl_DYlag_rmse,adl_DZlag_bias,adl_DZlag_mcse,adl_DZlag_sd,adl_DZlag_rmse,adl_all_bias,adl_all_mcse,adl_all_sd,adl_all_rmse,adl_all_nofe_bias,adl_all_nofe_mcse,adl_all_nofe_sd,adl_all_nofe_rmse,n_sims,n_discarded
log2,1,FALSE,0.5,10,0.198645474688281,0.00252136838924761,0.056379511146768,0.206475946765541,0.108899092179549,0.00229776090705949,0.0513794958422659,0.120389306690209,0.0408292136926005,0.00163508675898906,0.0365616514220934,0.0547823469445887,0.0110092596178313,0.00161690192052612,0.0361550260724636,0.0377594403535425,-0.0274721399685974,0.00202483879022478,0.0452767717842106,0.052920738520237,0.00918395424962481,0.00171023831092272,0.0382420912094763,0.0392922083962324,-0.0683381991459739,0.00196421147433003,0.0439211037878702,0.0812115428602595,-0.0208940318887183,0.00169000269173271,0.0377896090087197,0.0431481055030302,-0.0896721181270287,0.00159915054188468,0.0357580931790977,0.0965255029240314,500,0
log2,1,FALSE,0.5,30,0.434195839023589,0.00147882462386921,0.033067523857721,0.435450687032655,0.252729262255473,0.00124335350546207,0.0278022295827585,0.254250856521721,0.0437310899194552,0.00079692303414084,0.017819740771743,0.0472156361854126,0.0102653030322306,0.000791270063960717,0.0176933365157677,0.0204402665121961,0.0491542641097518,0.00110782701403269,0.0247717651068771,0.0550323063844185,0.0347265737312914,0.000853806358723391,0.0190916905772707,0.0396194218397349,-0.0248862887341186,0.00104779520968289,0.0234294131534959,0.0341638243303307,-0.00165322063810702,0.000852562227098396,0.0190638709484063,0.0191164183796201,-0.0867644653952087,0.000954063750818112,0.0213335140169772,0.0893436121834589,500,0
log2,1,FALSE,0.7,10,0.207406763567187,0.00264676189576079,0.0591833951917735,0.215669271087255,0.108607827846673,0.00231229857128821,0.0517045678967607,0.12026502353669,0.0395634943142473,0.00160085108414242,0.0357961184599669,0.0533298176910428,0.0120261686255214,0.00159576113050414,0.0356823036365918,0.0376205937092675,-0.0201378705855219,0.0021193522219137,0.0473901563646426,0.0514477317103872,0.0119179628391444,0.00169512081971137,0.0379040538294978,0.0396973764920464,-0.0658304132292674,0.00197762125742435,0.0442209556534946,0.0792794124537173,-0.019765426949103,0.00168359827289963,0.0376464018500482,0.0424863410002689,-0.090412392911546,0.00162455660116906,0.0363261899351004,0.0974235786811507,500,0
log2,1,FALSE,0.7,30,0.511051377923305,0.00179987556968679,0.0402464412486081,0.512630517388909,0.239403046602677,0.00130579325693853,0.0291984248707541,0.241173509410853,0.0459066781893334,0.000847929712784846,0.0189602847792879,0.0496608146982397,0.00885352944283402,0.000821749158238875,0.0183748697827536,0.0203800282494704,0.0890618417944935,0.00120728909995461,0.0269958049599306,0.093055508178136,0.0441113967390809,0.000904202642424485,0.0202185857389608,0.048515862860901,-0.0267252314452908,0.00106033501624841,0.023709811752548,0.0357109067204816,-0.00249025993319996,0.000877608096103111,0.0196239136049072,0.0197618112463767,-0.088147412246983,0.000962296644120581,0.0215176071077354,0.0907306325705445,500,0
log2,1,TRUE,0.5,30,0.443865779933826,0.00161635216662951,0.0361427332016265,0.445331915727159,0.250581391643789,0.00128254872982864,0.0286786614435285,0.252213906295997,0.0442207370335572,0.000799860174013542,0.0178854172158909,0.0476940452937213,0.00850128371101033,0.000790050408151759,0.0176660641827879,0.0195892181773048,0.0544708507079441,0.0010685371028847,0.0238932159853089,0.059471149101287,0.0367856010815968,0.000823667329633068,0.0184177613990527,0.0411304747604122,-0.0278026538431428,0.0010036344120853,0.0224419476998076,0.0357158409567716,-0.00330981771152838,0.000818799888833095,0.0183089221140007,0.0185876595891505,-0.0868845375169838,0.000935711570169384,0.0209231467823181,0.0893634454051098,500,0
log2,1,TRUE,0.7,30,0.518867529036894,0.00199346329962971,0.0445751944862307,0.520774890673898,0.245164163556366,0.00131930362757957,0.0295005259422998,0.246929154943484,0.0488327623715579,0.000886515427242379,0.0198230875841623,0.0526954226911946,0.00830009696494716,0.000866103463174919,0.0193666621920711,0.0210525314126448,0.0963283295665061,0.00126944582082658,0.0283856714912126,0.100415546258477,0.0477565777952003,0.000929457579386806,0.020783303297113,0.0520746822098506,-0.0273222763092877,0.00105682578257065,0.023631342902024,0.0361085899660926,-0.0037207916781441,0.000907185865679809,0.0202852926388705,0.020603747279606,-0.0889769769915376,0.00103679678884422,0.0231834809870916,0.091941836383934,500,0
log2,2,FALSE,0.5,10,0.20506093818311,0.00235048342237385,0.0525584071241427,0.211676285293477,0.112943416213216,0.00208521787689772,0.046626889206411,0.122171739487431,0.0430373032002833,0.00154202308403909,0.0344806843878529,0.0551248512688799,0.012724160402521,0.00152725465859263,0.0341504523556635,0.0364118819515462,-0.023565534589864,0.00196261505271709,0.0438854067153974,0.049773602293151,0.0120374846703346,0.00160864739495308,0.0359704492694303,0.0378970514867834,-0.0664739613597406,0.00185986732840914,0.0415878977545376,0.0783892956469113,-0.0192211696145296,0.00159029620478355,0.0355601041825594,0.0403911540910388,-0.0878300463853234,0.00157937365338791,0.0353158685084755,0.0946511130173279,500,0
log2,2,FALSE,0.5,30,0.439860979193627,0.0016630318391544,0.0371865224109574,0.441426950685274,0.251038638309379,0.00133187515698042,0.0297816338855142,0.252795509749846,0.0445592791275524,0.000824204648080419,0.0184297762047911,0.04821313818892,0.00984005241725971,0.000815525903296266,0.0182357135718237,0.0207051394235602,0.0526788046428197,0.00119141632944601,0.0266408790214455,0.0590201103079417,0.0367617394035964,0.000875092357917394,0.0195676599889387,0.0416359581946394,-0.0250738597573557,0.00110978694220837,0.0248155904331955,0.0352601807230557,-0.00117327896469643,0.000866865268635139,0.0193836966800179,0.0193998150794787,-0.0852276495253321,0.000938618103706953,0.0209881388480069,0.0877688624283775,500,0
log2,2,FALSE,0.7,10,0.207873567987779,0.00252429439000586,0.0564449385127447,0.215385884610645,0.106025199948238,0.00220196241600098,0.0492373764607786,0.116879483342128,0.0392362979866021,0.00154419539742192,0.0345292587917772,0.052243394347779,0.0103228380862472,0.00153217952171443,0.0342605756428658,0.0357491322335052,-0.0194723090591591,0.00199212419221898,0.0445452511342349,0.0485744959820505,0.0119533303987607,0.00158838073928432,0.0355172730719112,0.0374410982840209,-0.0676578107227174,0.00184862205628633,0.0413364458256168,0.079264517293542,-0.0212742466421967,0.00156642548214968,0.0350263385977456,0.040950998485578,-0.090451416500788,0.00154864699242837,0.0346287994822043,0.0968411802544279,500,0
log2,2,FALSE,0.7,30,0.523408256486368,0.00185196627174215,0.0414112247565229,0.525040629584857,0.240766775570439,0.00133080289200009,0.0297576573116551,0.242595109907283,0.0474452522222533,0.000818584495922557,0.0183041057821024,0.0508470467808964,0.00915210440814862,0.000818351548130203,0.0182988969111133,0.0204436039876749,0.0972287968823695,0.00121629004313422,0.0271970721680428,0.100953654298583,0.0465586896696009,0.000875371616034164,0.0195739043902624,0.0504983469171336,-0.0245766375665015,0.00109672955430989,0.0245236183636996,0.0347018177623055,-0.00203172036923072,0.000866606739032271,0.0193779157823558,0.0194648529531226,-0.0866169929896388,0.00101166922750087,0.0226216116343665,0.0895165756319876,500,0
log2,2,TRUE,0.5,30,0.476305756240578,0.00189431156078664,0.0423580942048264,0.478181757448238,0.256307481669755,0.00127125249794703,0.0284260700197597,0.257875843253583,0.0504205450821078,0.00077072946628443,0.0172340347887412,0.0532789761309862,0.0092962440107609,0.000748616033926716,0.0167395634090642,0.0191330266781667,0.0743652856333306,0.00115742401894122,0.0258807878514358,0.0787316407601052,0.0461692397582814,0.000817636756457194,0.0182829136834073,0.0496507311401059,-0.0272239417487753,0.000986464776961598,0.022058022986953,0.0350246523134417,-0.0024579950289495,0.000790748010807734,0.0176816630523883,0.0178341712855949,-0.0862985300721826,0.000894920659235031,0.0200110342851845,0.0885837282055565,500,0
log2,2,TRUE,0.7,30,0.523058634000675,0.00199979518469905,0.0447167797406382,0.524962785168858,0.255760195160336,0.00125357460492604,0.0280307803148208,0.257288613475647,0.0544838195966264,0.000815938890226211,0.0182449482403155,0.0574517099646036,0.00860352888742622,0.000780026822703374,0.0174419299983792,0.019432786458483,0.103710743068767,0.0012461059613238,0.0278637763668774,0.107381355370625,0.055051207847564,0.000868195622303832,0.019413444292391,0.0583674870208653,-0.0271822372858594,0.00100391168997836,0.0224481478219832,0.0352389773662787,-0.00303557320418146,0.000827215700596917,0.0184971053858982,0.0187262736955235,-0.0860996660499241,0.000971164104149053,0.0217158895418497,0.0887907044278008,500,0
log4,0.5,FALSE,0.5,30,0.433205814015928,0.00156724853244968,0.0350447425619428,0.434618171514346,0.252651247853437,0.00127260261424607,0.0284562595379815,0.254245535322409,0.0430827512927423,0.000806572171507326,0.0180355020425,0.0466985249682414,0.00976627786505513,0.00079329346795624,0.017738581204567,0.0202338363135166,0.0479202350390189,0.001110098083166,0.0248225477565138,0.0539562367624445,0.0339005240179582,0.000853103729077436,0.0190759793007571,0.038889725236912,-0.0258250378387706,0.00103579145327839,0.0231610010004379,0.0346740779658454,-0.00243322097789911,0.000835253859421756,0.018676844081361,0.0188161478564843,-0.0862669275686591,0.000934766721760976,0.0209020193296218,0.0887581174618301,500,0
log4,0.5,FALSE,0.7,30,0.511410986305064,0.00179485394089232,0.0401341542151861,0.512980239139304,0.240919292504008,0.0011975798021681,0.0267786984612862,0.242400020615779,0.0457781497018555,0.000778919613218837,0.0174171720416516,0.04897336170093,0.00888397680844255,0.000771757389456643,0.0172570198496283,0.0193941787285575,0.088731453715343,0.00118424356653271,0.0264804911668393,0.0925909545152778,0.0435237754859146,0.000846529126515343,0.0189289667182183,0.0474542748549136,-0.0264611525200936,0.00103775895614101,0.0232049957019052,0.0351793614860481,-0.00304978075114604,0.000843259830514217,0.0188558630372474,0.0190822861934239,-0.0888181994034895,0.00094693673693981,0.0211741491418925,0.091302357296936,500,0
log4,1,FALSE,0.5,30,0.438359254654914,0.00156155774700021,0.0349174927308389,0.439744959013315,0.252617867438283,0.00122050249954322,0.0272912655568705,0.254084849013887,0.0439058761688698,0.000802127448474165,0.0179361150140669,0.0474213746691338,0.00951251622982729,0.000781587856608343,0.0174768357776461,0.0198825771529734,0.0513147844960158,0.00113998360386022,0.0254908083146665,0.0572860266888055,0.0357027150412161,0.000872451379062416,0.01950860590647,0.040675648665011,-0.0255355347720202,0.00104893917803261,0.0234549930634367,0.0346568891030298,-0.00198336223090245,0.000851932363822059,0.0190497867773821,0.0191338002824887,-0.0862088156759345,0.000953368906924682,0.0213179768351826,0.0888003779514476,500,0
log4,1,FALSE,0.7,30,0.517977440484375,0.00180563966865814,0.040375330419898,0.519545508904319,0.239897951939881,0.001223500318489,0.0273582988263406,0.241449802042975,0.0464282283181208,0.000751493887395974,0.0168039141689297,0.0493699014896072,0.00823047029478441,0.000723260175473136,0.0161725891777636,0.0181320207562373,0.0928986601406041,0.00114222639404657,0.0255409586278259,0.0963389689710893,0.044921464180421,0.000800628434320482,0.0179025960385982,0.0483508002327184,-0.0274577169834017,0.00097231449433818,0.0217416130484851,0.0350096924353063,-0.00372721050683922,0.000780025395058803,0.0174418980752761,0.0178186269676897,-0.088020505438847,0.000921400098913451,0.0206031325564551,0.0903949637463652,500,0
log4,2,FALSE,0.5,30,0.456401082343892,0.00171152040701608,0.0382707597496605,0.457999639426047,0.254168512757872,0.00132293490563062,0.0295817237879733,0.255880755632486,0.0471317920246179,0.000761233063958865,0.0170216887773247,0.0501055309572335,0.00975470918885524,0.000768010789823839,0.0171732433349941,0.019735369199201,0.0605995670109918,0.00112826640093273,0.0252288036921462,0.0656317535388553,0.0395352751263542,0.000829641770586753,0.0185513539600527,0.0436635134591822,-0.025712271651248,0.00103881114414092,0.0232285233408342,0.0346353299604618,-0.00233246033265033,0.000827318576843518,0.0184994057687049,0.0186275046361822,-0.0855390658676126,0.000932640542046587,0.0208544765058842,0.0880395999619352,500,0
log4,2,FALSE,0.7,30,0.543859677197746,0.00195051819198305,0.0436149126862409,0.545602240252959,0.245348352883789,0.00130638411562405,0.0292116368726132,0.247077775917035,0.0498121612760161,0.000836683058893338,0.0187088019530796,0.0532031074559216,0.00883378667246171,0.000807316947660583,0.018052155743567,0.0200814430086731,0.107368933908265,0.00126991247736679,0.0283961062486729,0.111053204100482,0.0500780406782349,0.000884627600148315,0.0197808744870414,0.0538359599863519,-0.0272018010924638,0.00105221548115728,0.0235282534284533,0.0359500978392091,-0.00361162446529739,0.000860504533562191,0.0192414663199181,0.0195585630700876,-0.08518436065922,0.00099206080102765,0.0221831538891072,0.0880197900063102,500,0
power1.5,0.5,FALSE,0.5,30,0.473710920280622,0.00164891907192664,0.0368709513422383,0.475140804511558,0.225600207560775,0.00126366167903687,0.0282563341488796,0.227359357032339,0.0462622439970519,0.000755921911681867,0.0169029278020225,0.0492476676603733,0.00850337139748403,0.00078336034990458,0.0175164699326466,0.0194556004941266,0.0522526664510741,0.0011088364708654,0.0247943372478601,0.0578262119846069,0.0332941806565981,0.000845603076151561,0.0189082596025782,0.0382793639214432,-0.0269770094709226,0.00106364893761242,0.0237839132869681,0.0359486052882971,-0.00273229027805944,0.000858515941485063,0.0191970000492783,0.0193714524864241,-0.0889580370517,0.000967717036783693,0.02163881077233,0.0915468951492571,500,0
power1.5,0.5,FALSE,0.7,30,0.582418240761591,0.00193516534606157,0.0432716126149558,0.584020286261709,0.206573073900698,0.0012445346559387,0.0278286409103325,0.208435407858621,0.0501785345825274,0.000803573564913547,0.0179684511606853,0.0532926340078026,0.00954098291843875,0.000789208253709613,0.017647233036986,0.0200457561404878,0.10593774871868,0.00125427517423654,0.028046445520833,0.109580274245516,0.0450472397688635,0.000871383594062521,0.0194847295080188,0.0490728966480086,-0.0255084279462791,0.00106882839537731,0.0238997294834569,0.0349390121716995,-0.00169189885377519,0.000843263529958449,0.0188559457593352,0.0189129087881648,-0.0875123031416114,0.000964852316809439,0.0215747536863407,0.0901273668636908,500,0
power1.5,1,FALSE,0.5,30,0.530244509072058,0.00168084053816687,0.0375847370267844,0.531572221465274,0.194448989657005,0.00123531807001563,0.027622551783888,0.196397273237053,0.0531558425569245,0.000828134839038244,0.0185176579462536,0.0562828699200687,0.00930065010656622,0.000840935191267788,0.0188038825234656,0.0209614149895744,0.0616747354899376,0.00121941731870911,0.0272670001757409,0.0674223651152972,0.0350167527442058,0.000903025347165364,0.020192260616671,0.0404114452449152,-0.0276400673814151,0.00112164839016479,0.0250808204726168,0.0373063370664776,-0.0019862012635874,0.000887912495595747,0.0198543269822357,0.0199336626533403,-0.0890956100706713,0.000964952833212324,0.0215770013014377,0.0916660437951646,500,0
power1.5,1,FALSE,0.7,30,1.61171756464152,0.0497030949170408,0.433301535849182,1.66820662134488,0.749988528847342,0.116434576873957,1.01505310825499,1.25668555943359,0.414905983868366,0.0505663544250402,0.440827257764022,0.60325673675284,0.00846035135818579,0.00223461221364674,0.0194808976345757,0.0211208291979125,0.72075831847689,0.0381368605443921,0.332469442273817,0.792826628946906,0.431409964434932,0.052029232627599,0.453580334267346,0.623812981589843,-0.0157438177622526,0.00413563172471698,0.0360536015114843,0.0391232223866777,-0.000407141993802984,0.00242570418785011,0.021146798843524,0.0210111595378416,-0.0428747239143156,0.00776740546151524,0.0677146709205017,0.079769580799933,76,424
power1.5,2,FALSE,0.5,30,0.825753073676838,0.0173325993360007,0.311986788048013,0.882555083608677,0.176287782321154,0.017846247478731,0.321232454617159,0.36599068778591,0.107016371173541,0.00948937894394655,0.170808820991038,0.201340777575631,0.00596386166525442,0.000972203909755008,0.0174996703755901,0.0184624193640611,0.178427124532097,0.0128817538100079,0.231871568580142,0.292292188577434,0.0833704047958339,0.0100572903970563,0.181031227147013,0.199052205483999,-0.0304849706559454,0.00143293650148452,0.0257928570267213,0.0399067864213275,-0.00363327691059012,0.00106852433647813,0.0192334380566064,0.0195444134301518,-0.0805850151193883,0.00167351643609647,0.0301232958497364,0.0860148647466291,324,176
sin,0.5,FALSE,0.5,30,0.432004918000438,0.0015105186611117,0.0337762240752773,0.433320667430856,0.251678434997292,0.00127153322804474,0.0284323473355778,0.25327616591568,0.042348276363978,0.000759107861934117,0.0169741678153921,0.0456171309847397,0.00907224082280478,0.000754242010666413,0.0168653640733622,0.0191357565270717,0.0493852818728608,0.0010349428646063,0.0231420259808805,0.054528784375123,0.0337243643103586,0.00078978601026032,0.0176601520662042,0.0380603462569278,-0.0245726460914146,0.00100471184691482,0.022466039875009,0.0332795498422692,-0.00251134713674728,0.000786271248387678,0.0175815596014847,0.0177426007108813,-0.0890235099535151,0.000906807839284059,0.0202768397116886,0.0912990320467842,500,0
sin,0.5,FALSE,0.7,30,0.51052598455299,0.00171163012017019,0.0382732130103669,0.511955750099819,0.2388527210529,0.00116831101391531,0.0261242284597634,0.240274286423594,0.0468132492907729,0.000762353543843526,0.0170467434692199,0.0498145620189482,0.00934020914133193,0.000731183988177219,0.0163497710162366,0.018815416260679,0.0888767906969403,0.00116442113164692,0.0260372480479975,0.0926048936824014,0.0446049626363714,0.000803051226672168,0.0179567713225356,0.0480770572815065,-0.026508441038731,0.00101113470878404,0.0226096594325057,0.0348263083395077,-0.00237067976479621,0.000779447807452133,0.0174289828237614,0.0175721946817591,-0.0873760384661269,0.000921669401850599,0.0206091543531951,0.0897689248387303,500,0
sin,1,FALSE,0.5,30,0.430473339751949,0.00157108547761242,0.0351305392640409,0.4319015891573,0.250622602024993,0.00123568929201232,0.0276308525600815,0.252138108446439,0.0421224916911664,0.00078367658296486,0.0175235411188418,0.0456153992707444,0.00880275946632225,0.000781407596711457,0.0174728050438156,0.0195493450654725,0.0483409111274831,0.00109100746875445,0.0243956686409494,0.0541368824349661,0.0338871479549301,0.000835772146331098,0.0186884333289724,0.0386897637848849,-0.0253520003517563,0.000998582094522029,0.0223289744446538,0.0337684742827679,-0.00239605926402997,0.000824387479660375,0.0184338644432032,0.0185706446735302,-0.0874516579784484,0.000937268873005271,0.020957969132344,0.0899230253071565,500,0
sin,1,FALSE,0.7,30,0.510416215986216,0.00175970740695398,0.0393482538245899,0.511927633607108,0.240785487202055,0.00126769278844209,0.0283464724954277,0.24244497582969,0.0456932081771535,0.000816932648392908,0.0182671693484548,0.0492025545126856,0.00868938636259098,0.0008174432830861,0.0182785874873112,0.0202223634219299,0.0892469449442732,0.00122184389485871,0.0273212600679718,0.0933272496706321,0.0440514114787469,0.000864249261921871,0.0193252009916132,0.0480961882049856,-0.0259748991541662,0.00106179627796769,0.0237424865579202,0.0351749007487756,-0.00254004533943253,0.000867099724635842,0.0193889392755709,0.0195353764905027,-0.0878944330138193,0.000966064007684006,0.0216018479179732,0.0905049054395676,500,0
sin,2,FALSE,0.5,30,0.433905979367852,0.00158784799358246,0.0355053605158704,0.43535331432675,0.253061096947184,0.00126989429934482,0.0283956997757449,0.254646071876899,0.0442895994281274,0.000762037271696261,0.0170396714090132,0.0474482699202791,0.0103748014331457,0.000747405415031191,0.0167124931476119,0.0196566863212434,0.0490203336699195,0.00114564832712104,0.0256174753775155,0.055298604392321,0.0356184754935245,0.000802337782375607,0.0179408182230829,0.0398736129423894,-0.0263019544497571,0.001064203282286,0.0237963088106989,0.0354531323336207,-0.00170063837392243,0.000790586225446412,0.0176780454217315,0.0177420527062624,-0.086086617089198,0.000860578487156214,0.0192431199725522,0.0882069312061568,500,0
sin,2,FALSE,0.7,30,0.507949462403671,0.00173547223527758,0.0388063389114418,0.509426713504513,0.244855218067622,0.00123394437428831,0.0275918350136211,0.24640183553627,0.046558832148021,0.00080626593456838,0.0180286543763729,0.0499210092531497,0.00900225174714109,0.000776668374857382,0.017366832821554,0.0195459511154153,0.0903493512203541,0.0011593520834139,0.0259239006836948,0.0939878172708765,0.0451667566640863,0.000847530860105538,0.0189513661622485,0.0489741960465873,-0.026240308683854,0.00101777130796399,0.0227580583015636,0.0347195500985539,-0.00276475702476675,0.00082819051970421,0.0185189030037949,0.0187058212953357,-0.0890311359120745,0.000919158087366173,0.0205529996541945,0.0913680693951121,500,0
softpoly2,0.5,FALSE,0.5,30,0.43149232021787,0.00156534823675254,0.0350022506583811,0.432906837140569,0.249618383191168,0.0012701892653622,0.028402295416404,0.251225823177323,0.0428124080052237,0.00083443845340969,0.0186586110486386,0.0466942154654898,0.00908998378497006,0.000819081783382605,0.0183152254677526,0.0204304770912909,0.0478262126553097,0.00113731501140525,0.0254311367733309,0.0541552938234076,0.034069125663265,0.000906678643374697,0.0202739508033311,0.0396347869739814,-0.0266083734440217,0.00105694259963714,0.0236339550110398,0.035573195514902,-0.00262184149973232,0.000883924273284412,0.0197651476202605,0.0199186794537064,-0.0876082996458124,0.000970399257989963,0.0216987870618091,0.090250262337925,500,0
softpoly2,0.5,FALSE,0.7,30,0.509930938279259,0.00170459178059847,0.0381158309530559,0.511350635817019,0.238969926060545,0.00122371122835393,0.0273630149142916,0.240528299119691,0.0462365379738106,0.000776121008276004,0.0173545933327082,0.0493801274778408,0.00904174930494106,0.000770667283041412,0.0172326443291567,0.0194453936192474,0.0887959674503478,0.00116133723259931,0.0259682899689353,0.0925079846023364,0.0443829056211149,0.000818310666608089,0.0182979827724885,0.0479998838807762,-0.0260800364741004,0.00102181328057741,0.0228484395568315,0.0346579772966084,-0.00214966710040621,0.000812593893590541,0.0181701518416968,0.0182788177341147,-0.0878834980305334,0.000903131576483188,0.0201946359764296,0.0901693789579302,500,0
softpoly2,0.5,TRUE,0.5,30,0.438174993968535,0.0015874141846728,0.0354956602537578,0.439607492375167,0.252335332786917,0.00123444832880034,0.0276031037790857,0.253837600934626,0.0427585395609278,0.000806593537271992,0.0180359797955219,0.0463997702519478,0.00852093465714976,0.000796115040345497,0.0178016734812252,0.0197198404406858,0.0505489229972651,0.00110742695730598,0.0247628195665192,0.0562775661751791,0.0341700357332211,0.000857900643525501,0.0191832415686384,0.0391771885869338,-0.0262825168687213,0.00103813638266666,0.0232134352155839,0.0350507708947138,-0.00336242995980429,0.000846010566442535,0.0189173713624861,0.0191952374463633,-0.0891065044014117,0.000960317975354913,0.0214733627290855,0.0916523443394651,500,0
softpoly2,0.5,TRUE,0.7,30,0.512696839497618,0.00185693823084262,0.041522401141823,0.514372152053196,0.242784838384081,0.00123756160782981,0.0276727188145139,0.244353689468849,0.0469571650307248,0.000825961780869688,0.0184690668884141,0.0504519530502832,0.00893010977716968,0.000802639257453953,0.01794755941077,0.0200304148648452,0.0914411342868182,0.00123781183391385,0.0276783140398505,0.0955302984901248,0.0449223624700854,0.000893869066506951,0.0199875199569382,0.0491601525833137,-0.0255507191937153,0.00104022816118218,0.0232602088051296,0.0345368569841989,-0.00280171381133187,0.000876051897889933,0.0195891159549959,0.019769056559459,-0.0889796363977163,0.0009902071332561,0.0221417046176583,0.091687786900321,500,0
softpoly2,1,FALSE,0.5,30,0.430994771272572,0.00160325783905001,0.0358499351357525,0.432480219522045,0.249605918167832,0.00127917953602503,0.028603323979786,0.251236200072389,0.041016727169785,0.000767698065435837,0.0171662506050961,0.0444574257828528,0.00752954212155443,0.000758279752213083,0.0169556507191015,0.0185368041389505,0.046398265842563,0.00118999339075995,0.0266090611451473,0.0534735927720711,0.0323313761974484,0.000856047681677675,0.0191418080821238,0.037563198557105,-0.0281279780146173,0.00109428603681074,0.0244689796513766,0.0372654887320684,-0.00432159478117067,0.000851974960217251,0.0190507392617345,0.0195161724356596,-0.0889746009371678,0.00100338900712475,0.0224364602780697,0.0917543872097571,500,0
softpoly2,1,FALSE,0.7,30,0.510712729752828,0.00182922409120886,0.0409026941402328,0.512344782991628,0.241242961320713,0.00119857680508092,0.0268009921241546,0.24272417057077,0.0456088157628727,0.00083627852204975,0.018699756234263,0.049286363192531,0.00865873854892652,0.000795725042223603,0.0177929528581087,0.0197719434129962,0.0889335094452808,0.00122061306153191,0.0272937377980948,0.0930194997245149,0.0434967569879154,0.000884245717931804,0.0197723353410862,0.0477716571077083,-0.0266295323340096,0.00101785680062593,0.0227599699756004,0.0350158848688951,-0.00315710030030536,0.000851459204663929,0.0190392066169645,0.0192803964723873,-0.08957310165891,0.000980367432674078,0.0219216822238619,0.0922113852624412,500,0
softpoly2,1,TRUE,0.5,30,0.447287859961163,0.00158855973784699,0.0355212756014511,0.448693288524523,0.255177160408165,0.00124664082670121,0.0278757363203043,0.256692200419146,0.0463144905028716,0.000803328374312033,0.017962968532161,0.0496694567370233,0.0104138634129873,0.000784417899695933,0.0175401174648772,0.0203835463162003,0.0571903834354939,0.00112686746114612,0.0251975224475534,0.0624850803369794,0.0394291452747029,0.000836625749483443,0.0187075204757169,0.0436340334692804,-0.0255221085708661,0.00103735635174073,0.0231959931938345,0.0344725400565581,-0.00104943726527607,0.000815128820685545,0.0182268345347212,0.0182388152229124,-0.0860774257001311,0.000916602050723235,0.0204958449373286,0.0884791654319661,500,0
softpoly2,1,TRUE,0.7,30,0.517845794046631,0.00196143259390077,0.0438589661324587,0.519696092061672,0.249239708646944,0.00132185024595305,0.0295574700602584,0.250982726725772,0.0490289560089423,0.000820431133704045,0.0183453978581946,0.0523423255373421,0.00889659220560812,0.000803396462343632,0.0179644910268321,0.020030647639313,0.0964328995608006,0.00128122851651978,0.0286491405764945,0.100590436061107,0.0488028972651495,0.000885395761696184,0.0197980511014287,0.0526583486565301,-0.0260049182549028,0.00109622125821001,0.0245122525173793,0.0357198067726156,-0.00236095531844516,0.000871962375127817,0.0194976714460797,0.019620728412863,-0.0865898984516239,0.000959447230764451,0.0214538922881324,0.0892029117752594,500,0
softpoly2,2,FALSE,0.5,30,0.440534477200684,0.00160718133301614,0.0359376671279281,0.441994975638005,0.252399493236008,0.00129527573622325,0.0289632459580128,0.254052545869915,0.0451362411657998,0.000845960963646055,0.0189162622102381,0.0489325003717541,0.0101253213970491,0.000836392824632272,0.0187023121177082,0.0212508601939926,0.0532914047918753,0.00116387263915278,0.026024983382977,0.0592951851776818,0.0371382640774152,0.000890597860415828,0.0199143735650566,0.0421312208299673,-0.0256223293850845,0.00108658017968916,0.0242966714478891,0.0352937862814057,-0.00149653329124277,0.000877656096669464,0.0196249869302005,0.019662386520418,-0.084644861189321,0.000980257929161675,0.0219192336508868,0.0874313697936496,500,0
softpoly2,2,FALSE,0.7,30,0.518584112033885,0.00195067767408969,0.0436184788145572,0.52041161382571,0.242012061205187,0.00120526364738442,0.026950514463609,0.24350506224343,0.0479958039300659,0.00084945903919616,0.0189944815574427,0.0516107153977746,0.00939273996643708,0.000801650390765735,0.0179254476794145,0.0202213400949472,0.0963340203459877,0.00127100519308904,0.0284205401150235,0.100430847463566,0.0475706431624352,0.000901740411837552,0.0201635285892742,0.0516596635711837,-0.0260956482170442,0.00101320043080199,0.0226558503810533,0.0345433616957501,-0.00207408833210532,0.000843159574406981,0.018853621242538,0.0189486136247099,-0.086180448421217,0.000955882053958975,0.0213741725112439,0.0887863234407269,500,0
